2972 4846
2521 1546 67
1130 2879 67
2746 2474 85
2093 154 62
2083 1432 78
1426 1176 19
456 1805 51
2363 903 10
2090 1891 64
2084 358 86
2332 2465 49
852 986 47
2510 1077 28
2018 1393 30
2165 384 93
2623 427 85
1248 1829 19
157 2603 45
161 1989 93
2527 131 81
1416 2105 63
822 1457 92
1379 2635 99
2445 1935 49
922 270 39
1296 1692 38
541 1524 82
2772 1591 71
218 1121 81
979 1569 70
1404 1276 40
2885 554 86
1587 428 92
191 1247 46
2531 2618 45
2755 1196 89
1801 1568 16
1431 2212 64
46 690 60
484 1118 72
1771 875 53
729 1760 48
2753 2504 97
878 2924 73
2805 1843 78
694 2055 96
1580 1626 56
1271 1643 64
2462 689 85
475 192 13
1128 513 71
1536 2470 99
1826 296 32
983 974 57
2120 2463 59
1281 2657 66
319 389 46
505 2811 89
683 2204 15
2495 671 79
2402 1680 21
625 776 20
2847 2535 95
507 1809 92
2240 1414 86
2299 1206 47
1672 1336 63
1386 623 51
1615 1838 54
235 443 71
2250 188 50
958 2798 28
320 334 36
2140 1992 32
271 1158 21
2636 1379 84
2656 542 24
282 2238 61
2881 296 59
541 1084 78
1362 1691 34
1051 2795 74
977 2401 90
2035 2701 91
1739 1807 76
582 2465 49
854 30 90
2045 1227 26
2401 1354 23
1713 974 75
845 2501 61
2846 2321 81
1334 913 72
1673 371 88
2298 2399 14
2412 1815 93
2367 275 11
2677 2391 11
2576 2498 90
1873 1760 94
1297 668 83
564 2176 75
37 990 33
2602 1900 12
236 571 49
1761 838 65
572 725 50
2617 951 85
281 444 49
745 1659 76
904 2446 23
2680 1177 14
2558 915 55
907 1671 88
667 2055 37
213 700 23
1001 2416 45
2084 52 13
2301 1667 96
2301 976 73
2666 1059 92
2369 1806 83
2124 2683 81
2772 1134 27
2000 2376 38
274 1706 36
2945 2697 40
1271 899 41
1614 2744 65
1794 444 61
431 1759 93
1741 1787 43
1147 1816 28
1854 100 35
1967 934 61
361 2715 31
2343 859 41
2084 1006 60
1048 927 43
2906 1300 84
1754 979 29
19 1874 28
1598 1083 57
1044 1115 44
2680 380 42
472 88 53
1023 695 44
2514 2694 31
762 2433 53
1876 1567 92
2721 1211 18
1549 516 19
2916 196 16
2010 957 50
2267 1700 52
2711 522 17
346 693 69
2137 2160 27
603 2689 19
554 162 18
358 2828 10
1950 660 97
2834 104 92
1045 2000 62
206 608 75
1855 2750 96
564 646 55
1369 687 35
2175 2337 40
1340 1092 18
1450 1671 74
38 2330 65
817 2285 14
1532 2482 70
645 1589 93
853 2485 72
2332 1195 19
430 2410 72
1404 1719 98
1501 2489 14
1505 1828 21
738 1623 61
1978 2203 65
2533 1172 48
2827 1374 89
793 2285 63
323 2746 77
2600 1464 86
2446 221 35
1392 1990 19
1189 1063 58
180 2430 24
1326 2748 55
2749 2831 46
1796 2619 67
1742 783 30
2540 2230 17
2909 1895 63
1947 2051 68
2220 1749 80
2302 2309 58
2571 1860 83
2382 1490 25
2418 1237 88
1340 2624 39
2013 2265 29
41 358 67
1498 1420 60
652 2123 14
2072 2497 87
2658 2813 27
2158 2235 34
1338 131 100
1282 684 16
64 1288 36
1821 1007 37
437 1681 12
2917 917 25
427 2956 40
2098 2718 43
959 2482 33
2145 1563 95
2936 138 97
2633 1058 97
20 2040 55
2134 394 31
1881 1258 48
2451 2100 41
1827 1272 99
2867 2931 43
2278 2817 81
2848 244 87
1940 2073 53
283 319 73
381 1346 64
193 1616 17
1754 1983 11
1309 1332 38
1052 2358 15
2029 687 14
2186 1389 86
2188 738 50
1238 2352 66
2630 1257 50
78 2868 33
1009 1666 77
2542 685 19
2285 1849 25
196 2172 83
1732 73 90
1384 1802 49
913 607 52
1097 509 91
1719 1712 20
994 1180 30
1 347 72
2289 187 95
1970 2295 87
1006 1369 24
957 419 56
806 1572 52
558 713 95
960 767 66
127 661 56
771 1823 42
2296 84 56
2622 2485 30
1368 533 67
2332 1121 52
741 1210 48
1857 1839 18
2169 1010 13
1838 488 22
2344 1215 82
2455 1885 49
1001 2328 88
611 1369 100
2338 1960 94
2442 344 89
2397 1619 16
232 879 43
1764 1977 75
1305 1257 78
734 1178 53
2497 1782 51
2167 2769 51
1752 1243 55
260 720 82
1228 1733 82
1637 92 94
2015 1094 66
1588 279 49
2413 2920 10
2492 1914 96
2316 2922 43
2935 1595 45
653 127 61
468 2870 11
202 11 58
1534 2558 66
2204 1156 13
1315 1381 66
1972 1327 77
438 1738 84
817 2761 62
485 838 24
1513 2446 39
2386 234 30
2491 2400 16
762 2011 19
1562 1683 16
1377 892 52
1031 1399 53
2247 2130 92
886 2496 31
2269 1993 91
973 933 15
1204 1781 50
1054 1987 76
1562 646 42
443 656 58
823 432 64
642 695 97
2342 458 74
72 2658 25
775 774 100
2832 155 33
1094 2330 86
1606 1722 59
1433 2475 69
300 614 94
380 1177 48
716 647 15
1693 666 80
1384 2312 47
1040 1258 84
415 2703 30
2530 2898 61
2753 1833 45
2214 308 16
2444 1447 72
515 683 64
1228 888 15
1729 1101 59
1947 1072 15
2369 675 19
2904 2671 77
1593 2426 26
975 847 51
1534 585 44
844 1470 21
1063 615 52
287 2825 88
1548 415 69
2294 1071 12
702 1842 96
2463 1433 59
479 2668 87
2526 2655 64
743 467 71
2692 2683 82
2148 2783 91
1824 36 42
1334 2356 15
1026 462 25
2010 336 69
906 564 38
1311 2163 73
2680 715 48
1765 2071 34
2407 674 35
208 69 45
1588 1509 27
1471 1571 85
1390 1747 10
493 2781 22
2216 2649 55
1116 1207 13
2490 394 93
2075 430 97
2614 398 38
1617 1177 19
646 1542 15
2279 2442 71
983 650 81
2507 1593 53
344 522 11
2674 2673 21
1319 1744 61
2118 737 50
2567 1429 58
2701 226 16
797 1471 90
1105 2260 15
1459 488 40
2807 960 14
2956 485 22
163 1180 47
835 2659 20
159 524 32
419 733 20
2004 465 83
29 823 31
1441 211 43
2062 1613 60
1997 216 46
1301 2862 11
1325 1685 90
2128 619 19
2270 940 66
1616 1626 78
1830 2278 34
2754 819 69
1466 2069 33
720 1592 93
1574 688 100
1168 1391 18
1333 1218 72
1090 1129 69
2634 1393 94
54 1353 44
130 2965 28
219 1760 73
1638 1201 29
2853 917 84
552 183 22
1340 2386 12
719 1965 48
1957 1851 14
1859 2642 30
541 599 81
2260 826 60
1905 1223 88
1264 2397 80
142 1294 42
200 2809 65
1166 2193 38
1750 993 37
2153 731 49
485 136 82
1345 2853 57
120 2341 24
843 1970 93
1071 2944 58
1407 515 53
144 2024 51
186 1896 23
828 1104 45
2734 1939 93
958 1275 57
1643 1867 62
55 1287 48
1014 1335 14
254 483 52
1142 1207 98
1897 2503 67
349 1042 88
429 2041 59
2220 1003 29
2367 2759 19
1102 1986 88
362 2809 54
2265 2950 43
1974 1491 90
950 752 85
1765 905 51
1943 126 35
2794 1195 27
1617 588 29
249 1779 24
794 255 35
1846 1442 93
1995 1560 52
430 1218 53
466 670 79
465 1289 47
2337 2944 18
1395 1186 27
1835 1218 94
297 1803 43
824 1175 11
2470 1763 78
232 2636 29
2609 11 30
2302 1042 22
1723 2764 33
1556 2959 12
17 1809 28
505 982 70
2535 121 36
1566 378 96
1719 786 52
201 1781 91
1352 530 60
2659 1609 66
2945 1314 16
185 1558 17
850 759 31
42 2319 99
814 1972 11
2477 2406 32
2054 2634 32
2908 174 33
922 1332 41
435 311 91
1928 984 97
1982 939 38
601 1640 81
2769 11 55
1671 2017 100
1085 1101 79
441 1172 93
319 2694 68
2408 497 49
2452 1641 72
2687 2049 62
830 1765 11
2619 236 65
1997 460 55
352 2525 65
1913 660 62
2383 2071 31
254 1423 43
762 238 23
1535 2604 96
2334 5 10
1427 1080 60
1942 1028 66
1811 1294 49
2301 222 72
343 682 30
781 2074 68
604 2930 11
565 426 47
135 2072 62
2474 1753 99
2177 2599 41
1845 2301 25
2126 764 62
707 2055 24
457 877 83
2829 615 41
2702 767 78
2784 2779 88
2559 1229 61
330 2231 39
432 1045 96
1754 1489 66
18 2914 68
772 2314 78
2489 1605 40
2025 90 28
1100 1029 15
2213 2391 25
1017 723 34
189 1811 94
1293 2219 49
619 2593 78
973 1151 76
2099 2015 77
1411 2571 73
2332 1350 48
2364 1762 62
1999 2223 26
185 2166 98
2019 1530 16
1079 1272 67
566 945 14
1045 1343 12
1955 1083 97
127 1345 14
1110 2629 73
2763 1668 79
2624 1344 87
535 1282 99
1239 2497 58
103 143 91
1894 1984 78
2735 320 54
541 2299 37
167 2292 79
2001 2575 60
1215 2223 66
536 1737 45
1991 2036 12
2776 2853 79
2250 2108 78
2431 141 50
2890 718 18
1731 1539 86
1385 1205 48
1569 43 90
1055 1413 48
1596 2827 29
1324 195 45
63 844 19
720 2825 72
2418 2019 81
2091 8 62
2455 501 32
1058 584 87
2940 1565 100
2132 2418 33
1982 1106 50
546 230 68
908 2050 62
2901 2070 21
2180 1661 48
1844 2645 14
1492 129 55
1282 1566 47
1025 291 15
1491 2743 67
407 2803 74
2029 1655 24
921 673 15
2122 841 74
82 1206 16
1694 969 67
2537 1543 46
1866 713 27
2942 2443 46
1286 1451 92
1752 1359 44
2304 137 100
2697 1249 86
940 826 79
657 1325 30
1393 1687 20
685 2360 74
729 2090 78
23 1309 65
2493 1453 35
2288 2635 60
1557 2648 44
216 2025 87
1486 330 92
502 2855 27
2078 2381 88
1340 1780 49
46 2055 93
46 264 13
1799 1852 12
1045 1628 32
1720 2095 18
669 2477 71
53 1314 16
1364 199 58
1264 1949 88
1557 1824 34
228 2187 19
314 1935 93
1525 44 62
669 2120 42
1598 2681 61
1813 1703 24
2417 1151 12
2746 1257 91
2382 2422 59
1526 346 15
708 2488 99
737 2218 58
515 2150 81
2596 331 90
614 199 41
2617 637 39
519 1766 41
1087 1847 73
2875 791 54
2289 2095 25
1407 645 87
951 209 25
1824 2308 24
994 211 66
2845 109 38
1998 724 47
1029 1692 11
1895 2610 75
1193 2175 56
2553 1838 48
1666 840 58
1586 2221 73
861 2804 56
1659 923 88
1443 223 76
2331 2463 60
639 1371 25
166 2244 73
2416 966 53
2112 2817 53
2594 1743 72
1274 443 53
966 1092 38
2580 1673 25
1238 1638 19
2720 282 77
2748 2358 67
2709 2719 93
905 208 26
2261 1857 11
1685 2851 84
1941 976 75
2644 195 16
1590 1980 43
203 792 73
2874 1456 36
2457 17 89
591 905 63
1538 526 47
1953 374 19
1231 321 30
1339 2130 94
2943 2957 84
1533 1448 91
983 450 26
2799 2104 23
1293 107 90
1056 1476 22
103 1376 30
136 993 55
1530 2915 53
1591 1675 61
2175 1873 20
2752 2680 51
1721 435 66
101 1664 65
1695 2504 10
2708 719 56
2576 2381 12
1677 138 14
868 111 77
875 685 92
1533 2720 23
663 2592 63
1064 2611 33
1863 346 19
1987 464 85
2392 841 33
497 2712 29
1297 1760 13
1639 1729 38
2660 1772 48
2532 2611 34
1900 2336 64
1096 1001 11
1749 2577 56
289 1500 32
731 1358 88
1541 1374 49
49 522 25
352 218 73
2788 2254 70
870 1933 56
963 2174 44
2461 873 42
2960 2753 40
51 2017 27
1624 1372 78
1144 1238 38
897 2044 76
1473 1560 22
593 2060 93
2899 1554 40
1351 1384 99
2130 1084 36
2029 891 85
1949 2773 97
2235 1126 40
2883 2128 24
1376 1989 52
1585 1659 97
2555 878 76
1708 2261 32
1467 1949 63
2788 1114 69
320 1963 56
113 2151 48
2355 404 77
2236 1439 12
138 993 27
2697 1821 33
2101 586 64
2947 1547 56
1572 2612 70
2725 1229 52
1736 450 16
268 226 41
1027 1186 61
1999 470 90
2338 1617 33
1042 2245 77
2274 452 64
920 1616 78
521 2527 21
2594 2129 13
1361 2770 60
1163 1782 43
1425 2 96
1474 2945 65
2791 1585 12
1224 1883 93
1456 1404 90
540 89 38
470 2861 67
1962 2970 30
158 2381 74
331 674 18
1817 1616 24
562 1320 82
2752 857 58
2186 2693 97
2209 957 76
420 1520 100
1604 2288 90
532 808 54
489 559 11
591 2750 54
1117 2044 25
2566 1568 26
1281 134 68
745 2510 90
2241 699 20
1505 804 53
1490 436 92
2373 1305 80
1896 958 23
1458 1628 36
1000 2627 100
2726 2590 24
1167 5 43
2602 1814 57
2497 266 14
210 2437 32
594 931 67
58 603 28
862 1082 78
1540 840 15
2346 1311 71
2789 258 87
1864 2278 26
2682 2372 27
365 2861 53
1723 637 97
2831 702 78
266 1727 11
2386 1759 78
747 828 21
2380 777 100
2780 101 31
2684 2926 66
2136 2071 86
649 2395 50
2733 122 29
2048 1141 70
1641 1898 93
683 2379 49
632 2958 98
360 2749 71
2462 2820 41
2637 1051 63
2895 23 57
2017 564 44
2959 1893 19
707 277 11
2540 487 28
2479 96 82
2696 1079 30
1594 2141 91
1569 2567 92
1949 1276 74
2790 76 93
2245 2881 71
810 901 32
1649 687 86
106 2459 81
1733 1272 14
2947 67 27
2100 2836 17
2072 1845 55
207 2812 16
1231 46 82
779 1410 33
2556 2504 94
2604 999 39
2300 2108 36
744 967 95
2289 1050 97
1743 1134 75
1212 1292 40
87 2709 29
2562 520 100
2611 846 41
980 763 73
2329 2686 23
1495 1462 98
1395 15 34
859 1529 32
683 1357 37
381 95 63
134 1870 82
2843 528 54
17 751 12
634 1442 92
256 694 85
441 798 42
1582 914 90
311 1320 62
251 2175 52
2892 1050 99
1141 2058 67
103 2281 67
2620 2224 50
2276 2940 45
1122 450 47
569 1102 46
2537 1355 78
280 1761 76
779 2163 65
2319 325 32
36 576 57
1777 2950 45
1426 2464 23
275 736 86
2375 1727 94
778 841 63
2182 1932 18
2596 892 100
567 2687 51
463 2158 42
122 2797 50
1317 70 50
2739 64 91
2254 465 88
1030 1545 87
240 2645 85
289 200 89
1560 1897 79
546 2740 13
159 1911 96
400 2406 84
1951 337 13
1845 143 63
1944 813 73
1330 860 95
1937 819 37
2875 2584 72
564 453 17
973 2964 97
1899 209 83
2348 2319 75
1646 275 28
65 2522 91
2229 1516 17
2492 2079 92
2897 689 58
1172 2460 23
586 2461 63
2021 554 61
1296 2769 66
793 2734 33
1587 2103 13
2691 1376 77
2265 1753 69
101 177 55
276 2655 85
2550 1374 95
1258 2808 54
1192 1024 35
2023 2294 97
579 1525 31
1001 2220 61
2500 1919 42
22 2785 10
2497 1173 25
2623 841 92
860 1240 96
400 2720 70
756 195 80
972 1150 74
1443 1116 67
2736 2216 90
2719 883 63
497 2219 10
617 1078 55
1954 528 89
1043 523 86
2859 1253 79
1595 495 35
2207 651 34
2308 2503 28
1656 1655 28
1631 2315 74
56 1239 12
1827 2190 58
2760 415 69
1371 1088 66
986 754 44
1267 2750 47
2022 1701 45
2422 2253 30
465 2146 22
89 887 84
826 1963 91
1805 1632 10
2492 1156 65
1124 1256 30
15 428 93
2392 521 39
1014 1158 28
1162 695 16
1269 2224 15
2836 2340 60
287 651 61
1096 717 38
362 1671 45
182 2839 62
669 428 96
485 1795 90
325 79 22
323 1174 57
485 2559 32
1273 2588 80
2008 2263 26
1072 1670 47
1289 599 66
1018 263 29
2443 416 96
717 2316 66
1649 1523 43
1064 540 99
746 1986 13
2405 331 68
2495 1269 61
2554 2171 96
1948 301 12
2516 867 13
337 2708 40
1394 1909 43
506 1812 74
2652 2166 42
1194 1739 15
2153 105 76
644 1195 63
1528 1396 38
840 416 61
328 911 65
2911 2401 35
1223 1646 93
609 2900 76
919 1427 76
1824 1592 34
321 1271 22
1080 661 80
675 104 87
1132 1581 11
1195 2724 25
571 2550 57
924 1380 44
1973 1476 36
1532 2942 31
1248 104 16
2102 985 32
1896 1088 14
2906 1439 29
2581 2594 51
1232 442 49
2786 2285 34
1715 2906 41
1029 1911 81
2455 1636 30
458 1439 95
790 168 77
537 1544 10
2297 175 38
1449 2531 51
157 2640 75
75 1668 20
1930 1689 16
1305 2374 45
2372 1017 35
2671 905 99
2276 507 44
71 1738 81
1937 2963 75
1608 1821 38
23 388 40
72 20 12
1418 1756 94
402 1737 72
913 587 97
2587 7 45
928 399 21
271 10 11
2136 2172 60
1293 2039 34
2242 924 10
1967 2422 25
2040 799 56
286 2755 49
2562 874 90
1700 483 72
1524 65 13
1324 2214 46
161 2166 55
1235 2283 35
2485 663 69
1682 1377 10
2802 1079 32
1597 1356 79
1211 573 82
1208 1098 76
2041 2404 53
1035 278 58
1742 1988 99
2166 2500 86
1217 1802 56
1025 3 62
1836 812 66
95 302 29
592 1599 44
1734 2328 43
2180 2714 77
1331 2082 93
872 1137 58
546 1842 97
1046 1758 81
225 423 23
1447 1723 67
1948 96 28
1866 626 35
2464 2124 73
1100 1747 73
2911 1202 17
884 2375 59
2528 2965 32
2229 2864 29
2539 2892 53
1562 436 11
169 2672 58
2549 795 99
1280 2938 84
493 1 48
1828 2228 42
1502 2370 14
1068 2640 18
919 1204 73
1974 1490 14
1556 1748 89
80 2483 32
2334 1424 77
2239 1373 37
1897 676 29
2570 230 71
218 2908 79
1380 2616 28
2329 829 87
1369 2338 34
1012 131 33
244 2475 31
2606 503 51
2732 2100 29
1166 1359 73
1800 1183 80
610 905 17
2636 1150 13
1455 955 85
618 2827 71
317 1387 45
710 1822 82
120 1486 39
2318 397 75
386 287 45
2938 808 46
2026 897 90
1 1929 87
211 295 86
1343 1646 63
1724 1633 30
1546 2692 41
2776 1009 29
1296 1729 67
2477 2615 37
978 1825 100
1464 2860 44
119 2159 39
343 1849 69
1300 1258 74
350 1511 40
1912 2536 31
1034 2390 61
1578 2456 68
620 2484 78
1825 276 32
2343 426 47
1975 768 40
2247 196 35
2097 1065 78
594 1928 13
2478 1073 34
1475 2630 16
1232 550 97
459 973 77
2960 786 51
1970 2394 90
2434 1988 42
2398 1466 80
1619 1921 19
1195 415 20
1000 2677 57
1041 2322 91
1179 1987 67
914 2533 87
2377 1117 74
1070 402 51
2022 700 54
599 914 74
1704 2776 84
87 497 62
2607 2711 100
2772 2859 61
1216 1418 28
1961 1584 98
959 430 60
2847 2071 88
1973 973 34
2431 2447 34
1149 579 91
2764 1608 41
2789 1229 88
2768 2835 21
2244 1259 97
2318 2054 32
2140 1287 60
2439 2041 69
735 2365 91
2469 9 17
2108 1344 98
1007 2344 40
1546 944 86
780 1908 85
1846 2373 61
1290 1747 80
1504 110 17
769 968 23
1315 839 45
980 1088 28
1149 1117 86
1729 1222 59
1550 1980 33
593 181 65
593 2515 75
1303 1413 26
583 1982 95
200 1077 34
1415 121 88
1205 404 21
