1031 1506
840 511 42
578 759 91
815 3 68
956 190 17
716 118 86
859 198 42
494 786 78
1009 1014 33
556 441 17
749 854 56
251 257 11
997 481 28
106 450 21
258 562 20
467 1023 23
433 17 58
222 299 79
132 288 86
239 1026 75
513 799 10
225 850 87
564 535 72
62 731 72
890 436 10
88 705 78
205 709 26
595 819 29
765 995 29
757 39 59
506 826 50
862 716 71
358 543 90
821 820 61
872 500 84
843 973 72
861 636 65
134 143 71
938 337 64
1002 235 43
278 901 27
238 773 66
673 496 52
556 979 40
460 1004 18
552 875 38
906 571 26
938 556 60
17 493 10
362 450 87
444 178 10
59 872 63
455 1006 95
381 932 24
811 627 27
244 160 69
746 945 53
875 789 15
694 246 19
799 437 90
230 748 14
6 391 96
413 694 61
721 575 91
126 191 41
986 579 65
85 636 43
328 686 46
509 53 72
858 879 14
15 1007 32
1030 799 69
621 450 77
126 117 38
261 65 81
42 392 67
228 378 48
130 561 87
455 171 90
506 666 51
407 641 53
86 586 49
65 617 12
265 85 97
628 609 58
1001 438 35
109 439 70
935 345 91
534 283 38
93 435 57
226 37 83
612 166 28
528 1024 22
622 814 58
508 349 95
7 311 71
161 39 11
852 449 66
95 216 40
873 387 11
689 349 25
742 904 60
603 388 73
1020 413 86
165 768 92
697 652 99
455 878 19
409 915 65
322 37 57
369 920 89
495 768 56
465 0 25
266 852 11
394 721 43
613 133 36
492 717 23
987 771 48
986 502 65
58 121 21
951 723 34
208 532 73
502 327 88
25 413 86
788 735 27
596 230 49
286 371 76
1029 936 53
219 384 18
209 661 12
252 955 93
815 62 13
6 328 12
162 356 39
741 685 65
436 452 88
259 533 84
602 709 72
685 847 94
1004 851 58
838 166 32
381 735 29
272 103 44
52 748 69
963 379 32
268 740 37
201 81 11
674 38 86
531 523 24
767 180 66
361 782 15
383 582 29
521 961 20
519 914 46
768 459 56
902 269 51
25 1005 53
716 983 65
647 351 100
907 560 60
283 135 65
464 0 81
511 831 80
325 99 98
217 493 55
413 710 22
750 439 80
189 4 76
323 130 61
571 423 49
254 553 42
812 47 16
596 620 72
893 925 89
757 36 94
877 785 92
776 164 24
180 418 46
223 120 32
198 554 94
913 942 22
481 57 15
465 456 84
717 36 94
32 840 14
579 418 11
1011 520 24
827 672 71
940 227 21
270 897 92
358 516 32
858 683 97
755 618 55
867 40 33
38 306 52
151 378 25
398 405 15
243 747 80
538 570 94
113 837 22
785 594 84
370 647 33
457 217 56
