172 8621
72 164 53
110 16 44
116 99 94
11 156 95
30 133 92
146 43 28
79 88 10
163 169 31
17 33 80
103 48 73
40 5 72
63 147 68
41 156 97
149 54 98
155 21 39
46 82 76
107 87 53
159 15 10
101 136 60
102 55 59
148 18 89
47 16 85
159 1 72
57 98 18
99 140 100
151 167 80
79 163 50
140 104 51
164 18 41
0 148 63
168 110 94
164 84 91
4 7 100
91 128 19
144 171 28
127 128 35
26 57 38
92 127 79
75 144 26
24 119 68
80 61 35
115 68 22
67 17 78
104 55 57
31 154 70
146 96 71
30 32 72
148 21 62
132 31 86
133 75 13
145 88 74
84 25 10
168 19 76
150 131 59
167 98 16
46 105 44
163 86 47
36 96 11
42 161 51
93 104 23
166 117 64
83 84 58
22 160 35
141 108 85
146 164 79
27 13 75
83 2 60
66 26 92
17 5 23
82 47 57
138 137 82
5 18 76
120 29 50
73 132 45
60 81 13
119 56 23
147 106 93
107 116 89
147 123 20
66 21 35
154 36 35
112 135 53
90 38 36
80 22 96
60 165 11
135 76 16
108 30 95
66 95 36
86 104 57
78 58 75
96 145 97
34 100 68
166 42 21
161 77 44
37 104 26
91 75 95
123 128 97
91 118 38
169 133 20
9 165 56
150 76 13
58 128 18
84 43 66
163 14 98
81 31 20
22 84 51
35 135 94
73 157 85
107 54 28
131 17 25
54 167 61
113 93 85
28 53 55
76 161 22
171 154 97
117 35 93
116 77 62
156 11 93
46 162 53
49 92 68
137 129 55
25 7 12
75 81 62
27 106 64
129 151 92
36 151 94
71 150 71
16 7 61
125 33 55
115 160 34
166 25 42
135 107 63
132 0 95
59 61 19
92 143 64
2 0 39
68 110 59
105 156 56
120 24 49
13 167 98
48 36 48
76 80 63
118 15 37
147 121 37
43 46 96
162 15 57
91 64 49
119 80 48
64 155 46
16 73 69
52 109 72
63 160 30
127 37 50
144 113 76
45 118 55
24 155 69
32 161 13
85 171 12
73 8 59
86 34 93
131 109 49
110 92 51
42 160 78
61 117 20
164 115 90
96 135 66
143 137 54
138 34 42
1 71 71
15 108 90
115 53 51
131 58 44
63 149 47
9 103 26
33 80 18
104 73 94
2 164 35
57 155 45
143 52 41
166 12 26
0 98 50
170 125 92
23 140 72
31 120 30
165 25 92
28 73 50
28 85 31
82 62 78
113 100 26
17 104 14
62 3 27
10 138 20
167 56 67
153 100 27
161 108 50
85 150 92
59 134 96
115 145 36
21 28 22
162 170 48
58 129 60
48 144 20
137 12 56
47 57 64
62 117 60
166 70 76
104 46 16
110 141 31
117 130 46
46 30 60
132 86 10
127 76 23
68 171 36
108 16 37
146 134 92
167 95 84
138 72 35
164 107 68
115 84 67
80 100 89
21 92 79
170 67 99
23 85 28
24 137 23
49 56 69
51 153 95
76 67 60
37 132 44
147 108 65
43 115 42
129 61 14
115 51 39
106 24 89
35 164 72
64 150 52
138 121 64
66 35 88
115 12 62
22 24 72
167 134 44
109 24 36
153 116 34
7 78 66
89 47 42
127 78 59
73 69 23
138 8 69
133 49 97
42 74 77
17 84 18
79 168 63
6 105 62
20 0 14
53 11 74
96 122 49
64 38 59
45 91 86
21 75 28
101 95 49
17 64 70
49 51 56
28 110 26
28 99 100
117 141 32
114 32 40
32 151 49
98 40 37
163 101 75
35 4 88
64 5 48
29 138 64
92 55 65
105 47 92
57 93 55
150 40 10
133 154 98
143 35 74
153 125 38
139 14 37
46 122 40
66 47 45
158 2 52
118 154 73
41 49 11
50 145 83
147 53 92
76 89 53
137 70 73
92 112 18
122 150 91
70 71 27
39 137 38
49 97 17
145 77 60
114 138 27
76 92 86
4 13 71
104 95 15
110 80 38
2 95 33
20 120 28
149 90 36
17 41 54
89 107 16
102 121 18
26 21 79
123 12 11
17 125 96
158 26 81
171 35 69
169 163 63
121 42 63
41 160 49
108 109 19
73 168 68
88 143 23
82 75 84
150 59 48
96 35 13
149 123 73
142 100 28
123 61 92
134 14 97
49 52 87
35 111 16
112 61 100
102 148 22
136 148 66
7 16 41
11 42 88
136 100 21
43 29 47
3 35 59
106 38 18
136 88 42
42 160 74
83 112 43
57 79 93
153 102 65
167 151 20
142 26 11
9 155 40
75 83 78
16 157 92
103 64 42
2 167 70
1 164 51
51 32 63
162 50 60
104 156 68
168 31 59
142 47 35
133 161 69
23 122 46
133 54 90
82 5 82
15 37 97
136 85 34
149 106 53
48 50 76
128 44 47
132 157 60
8 10 46
