2232 2745
421 2115 89
1486 913 66
1529 328 38
787 1017 83
527 2202 23
454 618 19
522 244 33
1916 1536 34
606 1617 72
621 2109 75
1338 923 32
982 1377 12
1334 163 11
399 96 83
2020 1990 43
524 1576 25
2134 788 52
986 1824 57
631 1631 93
920 1146 70
1950 1834 94
941 1049 35
118 490 14
384 730 59
2162 657 34
1470 5 84
2190 259 15
581 1865 17
1937 416 20
74 1656 57
580 2126 67
64 1763 43
948 874 37
703 333 74
2016 1214 40
1158 1724 73
668 592 38
1902 1920 40
2 1549 61
187 1198 90
340 2139 98
1347 1080 30
1895 666 18
1659 246 27
399 1374 44
950 887 91
816 216 59
1124 35 51
1271 416 83
948 1113 94
128 2035 93
16 657 58
498 112 42
646 2230 46
440 1725 17
1383 1328 64
514 1441 74
1435 1061 21
1329 1990 10
529 996 85
1305 597 11
129 318 75
1853 1961 18
234 2185 82
534 1711 48
1926 1867 74
810 1299 29
735 1365 50
2015 105 52
1052 659 99
1437 854 30
501 2210 22
2132 845 98
1602 340 62
367 603 63
409 1207 87
1805 311 47
927 1571 30
1878 1646 41
1714 1978 61
2161 680 13
866 1266 91
379 395 22
460 924 40
1051 1414 38
1165 310 26
651 126 78
383 1057 25
1186 2135 33
759 1059 69
1229 976 88
204 178 47
356 77 32
544 6 75
1767 637 57
104 1529 47
463 364 31
302 1502 55
173 250 51
1953 1881 47
1605 1120 10
670 1783 55
1487 835 89
686 1128 13
1450 1386 68
822 1819 81
606 2058 34
196 178 66
477 353 69
255 1143 57
2227 155 97
131 1386 95
496 1134 52
192 166 17
715 1100 77
1208 192 25
404 960 48
69 613 42
2100 1882 80
1060 578 22
861 2215 38
366 1748 90
2021 1598 98
1514 1352 97
1151 300 74
2195 2204 86
141 1150 54
822 1208 97
1043 62 37
1261 290 86
1139 263 44
386 1707 97
913 176 89
912 1392 36
412 2176 72
82 1931 84
370 1935 23
1052 188 64
1967 258 63
1976 1737 99
250 696 51
1034 2158 94
601 731 44
586 1191 30
216 335 99
2018 42 28
1294 1041 40
808 2063 12
1466 467 94
1507 1279 54
149 1323 89
1610 958 78
785 1708 84
348 147 93
1086 379 24
39 641 56
581 15 95
1336 60 91
2051 936 40
2097 738 71
614 2049 14
422 1244 85
704 359 41
36 583 23
2191 32 24
1101 1234 79
1329 1641 71
1334 1975 45
1200 456 13
1142 1448 50
911 1079 93
280 402 77
1712 1505 71
1091 1854 76
2006 1738 40
355 1588 84
1260 94 35
141 721 27
398 423 55
1639 1134 21
1944 1857 18
2186 200 95
1828 1311 11
1142 730 75
2192 491 90
333 1516 54
324 1524 79
606 1209 28
2067 113 22
1488 1810 25
1117 1014 93
604 2114 29
451 1480 92
1485 560 92
1497 1046 89
1691 2217 12
588 1785 55
1913 185 90
417 1490 77
2077 1186 21
856 504 33
1241 1741 92
1641 2086 100
617 1544 27
836 807 65
2126 1489 16
1445 2139 91
1763 1999 61
322 1041 18
67 1032 13
1887 945 65
2146 2058 65
2123 777 45
471 1124 31
1371 1280 87
1435 938 71
136 792 41
478 1884 14
1138 2140 77
2148 884 41
1620 1726 37
161 1410 95
2104 1982 36
1243 933 65
1296 697 84
1477 1913 23
1282 1231 98
373 581 55
811 513 79
2082 968 89
1863 2023 26
851 1238 65
1374 589 74
1081 1991 72
2074 1155 59
1519 215 31
913 1814 78
304 700 67
1226 1532 51
629 1913 19
1501 890 74
1649 242 91
1214 2212 12
1917 2030 43
750 756 49
1574 1358 83
1560 636 13
1573 1201 56
11 903 37
617 1798 21
1941 504 87
581 1166 75
1580 98 27
295 2128 49
2166 1619 89
274 239 89
1288 1086 69
1148 2179 57
527 1607 46
476 360 100
1665 1451 27
1673 541 36
1433 2108 41
164 1207 82
2230 1945 95
746 1177 60
1126 1193 85
94 172 41
1788 819 34
356 1699 70
737 1672 48
1669 1457 87
896 1862 19
604 387 92
503 1132 14
2004 574 32
1645 920 69
690 2092 99
1870 1061 39
185 444 51
1782 476 71
59 1935 18
1777 1340 54
28 1604 91
2064 1874 91
2101 159 53
1933 1657 81
1398 1635 67
54 1700 73
1133 250 20
955 1393 36
1494 932 78
105 643 34
2125 170 90
899 1237 66
2013 1075 87
2083 401 50
809 1431 89
1385 605 86
169 1953 41
168 41 65
999 723 12
1390 1403 70
320 265 94
81 177 32
1318 264 92
6 1836 25
1363 622 22
621 2152 17
1823 1968 17
1730 1321 87
1170 1999 47
1869 946 41
1632 330 94
1985 611 49
791 1600 13
1691 777 86
1240 21 14
1456 1668 19
1466 1254 96
1976 478 55
2060 707 99
1523 2105 63
901 2215 50
568 1198 18
1655 1437 58
1167 662 47
1673 556 82
187 1689 67
1040 158 62
1894 1602 76
406 1044 83
713 2148 74
1589 2150 43
1910 1977 48
1568 542 78
1866 1966 62
541 1476 61
758 120 73
1925 1202 17
2081 176 96
610 1015 31
1846 1546 26
1372 1621 35
148 1894 32
1349 491 15
610 817 10
1216 992 30
1674 683 37
1955 2228 63
323 1536 54
1907 2068 33
1592 1658 15
493 2066 27
1011 1333 64
2197 860 88
1952 1823 75
1422 696 42
578 467 81
732 1902 52
2192 764 23
732 1777 62
258 365 86
71 848 89
1364 152 92
777 912 73
955 206 91
1835 67 69
360 99 98
1363 20 27
1452 165 44
295 2071 45
1429 436 65
607 1222 59
1095 1150 71
692 1107 30
599 916 78
724 503 11
472 219 78
884 791 82
776 1004 51
307 994 13
1626 2225 67
355 920 11
11 1786 12
500 1113 55
1934 254 88
2172 463 93
2160 874 68
900 736 28
1481 1856 38
2219 214 17
1071 1864 43
930 1972 73
1024 617 78
2089 9 31
1740 2010 21
1328 2079 96
691 1510 28
1197 2213 54
199 834 22
1398 1059 68
947 1879 34
917 2167 60
2182 2049 18
1937 1831 79
986 88 45
1428 332 53
321 1160 51
1907 249 69
1606 1413 45
2055 2145 37
329 2121 71
1324 1089 95
2218 67 54
1320 807 37
653 2027 79
989 775 22
425 587 38
1732 1540 73
369 36 95
1773 793 31
1335 922 32
1513 1144 75
396 335 65
1028 2196 41
1597 691 11
1943 1267 69
278 1477 95
773 2022 38
2073 117 62
2080 856 48
1603 1888 65
664 837 91
9 2105 82
243 1096 61
1120 1322 81
2205 783 37
1754 1547 54
1578 1510 14
688 29 66
1500 1902 40
673 1074 98
732 1002 55
682 1013 99
1209 622 97
229 2202 80
366 1260 63
1970 177 93
900 1693 82
1431 1326 39
442 1063 74
1257 1751 47
1062 1535 43
456 1563 69
114 1016 99
436 1870 32
1184 1109 71
605 1214 99
63 234 29
2157 965 42
1644 1192 16
1649 2063 15
2026 695 65
1768 288 68
975 1831 29
1439 479 46
1860 1693 53
1990 1724 43
1582 1458 64
1587 1261 100
250 795 86
695 633 39
92 1753 12
405 734 82
528 518 49
1014 1381 44
1278 1941 67
25 1530 90
135 565 55
750 592 81
813 1273 77
2029 563 13
1770 1309 17
764 1249 65
546 1798 54
992 1496 62
674 1593 98
2057 1264 31
1880 1225 46
1667 231 45
1763 154 94
349 742 11
859 235 74
1263 833 23
1942 199 13
594 144 50
1573 52 98
1052 198 17
1493 2202 35
628 457 12
1169 1044 13
1433 1105 52
942 1599 46
177 494 48
440 990 82
909 966 40
519 1314 34
1154 555 36
1424 1266 57
952 688 41
2153 1755 38
741 1059 91
84 983 50
1727 2079 69
2040 401 63
1693 238 80
1550 1354 63
211 1853 62
318 1760 73
1368 259 24
1490 1990 55
1093 1145 52
2152 2144 44
939 1093 11
1995 369 43
1984 245 76
1176 2148 94
421 546 72
1352 1680 40
2170 1154 36
195 724 62
1398 455 38
2193 2032 37
1760 411 78
708 1864 55
1427 217 61
1274 2210 56
2126 2086 89
1445 2217 47
673 397 89
210 297 11
1928 574 12
319 309 63
99 2031 41
2118 2121 84
1528 1373 72
159 1622 66
1952 680 61
2054 463 24
701 1607 58
409 969 76
2148 2217 95
1608 1344 45
1676 265 93
433 191 89
915 2045 31
603 2176 68
334 608 66
1941 193 25
1741 1267 52
1787 1817 36
1974 1350 99
1895 2093 88
25 1778 79
715 332 97
453 1511 61
71 1351 71
10 5 90
1520 2016 48
2099 1089 97
1518 70 70
1063 1110 54
161 2157 77
2109 521 29
1525 1845 18
1419 1160 72
109 2062 68
414 2146 36
1084 530 51
338 701 51
373 2104 95
2035 512 25
87 823 23
1715 1775 29
328 474 86
951 587 93
1436 1307 61
1295 1546 51
1900 842 79
1663 854 60
544 827 49
1277 1399 58
825 928 31
1947 207 11
1216 755 55
1 564 20
466 1531 99
506 1928 21
1604 1331 100
208 1648 64
1269 37 94
810 1252 83
2213 567 24
177 635 13
161 292 31
641 933 47
528 328 90
1155 1298 70
2158 1831 63
1778 466 97
995 2001 98
70 712 36
1735 2067 13
983 1933 55
661 2231 91
1848 1017 61
540 304 65
1056 1258 36
1315 216 13
93 1849 67
2005 452 62
1238 220 47
1941 1838 42
1667 730 42
320 1259 36
1886 648 57
832 128 75
2049 867 83
1675 376 14
1005 796 16
1365 1390 62
706 1124 91
860 1804 96
388 114 93
1984 823 11
923 2079 81
293 777 22
1441 1975 56
2027 769 21
2181 2096 76
597 770 26
1115 2200 18
808 2229 19
1416 518 24
713 682 66
2215 771 30
1030 1252 47
1518 2202 33
594 623 78
331 1562 78
1211 962 84
2177 349 52
432 1850 34
871 276 52
433 37 21
81 1879 89
1075 1341 81
1811 222 19
1796 1802 53
405 18 14
745 1816 86
689 1406 83
808 917 88
428 638 54
1203 97 10
1408 720 41
1081 827 64
479 1590 95
1594 1351 22
1986 801 47
2042 206 67
1286 1175 44
766 1971 29
955 1440 11
1959 1235 98
1557 481 65
1727 1866 53
142 268 87
622 1732 78
1827 776 71
1661 1554 58
2054 1240 82
648 301 14
46 2042 45
1241 1768 75
534 371 88
991 109 57
157 1771 26
830 19 45
853 1116 47
2216 1668 76
137 245 47
537 768 29
986 98 76
2056 1068 36
1402 1249 36
524 1489 19
8 689 93
1556 565 93
1051 2148 53
971 2172 93
1071 472 97
1969 904 39
2043 1220 79
702 2004 20
1455 551 76
387 1528 54
265 2055 75
332 328 46
841 2214 12
57 936 33
569 709 70
256 390 49
995 808 72
2118 150 49
536 1380 54
1389 1762 22
391 1246 19
27 850 69
81 618 37
2180 1936 36
138 1399 78
136 1074 97
2211 1097 34
1382 1786 33
1549 284 41
218 1910 60
1088 931 99
1285 1783 41
1193 1754 15
1615 2059 31
1131 1653 73
1653 58 62
1748 1785 73
1469 262 86
1470 952 48
143 2028 18
410 1257 72
1865 983 71
1678 668 33
901 1270 55
610 907 34
2052 935 87
1805 1654 17
1353 1950 31
1631 2133 70
432 256 58
652 1352 95
55 2195 42
711 919 91
657 2039 30
642 776 30
1115 176 84
387 106 80
872 2033 98
668 809 40
997 1923 29
1380 2208 40
913 48 96
705 54 31
697 2192 75
1159 1582 56
228 2072 26
1026 790 19
971 1094 38
309 78 100
601 1754 35
420 2114 72
1750 404 35
1817 2193 57
2021 1476 91
1811 250 38
1781 1489 52
134 185 31
1146 211 48
2211 54 27
2155 302 82
781 1748 74
1700 374 72
421 1969 68
788 1585 86
1568 995 30
238 2121 67
588 816 90
1678 1632 69
751 866 49
83 155 71
1698 793 69
1922 663 47
1404 2 67
1361 1517 28
1907 575 86
1428 1743 32
1973 1618 91
8 2023 57
1196 258 94
1473 1636 96
1142 692 10
1433 1481 49
593 1412 73
2008 1106 89
1504 1556 12
1123 3 93
1137 1751 46
673 1845 24
394 178 96
1007 985 99
256 1139 39
929 227 73
1346 1712 30
244 1078 14
1695 1980 65
1128 2175 24
2128 1343 50
1245 308 22
1907 104 49
1745 2219 82
1288 2051 17
1438 710 26
672 1782 97
1656 930 47
2034 1326 82
1718 10 11
1593 2018 97
922 1409 18
864 546 84
1911 1303 44
2022 470 99
493 2200 95
323 888 71
2162 1886 27
1825 148 85
1687 834 86
290 1733 38
286 1696 23
718 2110 20
1524 86 62
705 1532 33
1568 1236 42
1126 783 95
1049 576 22
505 390 17
1916 1820 21
447 691 87
150 1912 34
1378 157 76
1666 1779 23
1307 1938 66
2144 2014 100
506 1600 93
1085 37 90
603 1418 58
339 1464 81
1601 753 83
589 2171 78
1870 1795 26
878 97 50
1259 985 97
445 1105 58
1387 1245 35
1929 342 29
1793 2124 76
1871 534 72
1080 2172 55
977 879 31
340 1169 60
1195 815 70
501 700 46
899 567 41
823 1138 89
928 754 93
2065 1143 22
2134 610 75
656 209 73
338 394 64
1289 172 91
770 1026 80
114 1371 92
1498 531 79
1087 1547 39
1975 2036 63
2179 685 89
1691 116 11
854 1916 59
616 2044 99
957 845 82
729 2043 97
271 125 83
1494 683 96
667 1803 89
285 1706 84
960 1715 29
2009 794 33
18 1086 68
12 1013 93
1193 1056 16
224 461 17
594 1075 59
1206 933 16
147 1731 87
1537 958 66
720 855 90
1123 1372 22
1935 39 86
380 52 13
1505 1478 75
1168 261 53
375 1986 77
2050 1687 64
485 1227 85
463 1576 68
93 2182 74
1050 225 11
1005 839 56
1110 223 82
2165 1293 15
1059 628 25
10 919 15
1142 904 90
161 349 32
1357 100 56
868 1437 54
2133 223 99
792 220 31
74 152 79
844 1041 79
965 1142 95
1802 246 71
402 1993 49
1615 1024 64
1987 1989 56
1467 665 31
931 854 85
1616 1049 60
1861 1721 31
1771 1306 62
2199 362 15
384 1472 58
1011 1986 13
1688 2073 60
1319 2196 58
1741 611 74
119 1829 30
704 2161 93
845 1434 23
2100 2130 55
1672 546 77
1445 842 80
751 547 17
1541 35 64
2153 259 27
1950 2135 71
1631 47 48
2193 779 13
1063 1890 37
951 580 60
1183 1627 24
1546 1352 74
1047 1646 62
1693 632 92
1929 1150 91
40 1019 40
1286 290 84
1098 98 59
949 1346 34
1915 987 32
931 1763 70
560 1670 93
163 273 74
1643 1324 16
959 1404 27
1701 254 16
1383 445 33
1944 454 21
2206 1959 50
355 1614 52
844 2059 16
934 2089 78
1934 729 34
97 56 24
1881 1804 49
1944 21 66
244 1723 51
1675 687 16
272 680 21
40 1440 68
1543 17 33
1522 1040 75
229 2129 38
1840 97 45
109 2137 90
72 499 75
2123 1720 81
801 1393 28
2138 1722 32
1003 144 87
834 1944 43
1094 776 93
984 1295 69
1540 1365 26
1340 364 92
196 893 69
968 927 12
1852 628 100
206 798 70
1992 7 63
782 393 16
1907 826 42
1747 1510 68
2109 680 76
1236 329 70
998 1107 38
1740 212 83
401 970 62
302 1234 62
500 601 98
572 1500 13
50 793 87
1979 1839 96
692 1867 19
1944 1596 57
1435 1614 64
1179 1979 74
333 251 62
1019 1308 50
1653 237 63
1836 2137 81
250 1569 84
1222 1274 10
1804 1246 29
112 1552 27
1433 244 39
1742 1904 80
391 1448 93
1001 1343 12
1 919 23
727 1267 68
1675 524 71
181 2081 65
725 441 75
1318 1729 28
253 1021 14
1197 909 99
591 221 19
1709 744 68
1107 1788 49
904 1917 15
941 8 42
823 1406 52
958 257 94
2053 1824 60
1817 650 82
659 842 16
1181 877 29
94 159 65
465 1108 90
1940 1238 49
1065 388 60
1152 465 24
716 152 97
470 165 50
1009 352 61
1639 755 19
1941 1415 54
333 208 92
113 1344 34
1408 632 50
750 68 91
943 840 75
820 1760 13
1086 1032 25
1755 494 95
402 56 83
332 1057 38
1095 553 56
1449 1988 77
47 1346 38
2146 488 77
928 1159 59
641 529 58
509 939 77
542 860 23
1378 345 10
1286 1231 12
426 453 86
836 721 61
1673 1161 14
472 217 32
340 1848 42
1289 2218 62
562 799 32
1900 481 85
862 1253 56
2185 338 20
994 44 77
1922 1489 14
989 1288 79
142 1178 32
1695 54 98
1425 1462 93
1873 472 62
1399 518 27
1254 525 94
498 766 44
1609 1390 43
1172 2210 47
1308 1737 10
1511 2171 73
591 1023 39
1394 627 37
952 1925 46
1862 1472 14
1042 1446 69
487 2016 68
278 452 58
415 280 100
466 1018 22
2075 1958 78
1336 879 12
2014 367 59
1414 768 31
192 2082 66
542 312 88
1831 2041 62
1001 926 92
1472 1400 68
188 526 97
677 1208 99
2146 1789 61
2194 1386 51
771 502 41
246 921 13
1930 1937 54
1913 1012 30
1752 370 66
110 1638 13
312 1943 98
553 1172 46
1209 1017 39
1597 134 69
200 1795 82
239 751 59
1423 2203 72
1231 1969 57
1258 300 36
348 390 46
813 1511 17
935 1473 87
327 1637 40
862 1271 68
511 275 56
2167 1626 38
909 1130 20
1147 1688 77
591 1287 16
2144 235 93
875 116 83
514 1070 91
1601 134 41
1450 998 33
1160 1098 60
2080 963 20
1727 555 69
1376 481 21
1941 326 80
508 2157 46
520 1188 16
755 111 84
1211 1216 76
344 1426 59
1217 2117 50
728 418 94
1039 906 69
2013 1721 86
94 1404 66
1351 1879 38
1385 2016 32
434 933 54
2130 1613 83
2194 1156 13
2180 1418 81
1273 1586 92
891 1337 20
623 862 98
1375 449 84
1645 225 88
642 1200 31
867 1003 23
353 723 95
2140 752 93
1462 584 68
373 711 100
315 780 20
29 881 36
1897 984 39
867 1331 90
455 1754 59
1014 1677 28
890 1446 22
2229 1424 17
1015 628 41
285 153 91
2098 234 43
1907 961 47
2207 335 93
417 2054 72
723 557 72
2108 592 46
1796 1422 79
2173 1766 97
2187 1858 61
1484 1623 48
2149 389 52
256 1770 83
1767 79 30
2130 1111 62
2207 57 75
1644 1889 85
659 1871 38
517 1286 56
1431 807 89
2056 690 48
590 1263 26
1274 489 79
216 2134 99
2189 1385 85
851 915 42
1836 1338 95
1940 1242 94
2018 600 60
1883 1437 75
1143 1260 72
574 1912 29
732 965 98
1150 339 81
706 1746 59
533 976 71
1726 2208 75
401 450 33
992 702 81
181 1155 82
1784 160 32
1618 466 89
2202 2021 81
2192 1714 94
1631 1611 10
223 327 57
2212 1480 36
1721 207 70
1777 1707 44
2037 1144 69
546 911 36
1120 1083 20
212 952 59
317 472 39
2005 230 37
937 2220 69
1355 79 36
2034 2096 94
2182 1322 16
199 851 11
1708 1137 20
670 1125 55
271 846 52
1549 1655 73
752 361 14
722 1131 55
1602 46 43
861 1856 43
1832 813 39
980 838 21
1040 1253 95
801 626 62
392 1381 49
1140 1009 83
608 674 52
422 2156 55
1059 57 71
552 21 22
1088 230 20
913 662 23
683 707 95
518 1944 17
1764 434 46
353 1805 43
2035 1470 28
1736 1999 52
1041 1300 46
619 867 27
796 70 90
545 1497 100
2038 840 19
916 279 42
256 1582 67
1911 1618 40
167 1595 25
729 1773 55
1278 577 45
226 136 25
1495 1107 20
922 1306 24
419 944 35
1913 2070 76
2104 307 49
2068 2040 25
753 641 77
1652 1011 21
1049 715 63
310 1713 23
239 944 79
1388 1646 18
1404 1853 35
251 1475 81
596 1063 52
984 2201 59
1265 1387 29
1861 903 60
1953 1376 91
153 1119 29
140 1245 40
1274 1663 54
2211 2171 70
1382 388 26
519 1606 90
1000 1499 87
1226 1898 90
202 1607 96
1277 815 73
692 2199 63
817 1730 21
1569 1294 67
2075 1484 28
1312 388 35
1771 2196 16
2131 1622 16
1420 450 22
1243 152 95
2006 305 92
1224 1909 100
857 339 21
1121 1500 27
430 1916 27
1033 742 54
682 489 42
971 881 84
881 984 98
1448 2169 92
421 1959 23
649 391 38
859 1322 30
1286 1645 80
1632 1381 83
1963 1618 54
533 1009 71
1491 603 13
1014 2090 38
895 347 74
2167 761 86
1204 761 52
1171 1557 62
1932 1688 86
127 823 15
917 719 16
565 53 22
1772 1016 74
828 39 79
1182 313 65
2064 215 27
2000 782 14
1140 153 59
930 2162 39
1485 1454 39
2198 1824 66
126 1449 18
3 1897 44
1647 1365 50
2204 1196 86
422 1428 98
602 2059 43
19 104 20
248 1175 38
1979 632 45
1995 1765 45
1747 1794 93
320 1602 48
1446 925 31
77 580 38
1901 1432 20
2180 1083 59
2057 479 93
1376 907 68
1694 651 69
1827 348 71
1114 733 12
528 624 58
358 131 74
1362 195 42
1075 523 92
1054 644 24
560 710 52
608 775 84
1959 620 25
303 1702 34
2128 1809 81
1871 1338 48
2155 795 67
1668 562 89
2176 183 45
1452 1217 15
1310 271 28
1889 907 80
703 461 33
2039 1660 18
2167 1870 92
1658 882 44
1455 814 76
2102 1531 72
2217 1714 76
48 322 52
819 1786 54
1307 1726 61
206 1144 14
250 770 30
1194 947 85
1887 264 99
1878 1528 58
1927 870 90
1708 1304 86
13 1289 96
362 1534 41
544 307 63
248 947 32
1216 38 46
1738 1958 74
1074 677 44
1206 511 71
1304 1431 67
935 1126 58
674 702 68
895 2185 96
1527 1083 95
1318 493 71
986 269 17
5 1903 98
273 1514 90
1769 1912 86
1537 945 66
1073 934 75
2 152 41
1956 269 13
2000 1665 51
2193 2134 24
1522 130 84
1369 441 58
887 754 36
20 34 78
66 32 41
2152 1179 71
1277 228 12
1730 234 53
1746 742 64
1327 3 25
2039 1809 74
1563 18 38
802 1824 84
1026 748 34
1105 603 56
948 2092 89
1278 1065 98
2064 646 42
657 1617 18
1393 295 66
1863 367 35
2193 296 79
2145 1893 17
267 1196 40
387 861 36
1559 2131 68
1299 1966 48
669 182 15
678 797 10
288 17 54
2184 1885 76
2093 552 89
1970 962 71
62 1076 46
1578 1302 47
1141 963 61
1938 775 91
1548 386 51
696 974 67
93 1805 73
1964 198 74
2021 830 35
1359 1083 85
775 1342 80
1020 1000 81
602 186 25
1054 1500 65
869 1028 54
556 1885 69
840 1391 58
1339 1622 54
1938 183 38
1857 1344 14
1684 559 92
90 168 77
2002 703 44
1161 1265 66
948 57 62
1941 964 13
407 1666 22
2072 1063 14
348 1083 35
869 427 26
1979 794 63
1089 1569 71
1225 454 40
1951 1243 73
1732 556 75
785 2161 15
2037 611 99
2 1424 39
1208 1308 73
400 781 54
512 418 35
605 28 89
1910 1468 22
864 1314 88
392 427 81
1806 1421 76
510 1652 13
47 2111 34
1485 2061 43
990 1050 32
1101 1059 41
329 1594 28
291 916 82
849 2017 65
328 956 96
1270 490 75
549 727 94
297 1280 70
1107 221 35
1642 753 17
738 486 15
1835 645 76
334 1674 39
603 2189 42
2207 787 36
2002 2005 79
2164 247 80
1653 1538 26
1593 1751 15
504 1822 59
912 411 84
937 1015 76
2037 1493 38
1292 1954 34
870 2136 41
1716 2211 100
1702 2156 95
685 896 73
1082 646 18
707 1243 24
2002 2212 25
597 2008 58
48 1641 39
843 1834 72
674 2027 22
1409 315 79
2000 72 69
1510 1876 44
2116 10 89
2221 773 88
853 1157 100
1770 1000 75
1855 2087 32
1078 1265 55
2058 1891 100
363 624 29
1082 2023 21
1584 1759 59
2081 1817 15
345 1479 32
1545 1956 19
942 2116 14
320 1414 25
812 328 32
510 1410 33
1496 791 74
1697 1301 82
2138 1822 29
1944 1352 95
727 851 78
1325 1593 70
563 1372 48
1875 1953 76
556 205 96
1214 330 34
875 275 87
1692 1481 65
512 2068 14
1975 334 10
166 738 66
15 2132 39
565 2097 54
1857 492 99
866 991 31
1198 298 25
1793 682 88
692 2185 97
1638 1231 54
312 702 48
1180 454 43
2166 1078 40
272 924 91
1732 998 33
984 215 12
1940 137 78
724 59 74
1073 1165 45
653 111 53
1692 201 98
584 1320 68
1611 643 83
359 409 91
1204 1022 25
1099 328 21
2188 1302 28
728 1997 82
1410 493 29
1933 1106 69
733 921 84
1744 1728 62
1248 442 43
770 1594 30
744 1930 46
1403 173 66
1627 638 27
1744 954 10
788 1986 87
714 2148 50
743 65 10
655 534 76
1028 69 10
354 374 46
233 474 99
1536 1972 51
452 752 58
265 2 55
1161 1169 86
422 1686 17
817 162 98
1104 239 100
1427 1622 68
152 1988 100
915 139 99
1698 1558 91
923 2075 16
2144 402 60
1250 616 28
820 12 72
842 461 86
1830 1138 78
1275 656 72
909 929 78
2056 488 62
197 110 26
1621 1297 92
1125 144 78
1686 969 100
119 1070 79
781 1507 34
723 3 99
1679 814 63
1203 561 14
1586 1022 55
831 1938 10
1388 1248 46
1068 835 32
622 1415 83
1038 1993 19
1859 1625 37
149 1995 63
513 1061 52
2212 1203 81
2010 1905 68
1696 1998 53
1468 2057 88
364 879 97
1644 195 17
1126 541 67
2159 691 88
252 797 85
424 2013 88
648 55 99
1376 2162 92
