2090 2105
2019 245 29
74 1640 24
384 1949 54
1149 1953 44
703 1101 26
144 451 88
948 1510 86
1091 411 12
149 1504 72
930 948 32
1319 1744 23
265 1193 31
543 920 97
1050 1845 79
1721 2041 77
478 32 44
182 1862 32
1758 988 45
1526 214 12
1677 1846 89
2081 715 67
1160 2006 94
1526 442 44
163 1418 74
1613 1731 44
133 2018 72
659 325 68
1205 1785 48
1347 1761 77
1640 367 12
691 497 92
872 284 35
1912 773 34
665 222 93
1538 1189 88
1455 454 33
523 1026 27
206 347 11
41 1201 88
1983 175 67
1366 981 61
1538 380 48
354 509 89
664 612 30
398 844 92
691 884 84
834 1453 13
634 337 64
905 1607 53
2018 1008 100
1694 64 56
934 16 32
1719 1076 55
525 1579 50
962 529 30
230 193 12
973 288 83
2059 248 22
572 1042 44
52 296 57
725 2073 15
1393 82 72
1629 1145 46
414 1175 92
733 769 56
469 246 37
546 499 86
798 378 22
1449 959 94
1977 1019 29
1635 1971 77
1499 1573 66
703 387 17
1090 215 47
1756 954 59
358 214 17
549 1691 47
465 1161 94
536 46 96
1750 595 86
995 7 29
1276 1503 97
818 1557 49
597 1174 64
18 1947 55
1475 587 97
150 602 36
1498 1448 16
635 666 10
1023 1398 18
731 1823 13
694 1085 20
43 153 25
688 1222 34
907 1122 14
762 942 41
295 1586 73
1701 1667 39
2034 571 67
1601 892 81
716 485 84
1411 575 76
608 1357 88
743 1746 44
1956 128 60
233 2062 32
1176 436 77
1425 1792 20
334 959 91
540 1678 65
1001 890 94
1449 590 66
378 244 14
1516 1075 75
1057 1345 77
1401 2044 77
525 2041 21
579 904 35
1450 1863 18
940 355 90
556 2010 98
758 2087 86
1528 74 78
1790 57 94
989 409 73
147 1280 76
192 1441 80
911 1873 88
116 978 92
2063 356 20
1589 1017 36
136 167 61
1059 428 69
1575 175 10
1829 669 100
1673 1082 14
114 1148 53
384 212 46
370 1602 35
1138 25 88
1585 71 45
1623 1439 64
1965 232 34
1167 399 78
1625 1293 95
805 1617 52
905 1340 22
453 1171 39
625 2070 76
1053 26 15
1270 1295 33
477 334 32
190 1702 19
1763 438 26
2047 1629 84
187 914 13
1730 674 82
1997 1362 31
950 2083 33
403 478 85
1395 762 91
102 546 95
1974 1862 22
1326 1234 92
700 36 58
1991 2023 24
1069 1841 63
654 1399 33
1137 441 92
1778 856 72
1652 1528 46
1606 1703 23
955 909 41
343 2015 74
2024 834 92
8 854 24
893 757 61
265 200 15
1556 431 100
653 80 10
1063 736 66
1951 2071 50
1256 1481 85
1 200 25
1240 153 68
2012 1124 82
951 1323 61
432 990 31
1622 438 96
1879 1930 41
1805 2042 59
1358 2033 13
1824 1691 37
517 1107 56
1381 1103 29
400 918 17
1240 175 50
1395 273 77
359 1706 70
1034 976 55
662 1911 92
481 1038 48
29 309 45
1382 114 95
997 831 84
1524 743 63
1638 2088 53
1598 573 16
1620 1356 68
830 1775 65
656 453 77
1098 2017 90
1148 1489 21
1251 1601 18
882 1766 100
203 490 17
702 770 72
1625 1066 92
1002 1412 10
1474 1284 21
6 555 97
1885 2078 35
1528 1233 14
730 945 51
175 1556 15
238 270 51
646 459 64
673 217 37
1031 1001 97
1780 21 94
1559 491 21
1631 1254 74
1361 1305 73
1391 869 10
1450 3 36
1233 1377 13
1038 75 96
743 1455 59
325 1926 80
1869 1841 89
894 91 63
88 821 67
615 1944 77
680 762 13
411 2015 41
1483 561 69
918 1053 81
1129 1359 54
1499 718 40
1753 1101 22
1303 1377 22
1149 1562 68
770 75 21
787 204 45
190 293 44
1403 1434 69
1876 1682 49
1624 1359 73
91 1786 76
1852 1284 48
540 1462 66
2002 388 13
1227 1963 89
648 1083 64
1689 1211 86
735 1075 94
1401 1769 54
740 243 69
1479 795 43
1437 1519 31
570 1465 69
78 594 81
1 1163 53
323 239 42
1872 964 37
255 1036 67
361 399 13
206 1712 66
1609 464 16
1888 190 44
797 1068 52
1062 1618 18
396 628 74
998 1079 15
905 764 41
83 90 56
256 145 95
1474 2012 99
639 1662 97
460 1437 87
1129 2009 27
827 263 47
249 1999 52
1039 1068 28
665 489 55
1156 261 10
948 910 14
550 501 26
1290 1203 78
700 1938 68
644 37 73
1923 1365 24
598 1406 44
775 663 72
769 115 34
285 2072 21
915 1501 92
868 658 96
1381 1467 96
895 818 64
1575 836 79
1434 540 59
384 2046 77
1648 1248 59
1121 427 17
1828 2006 81
893 1829 31
570 506 73
70 975 81
1229 540 84
1576 757 96
776 54 93
94 641 45
1477 1261 97
1401 360 60
891 220 12
1477 247 89
1867 2011 86
1690 1083 40
1953 421 69
1828 331 53
1549 247 17
5 216 36
2063 1215 29
349 662 97
299 2048 12
1372 1960 52
232 89 91
415 761 100
1822 1774 21
801 659 30
1334 926 30
729 1969 57
1638 531 77
202 1027 64
1598 710 54
35 1470 90
1491 763 13
681 1472 67
608 236 27
838 28 23
622 989 37
191 1513 52
861 499 74
804 124 98
846 865 26
151 1415 58
979 540 41
253 660 96
1384 1399 24
1545 1326 79
61 1246 77
1197 1070 43
598 553 46
1395 710 37
737 262 57
1797 1301 63
1773 1185 93
1784 659 65
156 1415 42
1066 569 32
297 129 84
1747 1383 55
1983 329 45
660 800 37
849 218 31
1621 914 51
1089 51 32
1581 1203 52
126 1369 67
48 1105 48
1419 830 54
591 1367 77
905 1715 68
1634 1025 94
1640 1536 12
695 162 65
1708 1227 21
624 634 79
1477 1341 87
1462 234 68
707 1076 61
1277 556 55
1730 1929 64
1694 502 66
