1290 6436
1060 479 92
503 1117 56
548 194 74
673 442 87
790 185 81
1047 1172 18
896 1 33
859 180 49
106 724 92
1059 26 95
1106 273 81
36 671 69
197 259 70
1198 308 25
697 129 45
544 1216 72
781 723 88
100 649 46
138 1074 96
741 562 92
1044 1192 12
450 557 27
478 790 42
653 1200 67
1130 489 43
1232 1218 86
1055 827 22
477 927 34
258 923 45
485 551 31
967 338 31
782 952 14
259 1087 75
415 183 71
522 299 76
1174 128 63
625 214 54
198 790 62
550 374 21
11 1003 82
877 962 87
613 820 20
495 98 59
57 475 100
114 894 31
1273 667 38
705 180 36
116 177 93
8 1133 75
62 598 41
343 655 66
713 533 76
784 142 93
373 208 98
621 782 44
667 187 29
1221 22 98
899 325 67
523 291 97
328 346 47
1231 1037 95
93 972 55
341 483 45
1038 395 81
636 155 42
345 1017 91
1284 1104 91
62 989 29
41 1245 15
969 56 14
988 603 75
946 636 98
118 914 87
1158 181 38
686 1029 89
813 67 83
934 109 50
947 15 86
576 201 72
447 739 97
1057 1148 32
1197 942 38
88 240 57
1148 1132 69
571 1169 13
803 917 46
201 733 76
814 1143 23
19 239 97
843 1150 97
1266 720 47
80 1148 33
283 1217 98
780 545 14
498 804 53
456 965 92
686 510 13
913 1284 22
177 1047 10
1211 1089 36
87 218 37
396 931 96
150 1172 97
66 660 22
916 643 70
1220 819 74
352 1110 56
1051 102 89
397 389 87
491 1091 39
1014 742 52
1252 902 60
100 1080 45
169 267 14
558 1077 98
504 1154 20
654 172 80
1279 260 69
937 923 75
586 642 74
1249 117 51
999 1033 32
974 929 59
410 1037 78
1222 459 30
909 3 20
204 516 40
307 1244 27
587 1084 95
238 580 11
148 959 67
159 514 18
1065 529 54
454 960 62
1117 59 79
305 482 78
268 64 77
267 818 68
1032 738 65
908 88 39
901 602 67
4 646 26
808 1221 44
596 597 34
916 584 97
1234 388 51
1101 952 96
37 1037 39
411 1018 80
839 302 75
1033 531 63
159 858 61
540 743 50
797 940 10
852 856 22
472 134 45
925 620 27
1061 730 19
974 365 62
563 3 86
791 1081 11
574 266 38
139 685 86
60 294 84
58 207 80
280 98 42
229 1043 97
1280 1099 63
317 627 11
1258 1109 90
968 354 10
888 259 38
974 139 50
322 859 10
70 33 92
724 811 53
213 1174 13
44 1021 52
572 45 86
905 214 11
739 193 56
612 513 93
863 537 42
901 377 50
370 410 41
7 413 87
427 1090 36
316 412 71
158 913 76
58 1195 57
1049 281 71
913 795 35
471 164 46
1025 134 31
351 773 37
896 203 83
82 851 57
676 920 22
548 376 13
404 362 50
622 1043 71
28 151 96
569 1234 59
669 520 90
346 1189 90
1253 499 53
1126 646 91
1157 56 41
1034 789 13
122 379 98
583 458 36
473 1157 99
26 38 15
541 710 68
429 580 38
175 1053 22
977 590 38
462 320 73
1289 514 79
643 899 91
986 928 33
1281 218 59
1283 514 21
762 982 52
739 1044 63
932 963 36
159 318 13
884 656 15
1268 1267 28
185 777 39
489 788 93
125 436 77
1121 1108 88
63 304 79
1213 451 97
340 201 27
614 197 86
1126 611 100
607 733 35
963 1052 22
72 1157 58
1201 306 38
158 431 79
617 776 62
503 192 73
599 1121 16
270 1194 71
1120 1183 74
566 652 61
1020 549 16
394 888 59
1005 73 10
917 556 53
931 650 57
824 1136 66
535 1231 31
1279 215 83
909 1 19
565 1189 27
802 964 48
1149 254 61
804 445 12
1234 82 25
302 276 66
361 961 56
1139 4 49
155 764 10
153 18 47
48 800 37
187 364 54
1098 136 80
1175 536 86
616 681 33
751 538 100
56 193 27
1086 42 44
506 724 81
68 950 20
744 1217 52
68 861 52
1164 876 92
1225 326 29
61 589 35
413 583 23
778 714 38
709 508 92
879 1276 24
669 772 31
454 516 69
403 98 39
679 677 25
1150 391 30
115 787 14
156 956 83
963 604 39
536 292 50
488 719 13
574 236 88
768 343 59
60 1006 55
865 395 34
102 901 94
1107 927 91
846 919 94
605 160 17
1016 81 51
1152 108 26
1021 980 18
937 373 93
15 528 90
752 687 21
429 134 31
560 722 100
705 1097 67
1105 508 40
376 467 92
283 959 73
1234 1253 20
894 474 20
613 272 83
468 243 20
612 146 56
1210 868 84
989 712 97
527 243 98
1068 119 80
177 973 98
596 1088 87
1097 603 23
542 759 32
792 25 71
411 442 35
312 748 83
815 666 62
706 522 35
1065 1155 18
1160 484 75
861 637 31
769 1284 29
949 1274 47
206 1221 15
1237 630 70
25 118 71
384 261 56
243 155 83
857 584 95
970 241 57
13 860 68
823 510 78
514 1020 75
77 1084 50
683 768 87
476 142 20
56 457 41
783 1208 72
1130 4 37
710 7 70
1102 424 92
159 1051 70
411 162 53
1104 241 96
838 211 60
1075 751 48
1142 248 85
545 60 98
64 18 77
928 53 30
17 452 90
616 205 42
783 352 16
1203 1072 80
124 736 25
829 747 68
242 227 95
916 119 99
631 396 47
666 127 92
1005 959 69
895 139 20
1251 309 78
1201 6 80
168 1064 27
534 1233 14
84 1164 60
1202 1207 16
735 1081 55
464 138 41
85 782 53
632 1130 21
778 1173 47
1097 694 68
826 793 91
1100 992 76
369 217 11
82 449 26
819 782 18
1229 1220 37
508 1185 31
880 697 67
1133 605 13
1188 688 25
516 1222 48
676 131 20
686 191 50
644 680 65
33 432 64
770 16 43
95 1203 25
922 995 74
701 380 18
1245 15 90
1024 281 87
515 230 85
22 1052 15
233 407 19
261 832 29
194 1011 30
383 848 46
1216 488 52
749 342 32
1159 56 66
849 689 78
941 147 40
1279 792 55
864 1036 56
862 414 50
1148 480 36
589 695 86
477 315 19
165 786 72
170 1004 29
721 427 71
1201 665 47
817 411 29
371 445 84
777 673 75
771 614 23
933 454 94
644 642 57
69 85 23
1235 13 60
312 48 59
724 1144 62
5 1223 27
470 302 43
409 1129 22
382 746 19
716 773 53
973 150 74
525 960 39
492 746 87
812 670 25
840 1286 47
128 842 59
392 750 42
819 1154 51
1139 1213 63
1219 156 74
319 1187 35
324 157 57
439 320 38
767 805 70
260 309 30
222 448 90
1253 1044 83
387 331 10
361 731 100
953 211 32
850 706 77
1004 996 86
684 963 82
205 1021 43
803 1041 40
66 1023 42
578 1096 19
838 804 35
655 519 14
598 514 59
179 333 17
11 876 26
57 784 68
642 293 11
1038 444 73
380 506 59
442 511 26
494 967 41
949 727 80
1259 1099 89
667 1009 36
541 76 40
1160 548 28
904 1126 97
633 1183 46
771 623 46
945 548 60
581 1075 39
1081 445 18
817 94 26
1273 876 23
764 1133 64
679 722 47
961 1008 46
240 225 76
388 542 26
1083 45 88
5 1042 85
970 815 94
1073 703 27
956 848 65
1071 362 95
742 260 67
873 853 28
778 1119 78
364 378 36
900 398 26
1042 542 82
1135 172 42
780 625 99
22 402 94
708 87 93
16 182 43
775 26 92
1080 0 42
1259 778 45
1103 889 51
1112 1049 47
855 1217 83
644 563 81
9 842 62
225 559 54
9 1175 30
954 875 33
708 439 76
733 548 54
153 305 45
837 1282 51
499 876 79
864 514 29
1135 721 94
24 147 30
847 181 70
591 560 82
305 1093 92
1234 1191 44
1055 33 47
743 853 20
685 328 91
264 1065 39
144 556 56
444 673 24
1049 1133 44
883 336 46
627 823 33
97 819 58
795 516 68
351 1199 78
1009 7 62
680 930 66
822 505 40
819 782 98
1034 223 10
145 1042 94
253 291 21
957 1066 89
1242 237 89
486 859 93
774 731 64
447 311 38
1084 452 97
777 767 70
741 25 41
396 577 76
619 257 63
1029 750 72
1184 229 71
845 6 26
231 239 65
521 693 66
1128 312 80
369 1175 50
644 187 78
1212 370 54
1254 829 51
938 916 63
417 896 76
13 927 90
787 587 44
253 665 16
609 504 33
796 701 33
935 1188 72
405 1097 76
478 436 64
1023 640 80
236 852 27
746 1288 82
439 551 68
969 279 52
749 389 93
989 1192 57
106 260 15
650 1090 71
1105 477 40
629 899 37
777 58 63
538 465 64
241 582 41
343 217 32
492 925 94
640 210 21
1147 960 35
1286 727 62
1071 130 70
321 555 47
958 1273 34
1176 121 76
60 1087 42
588 991 52
233 39 81
39 1244 97
3 193 56
655 1021 20
499 744 21
324 18 70
536 746 55
706 211 95
439 970 86
579 902 81
136 114 65
631 245 32
686 831 68
562 836 41
34 213 97
168 998 82
1172 533 29
1224 30 10
833 12 82
894 937 50
167 788 36
436 1093 93
308 547 88
1111 1127 97
307 996 79
187 1283 35
4 722 74
1171 113 73
800 286 58
1024 896 73
584 570 76
474 583 28
982 541 67
1081 476 82
1182 887 48
452 657 54
708 465 50
721 537 65
985 229 68
850 1232 39
256 1094 16
1114 1011 29
65 880 61
1105 667 68
1103 860 62
739 37 44
912 792 17
1187 1267 59
1154 356 77
676 301 81
117 517 42
646 845 68
388 632 54
1249 10 49
506 727 62
928 960 80
609 1234 92
570 767 26
1064 1072 52
122 27 70
1180 1023 72
467 133 65
146 885 95
467 301 18
1146 348 42
595 721 97
495 560 22
649 1064 20
1144 6 10
53 1256 48
888 1203 75
835 157 54
285 607 97
252 233 24
1215 96 69
415 248 39
37 458 64
224 471 86
805 373 61
471 1149 72
859 1043 33
134 167 95
555 1277 40
1145 165 85
1074 918 35
473 598 49
1000 933 96
776 958 53
967 804 58
1250 16 45
1167 1215 42
930 574 44
1238 835 45
860 389 47
147 79 98
235 1203 45
158 1238 93
411 15 10
1118 485 60
1219 1095 99
349 661 17
768 227 81
119 969 13
944 329 19
57 786 14
677 980 48
200 631 72
978 400 98
531 1161 13
1014 854 50
540 877 34
164 824 83
556 619 90
219 613 97
1132 127 66
889 536 58
890 414 33
755 118 33
1220 739 52
893 592 92
95 1110 78
1229 470 70
666 577 68
190 939 96
1254 1175 21
217 211 37
116 100 32
1232 589 52
1183 614 73
195 566 36
474 247 37
839 1131 21
458 544 36
921 42 97
544 85 64
725 1265 92
199 90 17
1095 570 24
445 804 82
219 1098 16
911 200 64
1070 150 81
1054 904 25
1123 14 44
400 943 84
231 902 44
816 391 53
271 873 94
205 227 66
398 1233 54
189 599 29
571 472 22
1132 746 41
1179 792 85
775 421 74
509 1115 12
813 940 100
735 507 88
815 526 42
147 585 91
519 1009 100
662 11 22
253 3 66
1259 1139 78
542 1020 64
128 1162 40
542 120 98
216 365 48
1169 915 15
896 484 99
241 1102 16
1108 463 89
125 567 43
697 13 48
1116 984 34
1064 583 45
1083 1077 99
985 229 79
868 918 36
1030 1089 90
563 85 27
987 505 29
297 1130 60
453 814 26
87 694 37
246 242 52
948 31 23
1044 966 13
396 518 82
513 1142 11
1125 509 63
145 159 47
118 797 92
316 388 82
400 956 26
26 347 75
337 1195 21
483 388 11
860 1288 97
190 409 73
120 1005 14
24 501 17
196 733 17
118 392 90
90 594 38
747 6 62
667 215 62
145 99 81
490 257 10
1101 383 17
152 1161 38
632 1020 68
574 696 19
1025 1263 71
373 970 86
75 596 74
624 440 57
1032 854 65
253 727 70
279 289 17
1223 921 92
80 638 19
638 1095 76
1093 1269 74
635 1137 71
897 1143 69
235 144 72
1269 1250 70
479 1125 88
1214 738 71
1133 1151 28
103 1043 91
1033 141 53
693 685 86
418 762 50
338 449 93
1171 730 68
187 1186 13
568 1175 50
1009 968 38
561 304 90
797 151 74
155 585 11
720 1054 50
1028 656 36
1190 576 45
237 851 84
769 66 94
1009 627 41
837 920 12
92 1039 12
759 1264 20
861 668 70
789 319 28
1177 400 39
1045 976 79
851 510 60
1157 783 75
291 226 72
600 1052 44
317 743 69
1149 666 97
116 847 91
247 1251 70
1002 531 11
465 1070 68
357 934 52
692 428 96
1074 199 75
1033 1107 89
226 1029 63
752 306 84
1215 787 28
347 903 57
391 61 17
143 560 17
1192 706 49
871 662 95
1052 1080 25
1213 1262 73
927 384 85
204 246 84
483 989 93
193 216 78
1268 695 35
65 1239 83
1126 747 91
1257 320 90
856 288 61
660 655 64
968 689 34
1040 286 24
1038 1079 31
105 1182 71
707 923 28
315 1271 72
243 629 96
57 300 63
1277 542 10
1235 97 37
1101 497 27
1099 1059 88
738 1219 91
620 456 36
571 95 73
964 238 21
996 321 84
835 533 10
521 1218 88
1131 795 64
214 147 98
991 314 88
1141 1193 23
261 463 81
316 128 17
9 1183 77
938 542 79
409 326 70
302 828 12
575 420 83
1287 588 45
941 557 87
636 168 92
482 180 84
124 1271 58
376 16 13
552 725 10
849 25 11
1063 561 34
1201 864 78
1042 677 28
84 16 99
304 99 76
427 859 50
689 816 46
1156 270 24
213 907 71
314 570 74
818 1066 91
733 227 29
545 638 62
209 784 67
282 786 67
550 1018 52
1104 409 78
490 450 69
265 856 17
318 676 82
822 42 78
1049 96 25
206 1259 44
1050 1126 11
1116 573 35
1198 449 69
857 846 52
1116 435 13
127 336 84
621 1130 36
492 276 10
1109 1032 82
843 1082 78
1171 415 73
594 204 49
1265 738 47
938 1085 88
814 742 23
40 671 42
902 587 62
77 851 41
757 593 36
91 939 48
964 568 73
568 33 74
660 438 42
769 539 90
229 818 24
970 134 51
935 958 37
556 232 41
665 739 46
792 1221 30
724 674 27
633 202 75
317 1104 43
545 734 71
379 323 81
741 707 11
679 1225 59
881 1246 11
239 935 75
1088 684 92
1161 945 20
1163 1259 95
648 111 98
125 884 31
1271 498 78
456 639 62
934 1153 52
565 291 20
1184 799 21
966 576 52
627 502 12
29 845 94
6 263 41
21 815 84
1246 207 15
30 32 71
842 585 34
281 745 97
930 454 21
77 35 20
128 921 28
873 269 32
19 263 52
656 1165 97
413 547 46
1216 611 86
254 1080 13
1000 854 76
604 462 20
1059 423 22
1265 182 71
169 423 44
344 720 80
606 1251 28
433 178 14
563 1061 36
759 377 84
1248 859 96
1238 492 58
231 300 75
213 595 20
525 805 44
854 325 69
386 311 87
788 1257 64
1070 854 49
526 494 73
800 883 97
705 1060 70
1104 737 78
856 184 64
784 187 54
584 484 99
685 417 12
516 1208 57
1240 533 69
776 13 44
1147 997 90
671 991 64
982 575 86
1096 417 66
1128 153 75
148 285 47
495 528 53
1216 736 91
1051 1200 10
1196 969 31
1123 1072 69
85 144 68
536 810 86
696 1181 99
786 283 51
1113 473 56
646 6 16
1011 415 60
466 1080 38
991 467 15
1019 617 76
595 812 90
1206 754 31
710 1171 36
48 455 93
567 498 44
494 43 21
334 207 86
1098 599 21
948 1179 12
476 102 58
1196 698 38
1176 333 13
1021 852 32
299 1084 89
149 611 15
180 1241 32
254 824 55
315 607 50
915 464 100
338 125 35
1138 283 18
877 1050 75
604 332 22
557 520 63
708 803 61
367 868 39
156 1073 14
722 483 50
428 235 60
735 1164 13
92 1171 20
576 1102 93
649 137 100
1031 1174 41
679 999 38
200 664 33
779 1183 63
1201 1103 30
1205 129 66
333 1191 40
552 346 57
829 768 67
577 866 30
1017 753 37
238 933 92
1127 897 73
292 15 100
643 591 35
2 851 35
484 995 27
882 172 78
873 1241 17
549 6 22
388 195 85
225 161 50
169 105 89
785 473 12
562 1211 22
549 1221 45
999 819 65
308 607 47
1273 54 26
1248 278 69
589 293 78
1019 1055 44
6 989 98
1121 258 96
414 1050 65
1106 767 67
772 873 91
841 901 61
1169 1054 50
621 117 30
8 485 35
512 48 49
294 556 55
515 111 48
918 1087 15
1026 1030 77
366 1199 10
537 48 72
987 1001 59
89 719 81
827 470 53
365 6 51
748 24 32
1108 312 89
318 484 46
189 993 60
1028 704 72
1268 1209 45
726 640 73
618 329 23
1020 749 90
189 582 17
372 735 83
909 895 79
