7261 7999
6979 3471 59
3965 415 66
6361 727 100
4582 6666 94
756 6067 62
899 4464 64
5596 7162 78
3207 5310 98
5381 1147 61
6590 29 64
6806 3549 20
5570 3459 67
6517 4228 23
7064 2978 81
3297 1523 65
2847 2927 34
5974 6743 54
6645 5950 83
5247 5747 71
4495 688 73
7153 2154 22
6686 3418 78
6757 548 37
1379 5023 77
2910 2784 83
1531 6590 22
4391 5950 41
4986 3215 29
3784 2000 35
2234 498 40
6476 5745 57
5625 5167 74
4103 1197 36
1728 6116 14
555 5146 83
695 6068 44
1537 4059 19
4595 1390 26
2252 615 90
723 3073 65
1137 2218 32
156 363 23
6752 3525 28
3658 5001 88
1714 1421 95
6967 3987 61
455 4252 57
6615 1972 17
6114 2947 26
4644 4217 14
1823 1060 10
1326 4685 53
4366 2419 55
3209 3664 84
3315 3281 86
1246 2882 35
6101 6561 72
3099 1255 45
3094 2293 73
2636 3875 44
1794 6711 90
6945 3309 78
1957 863 40
6750 2051 100
122 3295 70
3050 3065 60
2769 6032 26
6661 4504 76
2750 2647 10
3017 477 92
6425 112 100
2830 1181 44
745 2488 56
4045 392 73
5507 2223 70
5433 7199 21
391 4758 79
2510 3521 29
7192 5884 29
1982 6599 65
2309 3843 19
1863 1962 61
192 3313 12
369 4117 65
5377 4892 27
2016 1123 67
5811 119 84
2119 6746 42
4884 1184 12
5386 4189 58
1603 5091 49
6041 1022 20
5273 1632 39
3531 2684 19
2625 2224 43
2361 4417 84
332 7077 69
4425 5292 72
7043 2712 55
6720 6833 72
2302 3951 52
1151 7259 74
815 3200 21
2752 4069 79
730 290 10
2866 917 55
6031 6980 74
1680 2659 39
5700 878 71
5658 6358 49
1333 1792 71
403 5862 49
3029 5481 66
5684 5363 86
2200 3381 65
178 3115 42
2019 2347 99
3824 5716 24
5667 5853 33
5795 3573 45
6137 83 55
1477 5089 68
122 6228 42
1634 5214 64
1212 1389 49
3292 3019 94
1129 6216 57
4403 5737 79
4168 1689 57
4191 483 50
2397 6103 21
6837 2221 100
5885 6982 64
2496 1381 85
6435 7247 55
3682 4850 44
6284 3465 74
6329 3086 90
6488 132 55
6278 6542 40
520 4758 15
2087 919 37
2414 164 49
1840 898 74
800 2749 89
1470 2159 90
5887 7140 53
1039 5891 63
3496 6812 18
1117 2386 68
5759 4241 77
5601 1398 21
4337 4625 36
2850 2393 68
479 1557 24
5357 2088 99
2075 729 31
4743 882 48
5209 6119 53
7091 5935 29
3828 4175 92
749 5517 91
2105 314 73
878 6622 25
6497 787 78
1302 5680 34
828 3093 36
5802 1068 58
3796 1367 41
7091 4956 100
1259 2168 40
4837 2897 86
1430 6777 25
4548 1149 31
299 3139 43
939 5598 65
6585 6898 12
6063 3855 50
1923 2139 30
1343 2495 76
4133 2989 96
69 2403 66
7144 576 56
6135 261 45
5304 3842 89
104 1798 77
4537 4831 54
4452 3561 10
3068 4002 82
1722 2877 56
3071 6806 14
4705 5392 77
22 3188 93
1831 5996 43
2482 3667 55
1891 787 24
1554 5634 51
1253 1979 65
4838 3461 39
5373 5727 33
3799 5049 19
1839 7017 37
6240 1498 37
6033 2703 87
4117 2854 11
3329 5102 89
3246 4281 89
3960 14 72
7136 3368 13
1984 5638 48
695 3421 55
474 4578 35
3416 4654 42
6300 4954 54
1621 5616 78
3641 2235 13
5688 1708 84
1724 3556 17
2067 6179 53
2959 928 69
5258 1913 61
4368 1752 44
5546 455 53
3100 6690 53
2389 235 88
504 6274 47
6044 6955 57
1442 4900 39
5045 6775 56
724 2295 20
7019 878 75
6676 1180 50
2273 6164 20
6960 4076 89
496 3787 56
5360 2736 57
6713 1067 100
1614 3474 48
596 2076 34
5957 689 96
3501 623 63
102 1620 17
590 1198 18
1189 287 45
2697 1192 46
4516 6093 87
3298 2506 41
5964 6620 56
7069 6782 99
1480 3241 34
1264 172 56
6751 6402 36
5226 6136 93
3772 4732 64
2968 2100 72
6170 6673 35
4136 2886 15
6461 2364 61
2639 3277 43
4666 6415 62
5465 949 30
6483 5068 84
2514 3245 18
1783 544 71
1183 4734 25
6754 7227 41
5699 1896 31
2752 4576 80
1852 1182 55
2702 2486 11
2095 4082 78
3751 5866 48
2223 6010 54
2116 6173 52
2708 6863 95
80 66 36
4698 4450 76
4967 4353 60
5439 4885 68
7131 657 21
1072 3734 90
5406 4995 63
5750 4671 53
7190 554 53
5077 1496 54
1666 2414 16
845 2627 69
5293 4185 31
1441 2511 80
1064 2671 36
6355 1357 43
1211 2833 66
5259 4051 55
4121 5151 61
6203 3515 40
5511 3734 44
5370 434 36
468 2594 82
6728 118 22
1901 2451 14
7026 2739 38
6250 7094 51
1018 5521 84
4795 4784 40
6478 989 62
6955 2574 64
491 5373 85
3904 1493 68
6796 4172 43
5921 3555 34
6722 939 14
5525 4779 100
3627 4173 95
7115 1430 96
3167 788 94
3398 580 65
2175 6844 26
2978 382 98
3959 4732 65
5066 5373 66
1605 470 75
4591 647 73
1488 4331 93
1373 3255 61
6717 1285 17
6335 2983 74
5389 7240 13
5268 2353 28
5491 4014 74
6420 5596 36
4703 2595 34
2767 1592 85
2209 4578 17
4532 3175 85
72 4680 12
3883 480 57
6724 2378 87
4210 6067 86
2588 4037 67
1688 6892 28
1773 5299 61
7108 3774 95
1061 1138 85
4378 5802 53
4732 4081 17
1665 4317 19
2666 1501 16
3365 2084 99
4492 1328 25
1396 3920 63
6572 2028 56
6460 3686 34
672 2296 56
2389 5200 48
3803 477 52
4221 983 19
5507 3049 34
4528 4860 15
3589 815 60
3825 5228 89
1325 6223 31
434 2416 48
3003 3204 27
2732 6015 37
4200 3211 28
1581 7130 18
5334 692 10
1254 2290 31
1765 873 81
1556 1985 11
841 5547 34
934 2133 19
2733 3574 90
6432 16 49
1798 5644 100
3714 6659 88
5670 1430 23
5177 2867 91
6705 492 44
2908 38 42
5899 4931 52
5088 6776 35
413 4805 55
4564 1105 94
3307 4165 42
4432 3838 38
378 6458 27
437 4551 34
1188 1723 48
6849 5190 98
4536 42 85
3347 3877 50
5111 1840 73
2242 3509 32
6193 6290 98
976 1172 18
747 2408 40
1381 204 41
1766 3076 50
5719 4806 27
6044 3436 26
1560 6895 50
5904 5384 22
7071 2047 33
2113 4687 63
4184 2680 25
5759 4719 94
2391 4295 26
2119 857 43
4670 8 18
6610 2820 54
5480 4201 74
2934 2627 70
1933 1520 56
4629 1097 41
3750 2056 48
1540 5533 30
1422 6003 35
3502 3752 94
281 5513 82
3510 1146 54
4601 4076 31
6751 3090 42
5728 4869 66
215 6931 16
3725 2844 45
3426 1982 38
2222 422 77
6763 3195 84
2334 6750 60
2417 7141 78
7247 6480 87
5476 6375 34
5891 2209 67
4938 5271 55
6339 5627 53
1196 2859 20
3709 7066 26
6188 5120 79
5366 4997 18
5210 4671 79
2876 4548 15
6267 5083 15
810 6179 31
6481 5595 71
1872 6001 90
1935 7218 80
5201 4897 69
1781 3459 28
128 1380 97
4266 200 22
4569 2638 40
4287 2421 34
1374 2967 19
2334 1993 86
3104 5369 11
5183 428 63
2891 284 52
3072 4729 92
3179 1248 13
4796 2389 25
5761 1218 81
1925 6853 94
6515 6082 55
2596 4357 23
5216 664 73
2623 2091 45
6010 4569 68
1998 5629 53
6959 7032 82
4901 6293 45
6090 851 89
1813 6771 50
1109 2352 90
1551 4584 64
2746 4371 13
4449 2309 41
336 3717 82
5633 5445 61
5271 6496 26
4685 5166 91
1510 2975 18
7156 3189 67
1342 7110 15
1049 469 19
849 2580 20
2851 4110 89
1773 3933 50
3314 902 63
7133 1633 80
5579 4863 62
5477 695 98
3002 1253 33
298 1899 72
4375 683 18
4652 1251 46
218 5976 84
5763 467 13
204 872 65
6177 11 76
387 3549 22
1344 4599 20
2789 5225 79
1915 1395 56
3674 1180 46
6513 6843 70
5661 4228 42
7029 5693 71
4581 3773 51
6188 603 57
3796 2223 55
505 4964 43
6247 7098 18
3915 1828 63
5993 4444 45
7208 5152 42
212 1515 52
2579 677 20
4759 1968 56
6658 1994 83
6760 2971 66
5514 2037 88
1189 7078 76
4029 5605 46
5730 241 56
3810 7243 29
3017 544 47
457 3796 91
1886 794 28
1929 3697 27
3765 566 11
6434 2568 66
2345 3876 82
2714 1033 28
3304 5839 24
3757 4054 87
4069 6772 15
1146 4634 52
1908 3526 47
2363 2549 85
4476 4342 57
5260 1085 74
1351 7145 35
5491 1617 74
3251 3484 65
1880 5255 44
6477 5817 73
5767 1964 90
2670 1167 66
6590 1383 86
1705 2557 43
4139 6287 93
5248 4015 95
4061 4394 39
6209 5717 43
6493 6426 25
1891 5871 82
2747 3515 49
6564 3407 63
1304 3576 29
6929 4879 27
3417 4166 53
6664 3131 47
2792 2357 55
7065 4569 68
3257 5571 29
4235 2299 15
797 6487 31
190 6961 74
4713 5025 88
400 6436 75
1057 1945 44
2092 1719 18
2345 6731 31
1336 4428 80
4766 429 89
6085 6881 86
3423 569 78
2025 1941 68
560 3229 29
6542 5875 66
269 1894 11
387 4249 39
5069 5435 70
5676 4679 54
1798 1998 41
4611 6100 54
1774 1989 50
1981 2569 16
4439 4392 69
233 4891 60
1891 6656 86
1764 6989 95
3738 5899 48
2715 4100 69
4383 6778 46
2009 7248 36
6595 3255 26
5807 496 44
4000 5291 68
4251 2557 44
4078 1660 45
3079 6055 66
853 2732 81
5496 6478 42
1373 4193 69
3522 2907 74
2687 1467 70
2416 3250 13
1378 2917 75
2801 542 78
4079 5405 20
943 7044 67
5470 5926 64
6739 1627 41
1777 313 10
3334 5968 29
2652 6125 38
6151 1084 32
1194 5552 99
7073 4571 55
6607 2151 92
6193 5263 46
444 6841 94
62 5104 95
1993 5820 70
478 1195 20
4764 1364 64
2677 6016 41
655 3091 72
6306 3593 74
5109 1648 71
3487 2044 42
3552 2490 86
2712 2006 43
3899 5208 19
5808 3199 37
3951 4799 98
3628 2570 79
1422 1063 97
4181 5388 97
100 6894 72
5435 3528 74
5340 1453 84
3950 3889 10
2333 6624 42
1838 3872 82
5634 7237 39
4339 1336 39
2408 5478 74
3887 930 81
993 235 45
6621 1526 39
609 4975 13
2727 1977 21
5807 3024 43
2545 7031 37
5583 1718 92
3621 4784 92
1293 2286 57
6014 4056 34
6649 1750 100
1606 32 30
4433 7096 49
3934 916 38
5970 4861 29
2403 5268 26
1368 3819 36
888 4680 80
6837 149 28
7233 6070 78
1716 1085 81
5120 4008 47
222 6425 31
2172 4717 15
4898 7200 51
7127 7224 91
4466 2138 32
6228 5779 65
6520 4003 46
2074 6165 71
1022 2948 47
2559 1972 95
304 6430 19
694 4696 36
4167 1031 93
4984 5590 89
6882 3411 48
3545 1850 21
6991 2714 29
5654 5710 74
6842 99 77
378 3501 51
1733 5806 29
5182 4731 12
6369 6844 95
2650 6759 60
4868 3280 73
3709 2344 61
3872 3621 35
3322 3028 85
5274 322 25
724 3438 54
5548 1912 22
3860 6569 61
5153 871 16
3223 2421 50
1947 4161 79
3807 1599 64
2151 4441 66
668 2120 53
2346 1997 65
329 6379 29
1829 11 47
5884 563 49
3892 6121 61
6702 1951 12
370 1986 52
1096 746 58
2802 4372 50
3851 1671 66
6178 6349 50
1479 5059 69
5251 6427 12
2659 2554 28
312 574 79
5922 508 15
1170 406 39
5412 491 99
4620 2388 39
5436 2693 88
2553 5411 22
6776 1972 74
5094 5377 87
4949 1105 13
