391 1286
365 163 64
208 213 23
9 95 74
275 175 88
226 238 72
24 90 11
245 213 98
7 310 39
241 164 38
356 290 10
202 338 52
218 25 51
41 191 48
28 22 65
37 157 62
301 20 18
192 362 27
88 289 51
341 279 54
194 186 27
303 334 85
241 283 15
116 239 73
235 80 55
225 177 91
14 145 80
156 214 85
374 320 66
210 218 93
208 343 50
96 340 87
180 94 19
92 302 34
229 1 51
120 187 42
152 79 38
326 344 49
84 280 42
371 332 97
269 110 65
381 16 56
80 269 63
67 139 29
342 363 56
296 262 74
33 13 38
231 177 18
316 174 81
232 195 36
367 98 49
147 63 30
306 373 69
245 184 77
72 241 40
53 335 69
360 371 40
203 178 83
10 154 60
104 234 73
306 225 14
19 381 69
337 235 80
59 390 76
22 256 99
209 228 52
306 135 51
141 254 46
316 6 23
375 33 90
321 356 90
364 240 38
300 266 97
242 311 39
119 18 29
194 373 40
92 337 68
361 273 37
336 240 35
329 93 41
168 341 69
2 123 83
180 230 49
96 71 72
10 7 85
151 201 62
105 318 63
353 251 74
198 13 22
108 43 15
280 61 27
362 16 72
162 5 81
238 325 10
123 102 58
300 199 20
87 35 57
162 383 99
201 3 10
113 307 70
264 272 46
151 275 49
139 269 85
273 117 27
110 329 95
65 262 63
161 18 59
71 324 88
64 390 74
120 19 67
364 375 63
185 233 54
232 94 20
322 262 51
230 328 50
317 185 32
284 161 52
331 329 72
161 234 37
89 193 82
270 153 85
25 34 76
314 224 63
257 177 11
226 75 86
165 387 23
61 323 81
362 388 62
233 65 83
149 222 55
176 265 16
367 320 58
382 1 58
239 68 38
55 250 18
215 235 22
277 376 20
210 255 84
330 164 83
131 31 75
183 264 90
288 206 92
254 229 31
215 58 50
368 288 58
388 11 96
24 107 61
264 73 59
328 390 84
222 238 40
312 290 50
167 261 11
187 290 79
359 73 100
187 209 29
332 355 90
198 163 64
357 378 64
233 239 44
224 72 22
127 202 40
1 52 56
182 96 94
197 268 48
86 161 89
148 171 41
116 349 31
352 135 16
352 338 72
246 296 89
335 11 10
60 280 37
159 153 79
357 185 77
386 101 47
186 48 22
209 314 81
354 264 100
56 12 83
190 383 21
359 178 84
96 8 16
244 317 69
158 14 17
369 218 67
183 121 22
291 356 51
329 319 60
132 245 89
96 370 100
172 158 59
243 86 33
364 97 96
282 341 31
234 305 62
119 221 91
264 193 26
21 342 12
26 13 40
247 57 73
297 59 66
199 26 61
193 147 11
285 23 66
379 42 13
312 81 31
35 15 55
171 213 46
24 60 83
234 92 15
366 164 54
282 46 42
362 321 71
244 248 64
163 33 56
23 264 16
199 101 65
99 370 25
153 267 47
264 240 68
342 220 88
379 278 43
246 275 41
18 165 40
328 380 79
32 311 67
343 123 46
69 145 44
99 297 10
162 168 72
217 238 84
184 128 59
54 333 58
378 201 41
248 367 59
112 109 25
247 372 79
332 209 98
180 220 14
40 274 34
65 187 60
227 160 39
275 333 44
320 331 78
310 182 89
83 80 61
303 382 60
11 325 64
330 95 48
210 22 79
12 284 15
189 11 48
321 19 56
123 177 67
275 185 92
143 298 35
133 336 20
48 1 82
98 186 58
0 14 68
188 280 16
91 162 51
47 326 94
95 303 24
373 117 82
208 207 38
24 18 90
300 27 64
62 222 47
234 50 37
221 292 72
152 97 32
131 303 59
312 160 75
156 332 97
168 197 61
133 291 97
12 350 69
235 372 28
294 368 13
245 51 66
179 30 62
35 168 32
144 178 41
1 276 92
112 166 76
374 102 82
263 25 58
286 296 91
163 98 42
362 326 21
96 363 66
284 49 70
111 200 29
57 201 58
166 95 62
383 232 43
34 221 80
291 83 90
273 112 29
271 301 55
103 163 39
119 363 66
370 364 78
41 337 86
385 73 18
285 152 93
67 56 63
347 317 29
85 336 49
298 226 65
142 324 86
387 144 60
272 321 75
215 271 82
164 70 22
137 154 42
7 211 12
0 195 72
49 344 34
16 251 21
250 145 91
216 178 27
284 36 83
135 230 96
136 206 52
162 205 100
116 55 91
222 86 88
21 96 17
49 73 82
33 357 44
23 107 98
388 36 95
43 160 88
104 343 30
354 304 93
156 272 51
24 67 93
241 209 31
295 387 49
339 249 58
97 184 26
342 33 31
238 206 49
222 2 70
194 58 81
15 355 13
90 41 49
285 3 22
340 375 36
101 280 39
345 231 69
387 33 96
284 248 85
146 374 83
139 265 58
274 66 14
147 58 30
260 265 40
276 198 51
29 328 23
211 325 95
369 275 41
332 84 94
333 330 13
36 69 14
186 195 60
157 34 43
335 154 57
202 223 61
195 242 12
211 274 31
102 38 50
362 27 17
70 51 87
311 160 89
280 52 26
299 215 44
68 158 83
203 152 21
349 361 12
233 119 71
333 26 22
144 339 72
301 85 96
337 219 38
189 168 98
369 223 85
171 18 81
157 168 16
177 82 49
281 55 32
5 134 85
139 24 37
329 307 21
85 1 90
102 307 48
344 181 47
61 306 38
362 247 84
386 242 84
241 89 21
346 215 23
82 50 71
346 47 11
62 225 32
42 336 23
62 156 90
199 372 31
80 265 59
220 352 73
342 128 95
381 229 76
190 213 69
281 85 16
131 223 63
137 180 50
51 131 89
30 182 76
120 273 49
387 253 68
78 40 90
267 195 95
46 251 80
133 110 17
246 288 98
39 161 61
117 22 88
148 375 87
249 165 89
216 286 68
238 206 11
228 81 87
195 244 84
258 96 59
127 373 59
85 136 89
261 332 10
177 120 57
74 377 60
11 155 50
275 158 62
296 198 47
180 233 59
116 73 55
258 362 16
152 14 50
312 150 22
225 116 41
7 119 60
214 35 91
99 244 11
306 205 71
250 383 53
34 184 72
344 284 16
253 40 76
53 237 94
84 258 41
271 149 17
60 364 23
385 273 70
77 141 69
67 38 38
126 240 66
390 266 84
166 1 80
21 243 25
167 303 14
134 106 86
278 221 36
344 369 99
50 223 49
140 195 76
336 236 48
159 2 22
215 10 59
105 252 13
261 278 42
343 150 19
81 200 51
13 202 16
358 249 80
138 227 16
57 385 81
339 386 67
363 179 47
209 14 62
318 247 97
76 319 69
336 219 39
207 17 44
166 371 48
74 302 71
235 389 21
335 5 31
39 215 24
317 193 33
84 217 42
58 31 22
88 170 28
282 57 24
386 297 56
375 245 30
154 135 64
335 83 13
16 216 96
296 111 53
315 373 69
158 275 19
349 39 38
143 31 78
22 34 21
304 58 43
250 164 27
25 345 43
239 380 23
237 200 43
131 205 90
103 275 59
343 80 44
246 174 72
198 192 69
342 82 26
366 103 50
176 383 35
369 189 88
263 282 47
297 91 36
247 318 44
73 202 19
91 38 26
339 90 32
143 13 98
90 328 25
124 234 21
2 331 92
62 226 59
362 64 71
178 303 28
43 377 47
15 164 15
162 328 69
199 64 84
122 170 41
12 194 99
24 104 32
380 79 79
21 1 16
29 288 76
70 1 81
167 382 81
316 338 55
98 238 75
358 300 25
59 300 68
203 290 59
315 138 12
343 334 40
351 104 28
174 261 80
79 31 20
18 47 65
29 247 74
27 335 85
387 305 59
160 180 58
348 29 63
108 36 51
239 254 42
130 176 42
171 189 67
362 210 86
97 354 91
350 217 65
44 105 86
53 219 82
341 299 96
97 342 31
286 139 15
226 100 22
47 225 89
121 155 50
318 84 100
319 211 84
35 201 56
41 276 78
233 166 70
176 360 71
56 83 91
212 149 30
238 177 10
353 274 76
266 198 29
252 177 91
176 278 76
36 97 73
309 75 61
301 378 65
245 334 61
2 387 87
300 273 21
198 318 23
199 246 76
8 85 75
206 304 45
330 217 38
7 8 33
63 317 71
183 346 15
190 181 65
56 227 33
263 310 100
334 109 75
301 64 96
137 378 73
353 211 54
271 294 29
5 276 78
321 140 61
183 287 81
39 197 23
389 61 49
64 56 30
164 195 95
361 106 58
44 212 18
227 67 84
92 104 84
94 296 25
306 125 13
102 250 89
225 28 20
46 70 31
275 146 48
82 43 44
346 326 42
279 165 40
340 44 86
327 262 20
200 288 82
282 15 53
186 364 49
225 95 87
155 275 45
370 175 21
237 323 87
222 378 38
283 230 56
63 88 36
242 334 60
317 120 10
379 132 44
375 18 85
90 223 20
267 33 24
310 366 34
209 43 95
300 220 69
325 344 98
70 359 44
281 174 69
125 162 72
0 32 33
221 81 25
235 377 17
316 220 77
353 43 69
212 373 81
187 155 61
269 208 33
191 200 33
203 127 98
36 229 15
126 100 65
9 83 76
47 224 87
224 80 26
113 26 24
13 8 14
389 91 54
71 247 49
309 180 18
271 117 76
50 100 30
263 383 48
201 154 37
336 32 98
41 379 66
158 114 52
165 143 26
167 379 20
257 34 54
331 47 43
271 8 66
92 257 97
370 300 70
226 139 33
277 159 30
103 296 66
264 119 16
159 64 37
283 349 26
98 120 48
104 35 95
101 251 75
157 385 75
257 294 15
302 348 25
369 235 44
210 39 38
105 29 65
260 242 97
82 153 72
163 86 83
236 211 82
189 64 35
125 207 13
262 182 72
243 23 78
26 77 84
241 361 96
105 369 96
352 216 23
30 187 67
116 224 46
129 86 36
83 47 82
50 150 91
288 28 75
165 75 15
353 84 87
265 16 48
83 30 99
338 262 35
158 140 72
1 375 16
87 286 23
215 184 57
88 348 40
388 115 49
230 380 94
225 7 10
114 39 26
389 253 50
64 88 52
213 190 83
120 288 68
212 139 25
141 174 45
233 214 40
5 255 92
316 87 31
94 252 89
247 116 72
102 1 27
359 7 40
96 177 80
169 248 33
228 304 51
234 354 75
322 60 78
59 276 10
327 213 13
20 100 48
240 383 46
254 353 88
365 92 12
360 302 75
320 260 11
383 39 55
257 259 52
234 60 100
325 248 40
385 191 61
126 302 81
159 361 65
301 316 91
58 347 16
36 96 48
223 113 86
289 265 30
252 373 44
141 24 95
20 12 62
155 34 66
366 209 74
291 353 100
319 216 29
101 322 67
177 55 34
297 379 99
309 334 16
378 102 31
77 188 49
261 275 70
203 168 66
28 197 83
354 72 91
330 114 61
3 119 16
289 381 45
335 118 74
98 13 71
25 24 64
125 67 45
278 315 20
102 135 63
234 49 69
275 319 36
37 131 67
61 145 58
303 218 42
36 389 56
89 145 43
163 161 44
6 198 61
329 322 74
314 205 22
348 316 21
57 105 32
300 164 24
385 17 60
102 322 15
67 346 84
210 175 47
245 324 98
44 251 71
157 333 74
188 59 21
126 8 100
309 228 97
167 267 32
234 94 65
130 246 37
168 270 53
373 295 52
141 160 55
255 214 53
80 126 21
311 56 26
190 298 55
113 6 48
64 13 74
113 335 76
93 213 80
140 96 93
162 11 89
308 244 62
213 102 17
1 69 75
83 133 78
286 376 12
17 139 17
375 65 53
38 19 88
354 9 50
23 375 50
265 374 38
356 12 22
105 176 13
274 209 25
89 131 22
232 87 33
94 182 46
318 42 54
135 22 24
203 298 27
136 122 71
160 67 19
307 207 47
149 194 52
283 319 83
379 84 14
42 259 91
372 124 13
193 33 91
302 360 65
3 1 94
145 17 69
52 378 29
343 224 69
353 28 40
82 246 76
111 8 48
303 102 22
196 331 22
96 71 40
85 187 10
216 24 76
297 268 37
242 289 55
39 144 88
159 343 46
334 220 92
283 154 43
117 34 38
333 289 75
265 144 27
296 389 45
94 309 27
9 38 89
340 58 53
295 164 42
347 248 23
380 43 41
176 83 73
367 144 76
287 383 13
305 179 10
34 13 55
80 29 41
317 207 15
105 332 71
21 173 94
192 317 48
32 2 68
159 269 50
70 132 96
38 190 65
19 143 78
299 134 51
5 29 100
118 377 71
75 138 12
100 252 98
340 100 71
218 169 37
338 236 72
302 367 61
169 330 64
154 357 91
114 257 21
149 88 88
156 189 99
158 276 65
161 123 83
185 202 15
179 132 42
194 299 55
360 73 100
180 201 47
297 196 78
242 101 63
121 198 49
354 351 89
279 66 97
235 306 68
31 284 68
371 89 100
247 168 75
387 86 96
42 46 98
43 352 89
278 316 66
108 15 28
230 386 37
128 93 57
232 346 20
3 213 76
146 13 100
237 47 98
186 83 89
8 136 24
11 4 27
77 382 93
107 347 30
52 283 85
220 276 70
308 230 44
280 190 62
33 205 58
90 287 51
294 61 12
80 183 70
101 267 80
180 377 55
87 280 72
148 92 28
287 299 44
16 295 90
350 367 54
363 171 27
79 250 73
171 157 30
379 321 96
175 236 77
247 189 38
359 184 66
71 276 49
261 324 43
343 63 86
343 270 22
270 169 53
250 95 30
177 349 75
161 8 46
123 254 15
279 125 39
279 90 71
136 312 99
281 343 52
255 115 85
139 174 48
239 62 18
127 138 72
222 87 58
320 285 61
198 208 81
7 296 89
295 338 13
22 252 60
125 381 79
11 121 58
192 226 46
114 73 22
247 339 75
92 83 76
31 373 56
322 330 75
188 316 23
72 99 77
322 111 85
234 185 48
81 301 95
32 73 12
2 377 81
40 137 20
345 163 88
376 111 72
243 186 33
170 235 48
50 121 17
26 3 15
213 92 17
255 83 92
262 29 15
238 143 44
341 181 41
370 136 90
294 163 71
114 386 19
43 10 90
198 353 70
235 308 47
105 21 36
372 74 92
232 28 11
47 383 45
367 159 60
125 332 59
108 242 67
167 33 77
270 62 18
270 19 89
145 360 68
114 186 47
229 335 54
159 137 34
105 187 85
31 38 64
105 51 54
21 162 84
370 297 28
305 200 14
198 134 93
189 385 30
161 369 11
72 192 43
37 153 95
275 341 95
302 139 18
148 352 74
328 366 47
120 222 68
83 196 99
320 353 12
287 228 76
180 112 70
317 216 19
112 24 51
198 235 12
221 95 38
390 221 23
310 355 42
30 337 91
84 249 90
325 162 89
277 17 10
116 323 87
190 302 44
93 72 36
13 305 51
368 10 38
107 297 87
116 248 32
279 110 87
127 383 56
377 36 29
306 180 66
70 314 29
349 221 61
80 125 21
356 350 71
59 337 97
261 160 43
15 111 44
302 305 11
11 283 90
388 355 56
383 272 91
280 251 57
344 222 27
284 192 68
338 350 73
153 258 35
152 268 55
248 138 44
48 351 76
280 195 93
31 22 94
291 15 28
179 252 38
62 163 60
226 234 91
118 345 22
327 167 57
304 155 91
317 328 42
237 239 72
163 181 63
148 170 77
221 367 42
96 361 12
77 384 17
254 202 50
18 116 76
339 236 23
318 279 100
253 210 55
261 188 28
80 18 96
347 131 40
362 70 91
114 156 47
180 11 78
108 235 83
68 72 67
33 343 54
303 170 41
231 189 10
136 43 54
144 333 47
57 109 84
347 256 81
85 50 24
304 348 50
296 38 34
206 136 66
357 305 17
282 99 64
305 269 13
286 71 15
153 88 26
72 42 99
5 192 30
216 290 38
221 96 59
13 231 59
196 106 17
342 329 64
286 183 18
144 96 67
303 174 60
371 335 29
325 317 66
273 81 23
201 44 89
187 288 60
168 1 43
85 69 45
340 379 25
137 87 44
369 314 28
386 20 27
379 15 19
171 254 52
147 12 79
328 119 57
363 26 91
95 221 59
359 175 25
159 215 26
290 2 22
88 325 38
174 202 88
183 310 89
195 95 52
38 116 26
85 225 38
43 113 26
44 320 19
199 288 51
104 241 100
216 315 25
175 69 81
335 309 48
223 227 98
17 264 52
372 119 64
234 153 48
332 215 78
342 109 26
317 38 22
60 273 88
253 329 38
238 169 10
380 363 97
217 293 57
338 199 56
232 322 63
222 382 24
251 231 25
14 68 62
252 263 21
234 32 44
194 249 59
174 347 96
270 34 64
35 36 68
233 26 32
387 83 79
33 60 68
168 75 29
314 107 79
53 285 40
142 300 27
346 170 32
333 196 72
352 3 88
79 11 78
261 225 92
150 74 68
300 32 84
361 86 75
298 103 21
106 78 32
118 297 15
339 326 55
127 366 85
292 322 62
371 100 33
182 215 30
83 92 49
143 96 55
277 59 95
281 367 69
74 282 89
71 106 75
72 336 82
298 62 40
376 122 62
373 145 81
294 379 58
107 284 69
271 338 30
283 48 26
162 310 96
3 104 34
102 61 60
78 225 38
221 194 59
226 357 92
61 173 36
88 223 17
81 220 47
143 272 87
295 181 43
21 263 12
120 55 55
176 307 36
141 265 81
385 296 25
148 163 48
113 382 77
35 226 68
