1583 1999
702 1216 63
557 951 62
953 122 17
1537 19 78
1306 239 55
448 431 19
1452 1111 92
1346 266 71
323 1574 18
586 1350 69
222 1233 34
1457 471 87
1250 1135 74
869 1554 28
1152 925 77
1332 605 87
839 423 52
315 1220 85
1221 1053 74
1373 567 30
1553 336 43
584 1034 62
1400 1311 54
1394 1404 72
353 385 53
333 762 13
489 1045 71
1384 250 56
55 1424 43
867 119 33
298 666 73
190 995 40
1000 612 16
1162 1053 94
1228 805 55
1023 886 27
964 948 20
1144 528 52
1161 1393 19
1573 290 33
540 596 55
79 542 14
481 268 87
417 99 46
336 560 81
1063 285 49
749 384 28
106 1508 76
892 129 59
545 714 35
1207 1077 76
733 132 69
731 1113 78
824 1339 63
1376 595 76
1374 1158 40
1307 42 33
1147 963 91
389 1392 19
1513 1307 52
1466 1500 68
865 940 85
9 1067 83
1538 394 48
1247 1530 62
31 970 77
1343 359 40
909 49 21
1493 554 16
1020 1511 33
146 97 31
385 245 21
662 496 98
1137 813 37
79 1397 23
1263 1347 74
1571 1261 45
593 950 65
1489 639 83
296 678 34
556 162 18
713 1227 51
1537 436 16
60 637 98
609 281 68
1005 1445 14
1494 1230 97
136 350 98
168 1012 69
183 357 62
967 905 53
33 768 56
788 1200 12
478 764 98
886 325 80
1405 673 28
1189 1320 46
1522 348 67
251 1369 60
971 165 23
1423 53 73
730 35 86
1107 440 60
660 103 65
80 738 75
1200 119 29
393 241 61
16 843 98
708 47 13
1141 797 50
382 821 56
1478 1277 84
447 457 54
201 148 41
171 956 47
1393 68 83
858 871 83
802 1059 63
653 260 19
964 483 92
848 779 15
893 1463 19
1169 651 26
1161 1421 41
1382 866 49
1298 620 98
587 1340 43
1341 625 38
402 1509 95
519 723 80
551 1466 82
848 208 79
887 655 93
184 501 58
1123 640 48
994 920 64
559 1148 13
612 1177 80
89 56 55
1288 1554 43
462 313 50
49 1548 33
1566 1484 74
1383 585 67
213 232 17
1276 207 72
1482 52 46
591 950 83
1126 976 81
1024 1465 35
515 6 49
1517 1369 52
476 179 16
778 510 83
146 424 53
27 1218 12
1222 1168 72
682 1139 10
290 1406 36
884 484 43
863 119 10
1560 1251 82
198 683 56
111 996 57
721 1102 98
286 451 38
693 683 94
822 258 21
642 105 70
992 86 84
975 2 53
852 667 82
632 1018 16
691 290 82
1077 488 53
793 875 65
1414 1306 48
77 1310 71
421 948 59
168 126 90
355 80 22
