4583 9617
2582 3504 34
414 1444 46
1608 1543 86
2917 4239 96
1881 2549 62
2310 724 67
4506 2035 72
2432 3637 42
3905 3864 26
4138 3312 71
2698 3596 79
614 1159 77
2039 2512 55
1559 3905 21
3889 4107 46
2969 4158 34
2668 4017 89
4467 1575 42
308 2991 27
3567 2573 57
2011 2441 22
632 1944 95
1789 2418 42
2578 3168 90
2099 2766 22
4180 2230 56
3038 4190 76
2360 3425 50
2409 1831 44
2883 3932 94
2896 527 63
2367 4556 30
4474 786 71
3309 288 59
4349 3960 74
1408 3590 98
2715 887 20
2237 2556 51
2025 3004 75
3669 2364 10
511 1635 20
4259 2522 79
104 335 68
3818 3960 71
4306 1667 36
3379 1630 25
1560 317 80
2083 1559 18
4177 533 74
2127 1682 47
2904 594 78
845 3531 45
1904 4370 66
83 4228 54
2958 2276 79
3775 1302 20
3111 3697 65
3747 2371 92
1088 3346 12
3733 1461 85
4400 2141 61
3576 591 14
2544 100 75
2909 149 71
951 1825 12
2032 383 73
2583 208 12
4389 127 61
108 3142 98
1777 376 80
621 1035 51
2011 1561 29
1931 1549 18
2613 2369 21
3712 1897 61
4149 4477 78
1508 111 11
2831 4342 15
1430 219 65
3891 2792 54
1582 4453 13
3329 1129 47
4479 262 46
4481 610 81
1589 2210 79
3396 4190 69
3350 2523 79
2786 2430 15
1887 4334 68
3579 3657 86
296 3201 57
710 1624 89
2948 4222 70
4305 756 91
1990 3159 22
21 1671 91
1457 3809 79
78 2096 66
4573 3988 100
4413 1857 20
2435 2607 80
1619 348 24
3044 4174 33
4141 658 23
801 2424 17
3976 209 21
1239 1891 71
511 3832 29
1027 990 33
2087 2056 72
4204 2661 26
4397 1194 26
2935 1206 40
2084 2060 68
1873 2125 67
1188 1886 80
237 3035 16
2356 4243 35
3131 2477 25
1256 1524 59
464 3465 38
865 4356 86
778 3938 13
609 547 10
3347 3531 39
340 4484 80
2170 2915 26
579 3317 26
1808 3691 53
3765 2025 32
1232 1260 61
2817 3145 59
1725 1115 43
2748 3808 19
234 2792 78
2680 3325 68
2659 4353 67
2080 674 35
4114 1461 73
504 2846 56
1186 2928 29
1793 1022 42
1928 2243 10
