2769 3128
455 1189 23
949 1421 58
2271 1432 66
1000 1186 35
2294 1848 57
1583 1689 82
390 721 13
2123 2621 83
2603 774 39
2292 801 85
2566 860 67
1315 552 24
313 2491 86
2379 286 94
2742 2272 23
1952 2563 69
2100 276 23
144 944 80
1137 1732 17
1910 2612 30
1655 2766 89
1022 92 45
140 2681 70
1960 1115 60
1592 1130 53
1496 1040 37
236 1949 63
579 1732 30
1616 1468 75
1692 1823 91
1339 2164 35
1285 616 78
1572 2011 98
2478 1846 11
934 2650 20
2300 718 61
970 749 16
2716 1961 77
861 2701 62
1251 2005 21
926 1103 85
1198 1248 86
1777 1323 74
2185 343 79
2690 1514 100
2416 1690 90
1508 830 79
661 892 32
2363 401 11
2254 2470 44
577 878 48
626 513 18
400 2640 92
2331 734 22
54 1433 83
694 1432 97
2732 1627 12
2071 1476 27
1251 42 93
1322 1958 25
1735 2130 63
1129 1186 95
654 2707 12
93 791 79
1640 213 92
274 646 39
2320 686 68
2378 2357 73
564 1440 87
588 2620 70
1924 1953 48
1204 211 17
1315 222 43
1785 2323 69
2081 609 16
2118 2356 61
2118 243 84
520 980 97
1577 2737 53
668 403 98
2323 50 34
2245 2008 35
2213 929 41
1325 1734 28
1635 894 64
1386 2319 88
488 2200 37
2314 1059 39
754 2696 67
1722 2190 61
2378 1114 42
824 1161 50
1646 2580 40
1122 1705 76
2286 1207 47
1641 466 53
1216 78 59
1326 860 65
2103 1889 77
621 704 34
2478 1138 38
1317 1179 75
1174 150 14
995 256 24
1136 348 50
431 2193 22
2546 2275 49
1612 117 34
2424 1802 75
950 1921 27
2448 1110 76
212 2628 24
451 1132 23
2015 504 79
48 313 65
1774 1787 72
1508 2596 41
1557 1999 17
2712 598 52
1705 1964 16
2256 85 60
1694 631 52
1819 8 64
111 1889 100
2031 465 56
119 1092 40
1636 2019 47
1548 2428 93
1210 707 17
1896 69 51
2709 1082 22
589 2153 75
1149 700 87
2237 134 76
2723 2632 55
1542 2725 75
322 180 53
1153 733 92
107 195 81
909 1127 75
2073 467 37
1296 629 49
1426 827 80
1246 101 51
1511 2621 68
2505 1674 51
2447 1506 41
2157 2388 52
1664 2068 16
1291 424 80
2202 1621 72
391 364 29
1807 784 17
2237 401 35
1001 1780 98
1976 60 50
52 732 20
1538 1563 80
1052 203 29
175 1377 13
925 460 11
2128 1544 24
1785 104 60
1207 1446 17
312 1796 36
1018 515 36
903 2195 53
563 2414 94
2545 2620 97
2036 1399 74
1300 2610 70
1493 2752 16
454 2749 15
2053 2249 97
2534 1724 17
1273 913 75
651 2088 32
1760 1752 69
445 834 91
1803 62 49
2109 587 55
2583 1624 38
2471 1437 74
1785 2059 12
1694 553 89
2220 1282 74
1343 2042 39
881 679 22
1564 884 54
1227 1413 17
1883 1277 70
1265 515 97
2491 1090 35
1368 766 19
