1969 3015
1453 487 17
1944 1718 58
248 1549 84
1463 157 81
870 888 64
376 276 75
54 79 42
208 1658 24
51 1265 89
1683 1910 27
512 967 91
452 1758 16
1630 1962 100
922 406 21
751 1535 33
699 1927 38
864 770 91
1464 1420 42
516 517 45
1211 594 30
1371 1080 21
1938 301 30
1781 1178 50
756 1624 95
905 1001 30
547 1099 87
642 1586 15
1162 431 82
919 903 76
1958 382 62
1916 1744 81
1756 996 79
633 891 75
1681 1819 72
266 451 98
1507 1223 57
663 394 15
1342 67 23
1570 1185 92
137 292 40
1429 339 39
555 450 22
124 1380 40
613 1231 58
38 768 36
0 365 55
53 651 38
1351 186 38
1543 228 26
892 309 72
1787 1739 88
1491 1444 19
23 1917 55
953 318 29
167 491 89
24 1350 52
1071 208 94
1669 1503 72
1344 1141 84
1202 881 47
1195 1133 14
1298 1182 41
650 834 64
121 1791 33
271 296 86
107 1215 12
1535 135 99
470 570 64
1423 1812 83
1502 1773 86
281 1625 96
504 1648 73
150 18 67
818 1664 23
1140 576 64
822 1888 49
1874 1156 18
1802 1736 79
1432 547 38
1745 840 53
215 1565 14
1237 370 78
1526 939 43
931 578 83
1891 997 19
1672 1301 79
45 789 28
297 1316 85
1550 1373 83
1255 406 42
1388 1017 15
256 361 45
1722 1681 65
580 1946 88
1267 1538 21
1431 926 76
1020 1964 100
1524 1727 86
1855 215 50
285 1233 83
845 638 61
704 611 26
171 50 98
1665 184 62
1688 104 65
243 1353 11
663 997 55
506 1164 19
682 593 95
1205 1901 79
805 1919 55
624 1015 56
882 96 21
1307 737 10
1212 785 73
1107 92 15
910 1847 78
1060 979 51
360 1338 44
1075 25 22
775 1467 35
148 1184 42
998 888 85
976 39 79
956 1968 13
443 1412 72
1126 1053 78
1057 779 37
1260 578 48
829 212 96
1755 419 12
388 615 96
1182 1660 100
540 959 65
881 1466 59
247 524 67
1081 1788 27
447 109 68
1053 1629 89
1136 368 45
496 1831 30
1082 657 57
316 394 49
584 1779 98
967 966 87
1284 1650 26
1927 1476 54
803 98 75
622 1911 90
654 105 48
219 849 66
1076 672 41
1420 1267 51
809 597 24
129 626 82
1170 1188 52
1370 733 33
1005 944 100
278 319 78
852 1119 60
1327 847 48
1881 172 74
1513 279 88
1023 1422 54
1319 1930 94
912 1101 16
690 288 87
1085 26 31
817 1230 76
167 1296 72
1494 7 90
545 848 47
570 1797 22
1816 1114 51
530 1938 49
1362 1477 13
749 578 94
1199 1713 54
390 373 33
1128 1221 76
1899 1498 100
1061 1530 33
393 1217 73
904 1847 23
28 661 75
1433 1585 11
1808 740 72
192 334 88
651 469 53
1580 1158 67
300 1675 32
862 534 97
1719 1679 73
1249 1659 68
440 1020 47
1263 1360 61
1193 1383 45
1064 1910 64
271 1642 85
12 1284 21
244 1289 35
10 1034 70
672 495 54
300 964 82
412 189 99
832 455 29
1856 1822 19
146 697 74
367 1594 56
1487 726 62
133 901 34
406 1473 99
1792 1441 15
119 609 70
1740 355 27
259 1909 94
994 67 16
1930 1078 25
1242 807 41
1623 1526 100
1402 1801 91
1056 285 37
714 978 43
493 1475 23
646 1380 95
772 964 13
628 528 29
1715 1910 92
282 591 21
226 817 86
1867 929 30
157 6 65
948 1695 33
1317 709 16
577 1613 100
778 14 61
1040 452 94
1415 1214 60
874 845 11
1211 1782 53
82 1770 41
918 1027 24
247 826 29
123 174 75
1491 972 36
187 1535 98
1566 358 74
1366 269 37
734 1543 74
525 1321 20
1533 351 29
1368 189 89
103 178 33
1802 1719 17
38 593 46
20 1752 18
1911 1572 37
1154 392 39
1061 1262 73
1064 1479 40
850 653 15
362 562 62
1848 1732 45
82 1352 64
892 788 77
949 1737 40
1811 1352 73
1420 1677 44
1434 339 36
737 802 11
1608 276 81
1665 957 73
99 1093 61
1233 402 64
539 1608 79
1141 105 79
1202 960 65
1269 674 48
984 1917 21
164 1410 100
433 1442 12
1928 66 77
96 60 70
1482 936 86
689 1349 85
1537 1653 52
828 1190 44
827 1668 91
1656 456 83
937 941 11
718 417 50
644 337 56
1522 859 60
1623 678 63
1535 351 85
