2167 3710
1945 1620 42
1104 1116 62
1759 706 85
916 142 83
1777 154 65
1465 1244 62
834 1777 48
1601 1731 69
98 1466 15
1142 1601 32
902 661 57
727 1376 20
717 81 88
1428 768 65
2010 108 18
325 520 14
1758 1506 61
229 723 36
1071 1139 47
219 1328 45
1518 1665 88
1404 1572 40
1884 375 97
372 511 77
1558 1741 91
1044 1308 91
962 768 30
1136 7 69
894 690 66
2039 1346 69
203 2032 31
1764 1442 18
1136 184 13
280 1341 68
1676 728 20
1811 2092 100
761 117 20
1085 1974 78
241 1997 38
1159 1992 75
883 1736 34
463 1961 90
1757 1868 56
1166 929 78
1282 695 37
960 9 70
185 991 58
1266 1960 98
1268 310 91
45 2032 57
392 38 41
101 2025 98
980 2034 41
573 1679 59
424 756 81
850 993 41
1208 346 100
576 2005 25
1978 1837 77
1614 922 32
1297 184 12
1371 1214 63
1014 485 60
473 1309 84
1061 178 89
172 1908 57
394 119 69
414 1623 41
978 752 99
115 492 74
1076 682 53
2101 1242 23
983 1451 62
1311 634 83
1039 1234 28
1553 675 18
1795 70 94
1776 507 80
1059 1556 60
256 687 47
1158 794 51
575 1452 48
1551 575 37
516 364 81
254 952 16
977 813 29
426 1320 65
1630 550 74
1802 272 87
475 309 27
587 986 45
197 525 64
571 1975 89
299 1416 77
800 248 77
617 708 67
1913 113 45
1793 1290 11
1847 148 72
102 241 18
1119 783 56
575 1302 66
1145 534 68
1235 1568 52
1294 909 99
1313 1876 76
1446 808 71
1246 2021 77
1323 1707 48
1583 1532 15
1808 1009 44
938 668 89
1125 1109 14
699 915 34
514 1363 99
557 1814 55
1314 365 86
284 1620 53
1893 1299 49
56 729 13
1954 1574 26
1465 1298 72
21 2099 16
1130 478 68
516 1171 51
1135 730 28
1509 1138 14
1242 1891 88
1048 748 31
353 1928 79
1094 1764 49
1463 1190 87
135 794 96
762 683 49
1246 1189 55
1345 1276 39
944 641 36
1413 747 37
29 716 77
793 492 74
306 998 77
122 1443 64
1054 504 38
339 1155 83
176 1459 98
2151 246 69
190 1845 60
1817 957 71
1292 581 41
1666 559 34
1352 1429 75
796 163 58
174 802 85
733 322 25
1039 64 76
396 1488 39
2124 860 11
1157 626 12
770 221 48
1344 458 36
1182 1786 41
1667 1966 45
628 353 40
1224 1716 85
257 1708 78
1386 1483 49
612 1119 26
521 571 22
1570 325 35
1036 531 31
1482 1252 71
2137 941 37
1936 1385 27
1823 129 33
972 693 84
416 1771 31
2148 1698 77
1716 2042 30
1496 806 34
1581 1047 30
1243 1178 61
1495 1340 66
2061 869 78
806 1318 51
2080 1165 94
1242 1662 75
622 840 85
1716 1175 62
2002 291 85
433 268 62
1871 2115 68
490 1121 82
1159 1300 76
642 1303 79
791 1153 53
1334 483 56
254 1640 50
1695 1635 26
2029 924 83
1093 838 54
42 1558 53
591 470 82
1617 2163 14
809 1854 68
609 1567 90
1832 404 90
954 684 68
645 15 87
1584 430 16
1618 1484 23
1782 625 56
1180 52 55
