987 1154
347 500 36
661 866 39
355 596 87
523 165 99
715 258 25
125 523 95
313 211 50
127 734 74
907 315 37
917 581 68
520 319 80
188 555 48
605 786 78
271 264 44
45 590 61
441 681 31
828 513 64
756 478 52
628 480 96
487 86 66
796 178 37
747 282 84
442 48 20
454 368 71
360 104 83
364 500 65
626 612 49
505 796 71
226 46 98
972 41 99
390 107 22
283 626 42
704 414 27
77 616 99
172 638 76
512 586 43
198 588 78
586 176 21
907 778 55
921 520 25
367 26 40
464 286 47
788 463 82
975 238 65
50 419 87
634 904 69
12 511 37
937 825 62
495 38 74
628 792 21
623 342 74
880 973 62
96 296 78
103 366 82
214 424 37
837 553 12
213 981 26
486 25 27
344 235 26
697 816 99
640 714 92
930 557 68
799 74 44
960 829 61
556 498 93
126 370 25
201 727 14
145 632 42
288 336 12
583 691 49
957 898 11
512 238 49
430 412 61
849 795 88
183 667 76
140 138 96
639 532 25
178 791 65
597 823 24
825 431 95
778 421 100
106 50 33
788 301 65
953 441 40
292 889 98
141 602 85
584 705 83
60 233 74
956 737 90
642 50 46
879 44 27
838 713 91
798 841 16
43 711 29
875 61 48
244 966 71
409 44 38
752 19 90
27 875 44
20 196 50
984 936 82
295 532 71
352 302 36
747 922 60
669 170 66
743 378 11
794 19 100
971 676 39
620 935 27
658 681 89
274 381 18
349 177 33
23 944 39
910 331 63
601 136 26
48 811 61
322 905 44
643 706 99
967 584 78
354 948 15
806 885 70
847 689 34
8 279 36
481 942 24
216 646 24
946 807 33
178 161 76
649 230 18
425 617 79
541 197 36
583 137 73
720 624 43
858 106 11
438 338 18
903 718 45
50 552 75
717 296 82
559 244 21
924 757 29
930 183 34
933 377 87
60 42 22
188 616 87
270 331 92
714 228 68
40 729 88
712 160 19
758 886 10
419 641 10
613 385 18
650 641 13
522 575 63
561 50 35
121 423 88
237 823 13
947 589 97
468 877 33
839 67 21
0 748 46
752 154 29
426 769 14
869 777 93
699 847 91
668 326 45
894 593 47
114 509 10
584 48 79
599 804 83
244 490 31
847 956 93
76 803 84
171 888 58
464 896 28
271 121 32
606 566 89
659 281 52
219 792 44
529 85 21
292 438 44
782 904 28
508 429 62
492 774 19
774 980 72
811 481 35
23 250 20
858 61 27
977 114 75
765 44 39
740 877 57
218 607 38
477 521 66
250 585 98
521 558 19
655 125 55
58 809 54
32 377 36
3 855 12
459 805 90
910 902 50
157 159 50
865 200 82
33 405 26
242 187 37
442 656 94
796 908 37
174 771 84
98 452 83
636 497 66
827 58 65
559 65 67
631 642 72
232 300 65
938 612 51
839 647 78
303 584 37
382 968 43
568 398 53
808 798 86
344 518 81
909 708 67
792 113 20
555 624 51
847 355 28
887 646 75
388 259 13
386 801 37
9 52 42
410 284 29
744 854 85
933 162 57
787 465 46
324 726 56
98 606 90
350 743 68
78 845 49
116 677 83
300 512 42
196 28 55
439 95 69
697 248 93
516 414 57
960 972 44
712 756 95
846 720 67
905 205 61
347 366 69
888 84 68
904 694 88
368 188 47
320 344 66
295 52 43
325 527 54
323 755 52
898 405 97
628 865 25
624 80 50
551 390 86
412 183 26
95 318 100
774 354 71
601 137 63
281 898 73
893 522 41
796 807 76
163 338 62
755 815 56
299 244 35
955 441 99
407 711 12
173 945 71
615 976 52
405 913 13
56 224 49
251 176 81
144 294 18
433 391 11
703 633 73
54 362 54
710 912 89
121 840 75
458 635 45
160 470 65
369 122 16
551 499 90
454 844 28
636 984 69
631 210 26
583 374 99
935 919 98
35 737 39
91 84 62
440 384 48
6 876 55
832 18 10
527 201 60
986 377 76
857 603 22
955 434 73
696 7 56
515 417 45
238 603 60
883 176 83
112 471 32
575 813 78
149 240 56
586 197 34
852 497 51
349 218 100
566 336 12
238 132 45
762 721 67
77 276 76
648 826 13
966 795 70
779 978 31
111 435 34
355 912 14
756 184 91
740 410 27
534 655 72
789 980 47
883 309 94
952 438 97
869 688 17
512 240 15
643 234 13
734 701 50
736 562 92
5 1 11
43 11 84
131 487 87
301 979 59
920 790 79
490 406 34
745 456 56
623 381 97
463 184 54
105 444 29
150 30 75
114 528 11
417 455 93
910 457 42
596 666 40
461 676 45
601 645 70
629 829 89
21 415 82
215 29 18
404 326 74
555 697 18
264 648 11
792 79 94
570 774 28
110 42 70
899 134 49
874 516 46
404 630 11
401 864 28
444 514 78
966 396 36
139 98 31
554 558 39
621 817 27
233 979 14
556 979 28
58 570 47
551 658 56
803 40 15
114 318 22
492 932 88
483 922 99
680 376 65
700 243 46
169 481 25
578 925 12
327 892 87
981 697 20
769 730 67
492 704 62
72 699 33
734 279 57
234 541 76
493 301 84
561 526 70
235 517 71
161 973 86
432 38 11
446 819 72
396 362 33
615 138 98
388 774 88
168 602 77
319 492 34
265 179 94
461 536 19
743 508 35
261 645 58
175 169 53
471 984 26
353 3 25
666 490 56
540 286 30
881 309 90
986 766 64
458 466 96
50 982 76
240 680 29
737 343 74
876 699 48
510 208 78
582 377 88
903 894 19
661 981 48
89 684 71
666 206 46
9 775 12
320 965 55
151 795 83
784 822 40
826 894 93
761 15 79
134 25 14
110 754 54
716 908 37
35 809 36
428 210 76
371 944 62
445 853 62
653 547 60
744 297 98
936 546 68
498 166 86
792 450 53
31 667 64
511 906 55
62 408 51
792 607 37
175 759 47
820 20 51
244 133 75
74 681 45
462 56 25
921 85 91
637 191 79
181 873 10
571 698 98
576 2 26
547 777 96
961 913 18
957 629 77
298 967 16
568 678 94
971 105 47
716 665 38
661 126 78
796 474 97
528 951 87
50 320 40
448 555 95
810 981 84
454 407 45
85 713 55
343 536 35
757 902 76
799 525 46
402 146 81
909 211 93
67 675 90
631 111 89
477 362 18
730 587 90
556 411 30
108 930 73
560 487 26
698 851 81
185 955 70
45 816 24
839 446 58
249 335 97
879 421 51
904 817 51
776 420 87
972 292 59
957 593 80
761 304 96
175 80 75
229 568 84
169 697 21
418 216 23
961 165 34
350 908 36
651 972 28
419 354 77
916 728 50
516 203 30
764 623 85
904 884 94
601 220 30
177 626 51
627 934 15
572 649 55
566 320 15
900 446 37
882 342 37
825 480 44
12 863 37
715 406 84
125 484 43
868 909 50
312 413 88
139 901 50
853 805 11
540 891 91
531 598 76
849 81 52
23 446 77
655 11 10
964 476 84
469 199 76
12 785 26
877 334 57
782 155 13
8 831 64
262 168 95
502 553 57
683 249 88
335 827 49
230 208 98
491 686 72
153 544 94
509 222 22
902 222 92
286 195 93
433 70 86
531 287 49
534 441 16
382 657 36
886 985 51
258 312 69
709 758 42
790 347 74
56 929 15
934 202 86
913 156 69
573 324 48
245 190 30
887 408 49
625 307 91
766 813 45
830 872 94
599 196 64
329 289 63
533 525 87
751 654 57
45 460 78
334 333 38
570 375 95
968 101 62
809 68 27
690 494 36
946 82 64
66 223 48
59 881 78
213 956 51
50 112 78
401 199 49
463 68 40
389 540 51
17 109 52
794 51 40
431 447 95
99 315 57
600 731 23
27 550 17
397 524 36
912 878 10
229 798 47
21 509 20
227 929 45
447 115 50
40 287 74
558 459 23
535 209 53
624 676 52
823 193 40
457 508 43
677 600 80
415 913 43
77 756 76
182 125 16
671 831 61
622 147 61
0 161 64
198 940 25
195 4 15
156 658 32
79 905 96
518 447 94
274 387 70
878 264 54
515 658 91
816 451 26
519 267 91
310 168 82
546 166 75
175 631 79
788 858 80
676 297 59
167 308 84
197 523 48
621 565 16
760 290 64
52 742 49
938 567 93
587 742 10
172 962 49
246 589 15
688 219 72
194 766 70
772 428 87
659 461 93
672 711 56
353 317 38
411 463 83
85 32 44
83 929 43
844 183 57
665 284 46
179 520 61
383 114 29
227 154 77
906 634 24
164 5 23
63 361 55
610 36 88
880 857 25
872 895 12
400 650 72
819 488 65
98 906 76
39 322 75
739 611 71
757 812 82
942 864 78
839 472 91
631 593 96
892 180 13
759 899 87
251 612 82
922 499 56
504 472 83
540 822 81
338 550 14
704 206 66
630 849 91
234 553 25
396 494 47
949 212 80
681 510 36
169 938 56
438 6 95
544 709 16
545 592 34
189 638 77
328 322 54
835 710 46
410 548 76
243 361 31
266 442 43
430 554 50
510 157 37
387 489 49
480 286 56
285 284 100
167 882 42
889 829 49
808 182 80
470 613 15
719 562 38
250 445 14
180 615 99
426 720 56
837 467 33
820 750 54
798 965 24
53 693 91
110 581 98
938 570 29
183 380 37
412 362 16
807 749 45
857 699 13
43 849 56
580 769 79
284 336 11
553 570 70
938 25 84
418 362 64
724 591 58
387 499 15
481 682 55
434 528 15
526 478 16
812 784 71
248 379 31
860 142 85
514 55 44
439 201 44
530 371 11
19 99 14
113 649 74
238 544 94
939 698 88
911 261 90
720 107 20
907 490 94
236 470 54
470 528 71
49 644 17
712 295 60
511 359 19
608 287 85
518 535 95
485 268 72
399 262 92
19 145 69
316 734 100
711 540 17
85 677 90
727 36 59
649 809 99
700 71 32
625 341 63
267 832 18
329 558 65
47 726 73
375 366 72
831 211 60
933 273 78
939 346 39
928 503 76
759 202 73
308 427 70
809 778 53
900 38 94
168 572 59
757 81 83
21 95 36
891 561 13
253 139 51
499 976 87
632 859 47
535 904 90
435 792 32
194 186 54
886 393 61
369 95 87
123 302 34
154 346 40
646 978 45
38 786 91
570 145 81
447 964 93
548 236 41
657 285 97
155 845 89
871 790 58
864 619 25
260 710 39
208 940 34
340 80 86
92 210 85
148 749 19
150 391 57
317 723 56
467 788 54
545 912 54
160 381 37
394 801 73
415 702 95
849 866 25
271 865 81
423 394 73
204 691 51
45 984 56
635 304 94
826 957 54
660 327 15
332 403 53
452 489 24
739 628 48
746 469 47
852 945 70
910 201 12
632 235 73
1 301 52
835 533 79
597 783 24
180 880 47
786 628 43
817 58 18
818 94 42
439 399 54
406 560 72
773 185 67
26 763 90
197 233 93
148 254 75
527 576 34
689 351 84
78 428 81
272 562 52
141 785 18
659 666 25
564 593 69
788 714 45
377 461 94
56 843 21
273 280 17
896 233 33
677 512 81
174 226 97
204 30 74
951 954 45
532 646 61
625 233 32
183 200 56
530 735 55
412 72 48
126 443 31
7 19 54
901 607 51
707 549 96
223 562 14
815 446 73
309 561 27
944 712 30
294 46 93
716 76 38
549 398 68
442 123 99
297 831 71
808 397 21
27 816 75
502 589 62
200 371 20
595 681 44
722 339 39
72 411 93
805 211 71
564 64 58
709 391 78
670 418 23
227 323 35
452 72 73
293 50 40
228 744 71
268 801 36
340 109 13
968 887 75
190 951 15
968 669 81
663 434 52
797 576 44
262 492 29
26 175 36
984 298 28
116 763 41
25 177 14
53 616 77
500 884 12
673 453 41
240 118 25
586 811 99
530 159 18
802 649 73
276 500 16
755 555 62
614 104 89
19 962 100
29 51 70
200 671 18
494 189 51
22 137 65
927 360 42
985 294 62
672 258 87
41 437 75
748 45 96
701 254 22
126 334 71
589 73 33
369 128 72
161 108 39
602 170 86
626 940 42
301 835 11
254 238 49
469 429 32
741 909 94
918 886 29
800 401 72
405 362 81
99 75 71
319 945 58
240 85 56
279 962 48
358 312 86
834 503 26
42 305 47
346 718 88
634 462 71
615 225 23
496 687 46
947 169 90
206 148 54
518 774 94
624 853 86
327 635 81
412 40 54
358 787 45
409 570 91
705 46 46
369 669 56
81 295 55
853 406 77
64 182 30
598 800 80
708 581 66
428 545 51
344 806 49
516 187 73
546 604 42
757 687 32
624 51 37
937 474 34
311 667 29
206 469 18
663 624 37
150 465 61
200 468 17
126 161 12
89 223 85
162 215 13
797 978 47
709 29 76
541 688 71
194 872 13
255 416 67
165 527 27
331 921 87
732 832 88
37 500 80
607 17 58
113 575 34
313 76 32
952 822 89
771 659 97
66 511 62
967 736 35
577 540 88
99 830 39
577 527 91
75 104 18
760 644 94
200 134 69
915 621 56
954 516 81
620 194 22
949 726 68
699 782 28
142 379 56
626 441 10
110 708 77
709 435 18
287 854 100
837 754 98
967 896 70
396 483 67
818 351 28
293 715 21
296 425 74
630 57 73
219 600 38
315 28 75
489 119 69
68 950 64
142 765 34
845 901 75
387 616 82
800 618 44
703 930 58
163 972 12
465 259 47
285 422 46
722 203 73
150 672 21
626 393 76
84 299 93
825 217 33
202 454 86
832 493 13
460 276 14
902 521 84
199 465 67
632 446 50
163 473 61
61 169 60
741 884 25
249 169 78
770 636 19
99 314 43
634 983 57
792 275 30
595 778 96
173 168 79
548 375 50
118 749 49
980 698 90
851 426 60
966 332 71
659 755 15
548 876 49
770 237 93
457 890 43
559 606 85
561 49 86
643 374 89
704 177 85
612 620 26
554 895 99
872 326 42
695 543 53
76 1 37
346 455 91
565 482 34
751 497 92
693 800 60
132 715 11
258 81 20
525 223 80
254 506 74
541 537 77
359 812 12
572 54 36
339 419 17
394 626 14
943 930 77
201 276 72
251 329 89
75 506 52
78 8 32
655 72 59
971 663 39
752 648 87
915 821 14
623 453 25
153 80 32
387 674 21
871 889 65
515 472 34
770 232 79
743 501 48
31 971 11
432 704 15
200 790 10
456 765 33
925 778 88
350 858 81
14 616 64
654 488 92
454 363 49
111 124 88
90 605 30
631 911 74
722 930 44
910 827 95
681 197 33
912 899 91
63 111 37
40 320 66
41 493 91
780 281 56
983 737 61
840 270 85
530 149 53
826 921 61
38 406 11
673 88 97
551 92 57
7 74 62
289 254 18
12 151 86
314 250 16
12 754 24
600 330 43
936 819 52
238 638 78
60 270 78
777 799 59
2 552 54
836 79 29
429 119 80
239 305 74
145 805 68
873 10 38
636 688 60
30 442 86
667 733 61
203 946 94
380 427 84
270 261 93
849 390 50
550 678 80
947 752 60
783 910 25
355 907 93
138 789 39
363 454 21
265 408 57
848 620 86
925 975 91
552 732 42
433 277 49
643 247 98
592 47 88
407 969 13
918 5 59
742 245 56
471 253 29
317 466 21
859 923 98
107 189 51
283 862 37
803 755 92
562 507 66
441 823 42
539 324 18
557 307 58
355 690 85
143 191 47
454 976 39
449 455 60
652 900 45
570 638 18
948 413 23
362 966 34
896 707 80
481 878 65
21 109 55
428 722 90
789 707 14
851 131 27
679 730 70
