6321 8961
466 309 82
2227 6221 95
3476 582 51
3751 585 44
6301 2187 10
6250 5009 92
3442 5807 15
5287 1671 95
5003 5631 71
4506 5508 98
4813 2753 14
1146 824 66
909 4660 14
1681 3815 97
4652 766 50
6054 335 96
4506 1848 72
1824 638 18
2362 2645 15
2170 1904 57
6025 4026 10
2546 2991 86
4110 2861 75
918 441 63
6023 6229 77
2101 5887 51
3173 3572 57
5433 4993 75
5167 781 32
4428 4804 54
5492 750 55
166 2922 72
4847 1169 58
4086 6099 77
4362 197 90
4057 4987 46
4836 6297 13
2912 1232 37
5416 4868 30
5563 808 13
3806 943 98
3534 3438 37
594 3900 23
2184 3231 31
4684 3948 44
6184 3580 86
3998 1858 76
4750 4906 26
1808 184 47
711 4378 87
635 2743 46
1578 1984 59
3555 3937 50
3379 583 84
4014 3280 53
5923 1659 29
1391 5085 69
4059 709 94
308 2633 72
3522 6071 52
3784 2140 95
988 1795 34
2556 3829 66
4937 1439 27
1713 1516 38
4030 6081 96
4098 6103 75
3941 691 76
604 3545 50
1771 658 86
4388 6011 56
4140 2285 56
5512 5478 41
1735 1492 99
3699 2789 87
972 3101 21
2268 3978 69
2606 146 75
888 1291 73
3660 4022 19
2 5966 80
3820 4447 73
4625 3649 97
473 6136 20
5192 4822 53
5180 5855 21
5712 5433 36
3268 4620 35
1271 2391 16
5466 4981 47
3567 1902 64
425 4856 37
6261 63 18
892 3918 83
133 5964 43
3196 1933 90
539 5029 33
242 4875 13
5591 275 98
5284 493 50
3155 4724 86
293 4555 47
5113 251 80
53 4566 17
2405 990 49
429 135 79
6149 3226 14
3612 1132 58
3104 314 62
5904 3576 41
4289 986 80
1266 215 46
3863 2470 89
1697 3728 32
6109 560 46
2332 3485 55
4678 713 25
2638 5165 71
4380 981 88
6033 3174 97
6166 1021 67
2327 1927 78
3876 6138 50
3774 1444 76
3192 213 34
5859 4578 21
1659 1112 78
669 3099 74
273 6067 24
791 4250 99
5682 3992 36
468 5781 67
1705 2805 65
885 3034 54
2734 6083 88
4130 4976 26
3922 3958 21
4146 1974 20
1156 1477 12
5842 5690 68
4994 1939 45
5269 1092 87
1577 1062 46
1415 6143 69
2575 5178 94
5898 4977 100
113 3865 22
1703 1764 100
321 1928 14
878 3945 86
723 918 57
2190 1521 77
6019 2035 64
3633 3836 21
4948 710 75
3431 3058 19
5745 3299 33
3657 523 92
2040 2300 70
4522 553 65
3967 45 11
5130 5442 63
4600 3900 72
3458 1011 30
6110 3782 63
2877 871 57
2829 138 31
2774 2285 35
4119 5947 71
4845 4454 78
629 4606 31
4279 649 14
159 711 24
3391 225 37
4074 5833 91
5949 784 43
2063 6293 91
3808 4766 90
2453 5796 50
1704 5874 94
4713 4719 99
2788 232 98
1462 1685 97
3526 2718 90
6143 2156 57
4561 3408 66
3035 141 36
2875 422 62
3043 4208 40
976 3212 40
5725 3171 70
2124 4957 70
4171 846 94
461 5035 19
3618 4700 38
5666 1917 95
115 1605 62
5429 524 60
1666 1116 74
1999 4824 10
3946 3685 94
4246 2481 40
5598 2472 60
5486 4223 80
856 122 16
3971 156 36
2378 2555 80
3086 4997 77
4512 4094 21
5652 4260 98
2118 4059 35
513 4650 59
4291 2527 26
5504 4040 47
226 5078 57
4626 2111 20
2174 512 33
5070 1711 70
2003 4955 93
4899 2489 70
4275 1354 29
3956 5865 82
2287 666 86
6076 1180 88
145 2223 53
1958 4318 14
6320 717 57
6160 1126 98
3694 4509 44
5371 5868 21
3479 3407 79
1686 242 71
5721 1885 96
3613 2372 62
1808 2692 89
633 3056 45
1995 1679 48
173 3619 55
6022 1716 43
5597 1782 75
6220 5314 38
6095 5919 71
2615 3234 36
542 57 78
1938 5878 97
3872 1571 38
1168 4651 94
5469 2524 100
1293 60 55
5997 4677 89
1152 1194 31
6300 4460 73
323 6279 56
877 6206 32
2282 3876 51
3049 650 27
5043 3385 82
2226 2225 44
3268 247 59
4830 1914 10
2173 4417 11
3477 2106 41
4264 3850 19
5336 5879 17
1792 4906 45
2615 476 47
1045 1800 90
2701 573 40
3566 5581 43
3332 5313 87
5322 1509 20
2816 945 19
5857 835 92
5689 4497 20
4981 115 98
3503 1849 50
1865 3749 42
237 2462 24
2528 4974 45
4034 4090 76
1104 2317 55
5062 2403 11
137 2045 59
4758 5586 63
3058 5578 11
1720 5351 43
3010 4399 64
242 882 27
2251 287 35
473 3002 33
3522 3961 76
1123 3691 26
3406 4079 68
1592 5957 61
199 3595 70
4800 121 50
99 109 45
