2823 7921
2782 500 22
1461 433 37
686 508 21
407 2079 37
82 1147 47
899 1427 18
1166 1146 32
2507 39 81
798 1534 42
2747 2042 56
1932 2390 74
2347 1970 25
1711 997 43
983 1239 79
1894 1477 52
2606 1713 13
396 2320 50
1488 2573 27
1313 1835 69
864 388 56
1722 1565 37
2249 2331 90
2427 1047 47
1424 1956 42
1268 2057 16
1273 1015 30
2533 1616 34
1904 2627 13
2197 1562 78
819 874 25
699 1494 13
1832 975 97
2504 1543 80
777 2240 15
1082 142 19
2708 376 97
229 1472 92
1403 655 38
439 1274 16
2096 596 48
2010 2631 68
1303 126 55
97 254 65
526 578 79
2047 2647 43
78 14 25
778 860 21
544 624 56
2269 1317 78
342 2020 70
2521 235 44
465 863 12
2096 2600 95
2759 2814 30
1903 1928 91
2626 1589 72
913 1192 63
1189 2726 17
2498 2726 18
1594 2188 95
1221 270 68
2246 1936 38
2686 1981 19
811 1767 73
1886 2264 81
1669 569 45
2086 1414 96
2062 1774 56
857 684 65
1317 1944 74
1881 1638 43
2104 2265 44
2000 21 93
1472 1722 53
2076 2053 26
1869 2112 10
508 1446 29
1341 664 92
2606 788 27
1663 532 64
354 551 15
2052 2809 51
958 2510 48
1690 1401 76
1532 1004 30
2266 976 94
1419 2232 38
2100 2342 51
1522 2763 49
2535 332 74
1134 1400 69
1149 1506 74
422 1025 68
1001 478 27
2210 1534 18
888 1411 82
2050 1012 64
1985 387 66
396 1518 96
2704 125 20
26 1580 16
342 1252 76
445 1212 66
2210 2691 36
663 2010 82
2779 379 23
704 2575 34
2322 1657 81
1307 1781 64
1062 229 75
725 2584 38
1187 2309 71
755 322 12
2387 1737 88
38 1086 56
608 753 14
360 241 22
188 588 73
1748 2751 15
2472 1064 47
1822 1136 74
316 1738 32
1695 887 14
2337 299 67
2763 254 70
1785 439 70
1012 2101 28
2069 281 76
2420 2398 36
516 2121 10
653 2739 40
1328 1879 36
1559 2606 35
1557 583 81
1081 558 40
1777 1691 32
1736 1204 100
1065 2590 75
105 1816 76
956 342 46
2542 2274 17
2324 1357 22
780 622 23
1221 1073 77
1662 1873 25
1997 2543 58
2464 174 38
2312 2749 74
1340 415 48
1822 607 35
411 748 97
1921 277 73
748 2815 44
670 428 100
2277 1794 96
2351 2347 60
2585 1993 69
2262 64 97
2755 97 72
1999 1968 82
443 712 81
859 669 20
369 2247 81
1768 2601 16
1987 1284 33
894 1044 50
2454 20 59
348 892 26
939 957 13
197 369 90
765 388 44
2302 540 72
902 1045 58
1555 290 73
63 2441 54
2222 524 54
808 2621 93
2162 2044 50
2771 241 72
1007 1068 83
576 1059 13
2179 923 58
35 1494 10
73 2073 29
1586 2071 85
2566 1453 54
2256 54 21
2094 1552 37
1164 1739 93
255 1144 91
1274 786 70
2735 1457 62
127 1679 13
1112 3 22
1330 1230 71
1101 1256 93
2048 1740 29
1640 1196 51
206 1432 70
2345 1686 17
1692 2582 77
66 359 45
1511 250 78
637 1038 38
915 1280 44
2262 758 92
2153 2752 31
558 1608 80
875 2789 57
2064 1334 59
324 664 74
1816 1482 97
360 448 51
298 2143 88
1812 242 93
561 2402 96
2532 789 75
499 89 33
2395 358 97
2670 777 34
1640 2460 31
96 2702 48
1512 888 71
2795 1794 56
1824 156 32
2433 88 46
1093 2448 76
1715 219 82
2351 1824 59
844 2511 14
1049 2790 11
1908 1169 87
1901 1387 47
1824 1377 72
2663 1080 18
1816 2430 39
2317 2452 18
183 88 90
1271 2489 54
1054 2173 40
1424 132 55
1037 508 60
1594 951 97
2105 961 43
777 1990 80
296 714 67
2233 501 63
2195 883 51
1090 62 56
350 1932 10
13 1223 10
2464 2197 34
2799 306 57
556 2559 76
1133 88 69
2762 1850 74
2100 2411 30
802 2111 24
2494 250 95
1994 1395 84
1873 2620 10
2390 73 53
2197 814 45
1937 2742 47
552 2762 47
710 2112 96
1362 1870 99
388 586 26
807 2547 79
2044 48 18
2111 2772 81
1062 2599 55
346 938 42
194 1424 26
1325 2250 75
2146 376 69
484 1852 94
271 2722 90
1599 2170 62
1098 206 25
2715 1264 89
1748 2498 99
2056 1159 30
2369 1327 36
2684 2493 86
1595 966 19
1421 2672 42
351 1382 33
2487 643 29
2818 746 48
2658 2329 32
2454 811 42
1575 1067 69
2377 2291 89
309 2636 68
1572 2131 96
