160 251
53 52 62
112 4 57
49 137 19
22 147 57
63 103 49
126 127 30
76 78 92
92 152 92
123 92 33
81 91 42
115 70 62
51 112 62
135 133 84
151 104 98
46 20 15
72 91 52
154 9 23
31 21 28
97 69 13
87 135 97
111 59 54
125 84 93
63 81 55
23 67 47
10 66 56
159 97 35
36 24 22
72 26 81
124 6 53
146 72 44
136 67 82
66 133 89
9 70 66
157 109 50
150 93 82
131 1 98
18 27 55
65 45 62
99 21 100
157 71 40
21 80 37
115 10 23
132 26 89
130 34 38
56 137 77
30 76 20
0 91 85
84 130 69
77 21 13
1 44 90
12 33 54
117 119 90
120 122 97
9 19 98
158 114 90
80 33 47
84 131 100
148 39 33
96 44 71
11 12 44
125 80 58
139 110 42
14 35 45
114 97 35
47 131 90
130 147 38
98 96 99
41 30 89
19 75 63
23 47 81
52 95 94
22 79 64
131 54 80
75 10 35
39 76 95
112 126 64
11 128 85
136 71 16
5 34 75
15 109 72
88 26 77
153 6 48
53 137 80
90 77 70
21 33 50
136 106 71
139 147 74
112 46 100
25 133 100
63 100 26
37 27 13
92 62 25
101 59 19
133 48 75
157 33 14
95 150 100
114 103 76
155 4 40
97 45 77
131 55 91
16 145 52
60 144 88
72 70 22
66 124 73
17 75 22
23 38 83
136 151 37
154 113 72
76 68 37
145 3 40
138 7 32
54 72 22
38 85 61
130 15 87
38 58 57
33 52 45
20 46 55
83 136 32
50 48 65
49 86 59
68 4 31
122 35 44
157 65 90
22 60 64
130 1 25
155 58 24
98 154 31
38 50 71
158 144 14
132 138 50
32 128 36
46 88 31
147 107 31
12 28 64
142 72 41
159 58 92
11 43 53
49 140 17
115 23 71
155 70 68
39 51 91
20 14 89
154 132 17
35 0 13
3 2 90
26 21 25
12 79 67
7 25 15
95 60 20
136 22 98
64 69 15
49 69 78
33 59 28
66 114 38
22 58 25
118 115 50
30 127 52
138 57 23
41 107 92
33 159 89
63 24 54
57 114 47
9 118 56
70 76 43
41 20 46
36 31 93
79 63 45
9 21 31
94 17 52
150 38 74
20 9 86
112 74 18
135 40 52
13 19 94
98 150 87
148 127 33
156 34 82
34 147 19
37 39 95
135 123 52
135 11 71
2 86 28
78 67 15
135 109 35
135 114 46
27 52 60
35 103 48
79 55 65
146 137 54
152 89 87
46 0 33
107 59 12
27 20 53
39 140 14
138 158 38
63 153 27
136 127 57
134 124 10
72 133 47
153 12 57
122 82 57
65 83 41
40 85 78
45 58 41
73 57 47
62 46 24
87 36 67
43 92 37
7 98 37
127 72 95
98 126 35
12 11 35
18 94 76
120 32 96
158 90 68
76 1 91
33 138 83
155 55 90
44 150 36
152 37 37
122 32 91
154 42 21
98 40 55
47 146 65
64 151 16
80 45 92
74 43 86
62 61 62
113 59 74
19 57 46
143 18 97
28 1 17
113 41 57
136 49 33
6 13 46
42 21 92
19 61 81
105 114 43
69 136 81
138 101 10
132 3 65
97 17 61
16 52 58
68 74 24
1 121 63
139 58 42
116 78 87
142 68 12
77 114 18
51 9 31
131 47 46
