4295 8539
506 3932 73
741 3209 14
2176 1288 79
2019 1304 59
1963 963 50
1278 654 20
4246 1202 84
2735 573 51
2221 2065 88
2321 2025 98
1654 1281 98
1298 3875 57
830 190 94
894 1397 29
3737 2303 51
1540 935 76
4289 3787 37
693 1897 41
188 3686 69
2354 2375 66
4256 1474 75
1129 1239 13
1748 1507 89
2484 3116 32
1985 2987 10
1595 1225 54
814 4065 34
1154 2328 36
4177 3361 25
1452 2399 36
1428 1999 51
2838 2318 87
2372 1927 71
1486 4162 90
13 1328 72
1418 2655 84
2083 2352 55
3384 2710 65
2944 4125 55
803 3286 59
2940 2536 36
2966 4062 26
570 2694 12
3440 2395 39
345 1701 86
439 3022 63
3924 2170 33
1155 2096 17
113 2403 70
3956 721 76
609 3606 88
207 872 83
1557 2128 43
3928 3850 33
1576 4175 39
663 1641 57
1928 2331 23
2575 2691 47
1546 3579 19
16 2494 88
709 2911 76
1834 1040 16
3896 1829 98
1650 3134 73
1736 2863 77
1802 1541 15
624 1000 23
3323 2510 25
3107 1949 11
1581 1597 93
1622 2521 96
621 4034 35
1248 2766 26
1532 3171 54
1818 1482 54
3096 817 70
405 1753 20
902 136 86
4289 250 21
1430 2320 18
1612 4111 94
1176 3566 64
3200 4286 75
3268 2388 59
1783 3525 28
4279 3382 54
2526 1726 17
3044 2568 41
565 1784 39
399 628 15
4017 1794 56
4266 2073 38
3451 4212 93
292 974 99
1526 2048 55
70 3016 88
1155 2159 85
2905 982 66
3685 3732 14
680 2070 99
1555 791 26
3177 2335 48
1740 2063 100
1753 2759 93
831 3829 47
2703 3244 71
2848 1151 22
4147 4152 52
2071 91 31
3172 3696 84
1049 3150 29
2608 2762 34
2752 738 56
4106 2584 58
1842 138 39
1253 3617 71
1659 3416 57
1251 2504 16
261 3950 67
1042 67 67
1755 4215 13
2433 3089 65
2202 1409 15
1544 1668 12
181 3456 70
1698 2363 25
2541 1918 83
1494 2208 63
2618 2089 58
376 4243 62
3846 109 93
1752 2521 11
2794 724 60
3438 623 86
3309 4202 14
2889 2171 32
1978 3476 17
565 2366 46
270 112 45
4097 203 57
4255 111 93
87 2731 41
4125 2148 19
3594 102 91
3262 2884 24
1650 1222 27
4198 1252 39
3925 1826 67
1545 2477 79
324 3464 96
4223 339 22
3813 369 21
2204 983 18
2517 815 93
3336 2969 22
948 2141 26
1568 3099 64
1667 1481 21
3895 1911 23
240 580 30
4277 2549 84
3839 2950 51
2965 529 44
2995 3467 17
2249 2137 83
2300 1989 99
952 3303 68
3037 809 89
737 3007 87
372 3313 64
122 4080 95
1587 3236 100
574 3217 57
2584 64 18
2783 475 90
2211 2434 34
3331 4179 54
3907 482 49
3626 500 24
252 4184 12
2561 3065 39
3826 645 30
1283 1186 76
1053 970 50
2072 190 95
1716 2263 35
1210 1462 61
2545 545 93
2860 3457 24
2354 1896 97
1684 666 66
378 3324 68
105 558 33
4076 1744 58
3718 2645 16
35 1541 12
2297 2906 46
225 4291 69
462 3463 19
1726 3537 64
2616 741 56
1432 2144 75
2494 1109 74
2858 1562 27
1869 3892 40
2854 3018 84
1399 3590 76
3031 1046 79
864 832 71
1212 2671 72
1650 3898 71
2854 3626 100
528 247 96
130 3127 33
3951 1997 58
2904 2074 34
3019 1702 82
4027 2733 29
3052 2070 55
4067 417 11
2891 2064 56
2054 2587 81
3400 3643 53
1980 493 35
1902 1428 47
3446 333 81
2021 4160 58
2639 2589 98
4290 1127 89
2188 3285 96
3879 50 26
136 641 41
1058 2887 50
3623 865 91
368 2291 29
3246 3368 90
2892 4230 52
755 215 61
2313 3377 31
2820 2047 68
1151 146 95
2974 762 21
1614 866 60
3558 1510 85
3731 1347 73
2892 4290 17
1799 812 71
3269 2989 87
874 3218 43
3318 1644 52
1066 4195 16
1636 33 65
1725 880 85
2931 192 35
3446 2211 47
1103 3394 66
1817 168 48
4138 3643 23
3929 3070 47
216 3288 34
