316 5583
130 27 17
277 158 26
218 252 78
103 294 56
108 254 80
220 227 81
230 77 83
186 304 66
147 242 91
92 308 90
176 56 56
131 109 32
162 293 76
165 298 54
166 30 38
191 159 79
148 297 59
139 240 21
312 118 67
48 270 60
140 146 55
39 234 70
128 146 65
267 176 23
153 168 70
124 280 49
164 258 35
175 138 41
294 44 30
293 282 85
193 305 91
172 194 72
122 203 25
148 135 92
154 229 49
191 109 67
272 305 12
107 148 59
230 192 78
189 45 11
218 4 11
68 76 79
315 309 58
307 37 44
204 201 16
103 142 12
92 202 40
266 282 39
152 248 55
275 155 97
134 143 68
199 119 93
224 12 72
134 113 16
223 180 83
225 200 30
32 201 40
274 54 36
112 232 37
239 71 78
19 257 31
150 7 29
250 158 55
280 171 25
149 255 19
230 292 80
132 281 96
28 47 74
216 212 13
309 53 65
280 296 25
305 231 30
28 301 14
229 202 41
27 277 16
227 142 55
284 289 91
181 12 64
83 222 84
225 169 36
282 236 41
209 196 78
24 214 47
260 276 30
239 228 99
107 294 48
271 77 63
143 171 71
113 216 82
5 211 95
240 199 11
153 27 11
245 252 14
255 268 95
7 88 18
231 295 25
106 147 71
218 232 18
122 73 62
153 26 71
268 280 92
32 236 68
77 296 33
107 295 83
238 260 66
160 125 53
274 202 93
138 156 70
131 250 79
90 7 96
164 226 100
14 36 40
132 189 19
103 154 92
41 222 60
12 237 79
191 103 20
187 131 91
124 231 72
258 306 76
155 23 34
96 59 74
75 79 45
46 90 71
109 254 45
132 249 17
28 88 40
37 117 65
269 48 10
27 25 70
49 298 70
151 36 43
42 9 27
18 27 15
286 50 66
136 280 57
70 301 35
52 291 85
78 209 78
243 245 78
251 155 99
108 41 100
221 129 71
24 217 23
81 310 82
169 166 17
255 48 14
13 34 61
242 60 82
16 202 91
183 309 77
84 15 94
290 60 99
174 189 28
302 253 47
84 239 66
124 100 29
100 184 59
182 199 78
157 201 53
288 285 17
73 160 94
175 305 10
178 309 74
8 164 14
174 154 73
280 68 12
295 52 28
94 81 73
100 18 37
264 255 62
39 154 16
163 18 99
6 258 82
228 268 24
20 60 46
121 301 37
197 152 42
314 66 49
93 101 77
183 76 84
287 244 91
80 47 68
238 180 16
50 143 46
8 72 13
166 78 84
261 264 50
305 92 53
196 210 12
118 213 86
96 200 78
114 7 97
190 107 90
265 58 85
251 129 35
68 195 68
93 310 19
195 92 98
66 137 42
192 218 69
78 80 19
73 130 64
28 46 89
32 93 84
106 276 71
59 283 66
97 148 10
175 28 69
242 16 80
18 241 14
222 2 94
256 169 63
117 126 53
172 276 43
279 56 72
103 72 76
66 104 15
266 82 33
108 26 20
88 36 77
300 154 54
171 213 49
302 136 69
131 249 11
30 179 60
110 193 48
2 122 43
106 123 37
212 26 15
205 269 81
79 283 77
310 145 21
33 227 85
29 74 46
221 289 68
291 75 47
310 160 10
30 28 11
93 124 72
310 292 27
157 163 43
47 201 61
73 271 12
246 176 84
211 133 36
267 52 39
151 53 26
171 114 96
297 141 62
196 50 66
37 195 95
239 308 47
125 93 96
107 250 17
247 302 40
113 181 24
14 243 36
305 275 44
218 23 92
10 236 51
147 194 54
187 194 94
202 71 90
22 197 45
306 194 10
113 139 76
283 136 97
216 312 85
153 63 23
186 221 68
121 222 51
202 34 87
185 222 82
44 34 62
125 83 17
268 255 66
28 179 17
246 254 53
205 28 25
23 195 23
228 200 46
165 193 52
9 4 34
298 309 67
167 89 27
163 259 29
172 99 33
253 314 18
161 69 80
243 144 11
57 164 63
295 100 26
196 212 98
186 36 87
266 71 88
98 175 79
189 184 12
74 160 33
256 158 62
169 241 68
28 119 28
166 88 48
286 204 67
250 9 78
279 135 48
281 137 41
59 284 31
233 149 65
200 237 84
236 4 31
275 172 30
218 224 27
291 171 82
88 150 20
297 303 10
31 56 19
263 293 30
37 207 25
152 312 97
211 162 91
13 111 53
299 224 60
181 217 12
32 237 70
287 94 11
82 233 20
188 39 96
202 57 79
48 57 56
12 236 28
108 91 69
5 183 59
142 17 45
68 143 37
56 172 54
248 211 72
109 142 35
283 246 65
184 64 31
112 92 86
85 219 15
95 181 88
166 210 33
201 103 30
286 257 19
144 215 36
173 38 21
234 29 15
106 306 96
3 49 31
77 297 59
119 232 55
94 128 65
296 152 24
77 297 62
64 11 42
18 127 99
11 136 15
68 42 52
306 93 13
249 61 48
109 181 47
309 248 38
148 58 76
142 105 24
76 114 53
57 301 24
253 168 80
63 246 80
210 240 79
238 50 49
253 209 44
205 204 98
90 153 72
278 74 78
291 234 69
199 267 33
199 67 88
113 68 40
49 253 92
88 132 27
248 84 26
190 99 14
17 156 69
148 164 87
59 183 54
216 264 32
149 285 91
136 175 28
1 178 68
226 110 30
51 95 41
42 0 47
1 100 90
230 214 66
172 113 30
247 241 18
211 297 57
206 278 24
77 308 16
178 258 57
218 159 63
270 281 88
2 133 72
167 305 58
63 209 22
246 69 84
203 200 32
109 216 80
89 14 90
276 221 67
129 249 92
213 128 10
263 155 55
114 167 29
113 89 48
246 215 92
37 277 73
290 121 92
119 230 62
179 145 13
192 298 81
227 11 75
182 15 67
301 303 87
24 89 54
140 97 82
169 134 93
310 213 49
207 30 20
208 184 67
55 148 11
35 2 52
116 16 61
201 212 59
152 156 83
253 38 36
306 209 29
262 260 23
128 250 84
104 140 37
172 7 22
48 238 23
128 139 31
269 94 42
15 69 15
13 269 82
232 300 32
17 243 84
199 97 80
44 66 95
156 235 82
311 64 47
34 93 66
221 79 38
312 258 97
155 83 55
14 198 78
77 23 81
283 252 57
247 60 19
10 52 52
127 298 19
247 6 49
27 269 26
9 177 62
26 44 90
83 163 70
115 190 59
107 278 86
22 23 54
61 188 21
156 55 86
296 75 84
81 243 22
192 183 83
300 123 96
127 179 13
55 23 83
239 96 24
161 301 20
309 314 32
143 89 95
224 249 96
150 153 16
76 3 96
221 41 21
132 163 81
104 254 15
243 93 12
278 263 34
29 255 12
85 45 44
248 260 40
154 49 72
46 85 37
137 222 71
233 266 26
129 283 37
3 244 28
262 154 42
315 130 42
107 176 48
115 269 95
141 173 10
148 51 24
27 128 70
236 288 78
98 112 74
240 182 56
136 26 11
86 167 94
125 18 60
60 113 71
246 46 87
180 227 25
218 183 41
223 72 51
253 305 17
238 177 50
85 254 76
44 250 55
63 294 25
202 244 33
289 79 96
10 196 24
139 153 20
187 76 13
200 261 98
8 0 69
275 308 27
315 244 26
141 159 51
133 205 15
310 119 33
130 195 39
233 227 68
132 54 63
271 22 11
299 34 30
243 180 33
117 34 51
80 265 26
312 102 24
95 144 97
91 140 88
247 115 21
43 64 83
226 101 40
54 124 37
291 176 97
208 75 85
128 169 39
121 270 51
9 81 45
206 9 10
46 119 42
77 90 15
257 268 62
240 211 93
8 217 16
118 68 77
57 17 66
166 255 34
216 55 67
287 163 12
66 58 58
285 300 21
253 278 43
245 242 77
267 110 30
256 205 58
123 177 38
97 99 17
275 29 16
41 102 52
87 282 44
78 16 26
301 146 29
124 205 88
307 130 14
