5113 8436
1327 3419 86
2525 3810 10
4813 1214 19
1686 3222 72
3413 3782 40
387 971 51
4572 259 19
3368 4745 33
1628 2510 26
4691 4449 76
4661 4198 59
394 3924 27
1903 2752 23
3228 569 59
5043 520 19
4734 5072 61
3809 3031 22
4938 2700 88
1483 811 27
2988 4502 40
1157 1236 64
3775 3773 39
1809 2120 78
2908 2167 42
3183 4318 100
3810 3317 52
4285 2642 85
4480 1521 39
3088 1771 94
1151 166 71
3550 263 43
1399 3701 88
2866 1867 44
4244 2676 10
3667 1395 35
2488 1750 85
4959 4245 94
4859 1555 71
786 814 11
1172 4732 96
4558 4061 16
2961 4817 65
590 3534 92
2138 211 43
1457 1961 74
3350 842 68
4729 2111 92
3547 1327 73
3479 352 72
1650 1811 80
3281 826 82
3878 2410 98
3989 4196 64
1641 1679 88
4156 1132 63
3193 1192 22
1133 3488 52
0 38 36
2672 3452 68
72 4815 84
2299 4479 17
3642 2252 32
4963 978 76
405 3224 21
956 4244 21
2855 3685 13
4441 2930 56
1124 4936 33
2960 4450 51
4930 3250 33
5074 86 83
3272 4655 75
4156 48 12
4204 1014 42
2177 3077 22
519 881 36
754 1371 90
1782 4092 79
1303 316 73
734 4898 10
4451 440 59
569 563 73
683 3972 65
2424 2581 33
3992 3601 16
3146 778 31
2216 2707 73
3558 2823 79
2619 3353 19
3791 2732 41
1987 2023 41
853 222 27
4189 3160 55
2798 3890 69
2 274 33
648 2918 20
3422 4483 77
2922 187 85
3220 2388 50
1027 3437 49
3302 1710 79
1690 2647 99
3108 1982 12
1947 3368 71
798 3319 21
4889 2083 78
5028 5110 31
384 5053 38
1513 2652 80
4758 973 51
1616 47 45
4111 1588 31
4910 159 12
1664 3807 30
2506 529 94
4980 87 78
1035 2075 58
2343 353 55
2062 4559 12
3233 973 18
3373 4440 40
737 2840 47
3722 5107 90
585 4735 91
2744 4165 87
2206 3671 100
1173 1534 36
576 2163 45
544 2052 80
1057 1105 32
3119 4433 75
925 3279 12
2867 2963 45
2441 4193 40
1063 2454 100
3469 761 23
3703 1181 90
425 4989 47
588 1069 48
3062 2313 14
63 4054 32
3923 4390 16
2460 4112 85
3817 4257 31
1026 4890 71
4221 2433 61
3044 1573 89
777 2999 60
504 3298 98
2970 3072 72
152 849 65
4342 367 92
4744 3500 76
5066 4331 95
4311 988 89
2688 3674 79
3407 3479 60
1830 3000 83
4062 3516 81
2422 3939 10
4389 1023 61
191 4323 89
826 869 24
3882 421 64
790 3644 67
4637 4701 78
382 1261 80
821 1157 92
624 4410 67
4781 1000 38
794 1724 45
3536 3900 87
842 1603 81
1199 696 94
1918 965 17
1100 4419 24
284 3384 46
2794 1708 53
3591 202 76
2728 3856 47
762 1234 50
589 105 42
1847 5097 53
463 1645 49
3059 2773 57
4208 4783 51
2972 1365 73
2313 2381 72
1583 1917 11
2662 4822 35
2774 1930 28
2298 1761 45
271 3139 66
3413 3189 65
4691 4392 34
3178 4007 67
1677 945 19
4573 1365 50
529 4318 33
1990 3681 56
2575 4215 22
3258 2972 73
3453 3426 79
4313 423 10
1998 645 88
1766 356 49
4123 167 12
3430 4037 35
3034 1660 39
4742 130 52
2727 1362 25
349 1577 29
5041 4246 95
4010 3230 39
662 893 13
3344 4586 71
799 1190 16
1215 4876 42
3139 598 20
295 1089 79
814 4949 63
1688 1748 47
3741 4697 93
150 4488 18
488 2248 77
1761 4751 84
2240 3798 60
4780 2525 37
3478 2166 21
468 3138 39
1308 349 19
3573 4203 91
294 3040 99
3628 547 83
4730 3241 79
4135 1745 93
2611 2911 75
386 3065 45
3667 2120 76
2242 1942 91
504 1860 52
15 2851 83
2976 3646 23
891 1268 94
1172 1723 80
3009 2815 77
1640 2890 54
1347 1018 75
2212 4919 80
3917 2528 91
3991 301 99
730 1945 41
1292 436 57
1135 1172 75
3669 1776 71
2411 3439 79
1236 872 66
4217 1216 25
1415 95 39
4919 4225 36
974 4190 54
1115 1702 84
3122 2906 90
3328 2144 25
4039 1893 69
614 805 64
3501 3188 27
827 828 26
1171 3922 43
2952 4818 57
1125 4655 39
729 3562 77
2391 3720 87
3027 4785 93
912 3688 96
3676 1204 77
2185 4571 70
2179 3461 80
3541 2122 10
4624 1201 32
3906 1956 11
4595 2651 92
2191 4983 24
2723 1200 86
3761 2793 22
1005 2710 77
1648 4283 29
403 2931 57
4734 1923 64
4773 2980 63
4625 3055 95
4256 3175 57
2671 4478 48
173 2047 85
2322 3420 68
875 4169 75
3432 4626 21
2311 1937 38
2965 2010 32
3503 3780 65
3546 1071 71
3029 1244 89
798 2691 29
3175 608 89
4222 4675 19
4586 4458 87
3228 2368 20
650 1177 76
1700 3302 56
1718 865 86
3433 3072 32
2848 1317 15
4387 1439 96
1616 681 78
4807 4421 19
689 4603 98
4845 4132 59
3338 3695 23
984 4926 70
231 4001 100
135 4024 37
4478 4450 56
284 1947 74
2081 2331 72
679 4911 45
4591 497 55
3683 4316 69
902 4609 74
3602 2398 56
3816 613 55
912 4812 59
4579 3035 96
481 1183 49
1930 4766 97
4407 1734 36
3848 2850 43
270 2773 65
3592 326 83
691 2301 58
4093 1201 77
1046 3175 64
4723 5024 45
2267 3875 72
2642 2964 42
2825 1211 70
2637 2831 18
3874 3782 83
1825 4956 65
99 3329 41
3588 3644 34
4908 709 79
4151 4891 96
2611 3306 48
601 3757 55
3468 4073 87
4093 1237 79
3852 2415 96
4390 3168 16
3668 3428 36
688 3044 93
5030 4478 93
4905 752 74
2832 1688 27
2690 3306 10
589 1672 90
4236 502 35
3632 2086 85
2616 844 100
2709 2066 95
4388 1849 24
1934 4582 55
196 4334 78
3586 2503 36
2095 4021 20
2827 2427 53
1857 1883 96
3347 293 65
4581 3490 56
3681 4045 48
2294 774 58
1485 231 62
3961 348 20
101 241 18
3161 1371 64
1372 70 12
2014 3824 14
306 4028 74
5102 1089 89
898 569 93
1061 4655 78
2969 2869 60
1864 3723 56
2168 1945 95
1128 2936 13
663 4494 66
2030 4737 64
1564 2505 17
1244 1001 68
3109 1366 25
960 5040 90
230 3538 41
3121 672 67
2121 645 88
1387 4106 65
1517 4552 95
567 4192 88
990 1242 69
4551 3764 36
3438 333 12
1206 3186 15
752 3960 21
386 4576 80
2506 1964 81
4916 1553 100
3755 3816 83
952 4463 35
1651 3627 72
1460 2157 87
290 4148 27
1923 2578 54
810 1582 100
4782 3965 52
3260 2443 26
3935 2929 62
1814 1371 81
2326 981 41
1219 4667 88
5077 3676 41
1550 2622 39
2730 2650 50
89 2886 37
4253 1793 42
2147 433 47
483 3213 69
4416 1729 57
1509 1622 83
1456 3280 37
4704 646 64
1311 504 63
308 4805 15
3216 2742 46
4504 2870 21
4405 4728 26
4823 255 69
1861 3318 40
2646 1424 15
29 1974 56
1790 4322 45
2472 4935 54
3447 322 66
2535 4024 96
1650 4462 43
727 2011 72
2071 2403 88
3185 3444 50
303 371 33
3384 349 94
2203 3257 52
4288 3888 71
3471 501 40
3695 2236 94
4857 1923 59
1592 2721 12
1878 1074 92
3424 672 40
2174 4185 94
4461 2743 38
349 4725 39
1595 117 29
3029 521 33
368 2647 79
2793 3195 50
3283 1833 46
2303 3601 14
1699 2338 86
793 3852 11
948 2891 67
523 85 94
1398 531 79
2283 2008 42
5102 2369 82
1990 869 43
2857 4139 38
3879 1318 82
1692 2084 34
2821 4185 64
2847 4031 91
2710 3634 74
3407 2329 17
241 441 55
2282 950 25
3812 2053 91
4611 3657 82
4487 4065 54
4610 528 15
1551 1738 99
1971 1890 10
4844 1076 49
3356 989 96
683 3134 96
1900 2889 38
160 2158 30
3361 1939 89
4063 1545 41
1721 2421 56
3204 1103 48
3223 4350 73
3790 1802 66
3028 1611 28
2225 1348 32
1308 1450 37
1389 1466 28
753 3607 29
2481 1578 87
4919 1581 78
1953 2471 48
4262 1493 74
4720 2207 78
1774 4352 76
2363 2324 46
4747 2694 70
2797 2120 83
1785 2891 43
3690 4919 96
2229 4564 13
133 1499 99
3576 2473 85
3769 3113 29
4598 3152 51
1079 1328 74
1548 2973 27
5012 1071 51
2300 1461 99
4501 4640 43
2095 4126 100
3466 5090 68
1401 3383 86
4290 1688 88
682 1111 86
4089 916 30
3484 3788 97
4132 1768 36
3156 589 46
901 1664 62
4303 2673 36
433 3352 32
3806 4987 39
1622 243 32
888 504 40
2543 1696 23
4753 1319 51
4841 1096 44
4664 1368 61
4955 2576 25
4652 644 82
2627 4004 77
346 4509 96
2877 4099 52
3709 5099 19
1703 3798 53
4705 608 25
5010 4008 64
2052 2352 17
3339 4128 61
683 4132 15
1222 729 49
2190 4237 25
222 623 23
1081 1832 47
2073 2379 32
2120 1676 15
2215 566 84
264 1819 45
726 4536 74
650 4570 45
3079 700 63
2715 2756 15
3713 2651 33
2428 2580 37
3118 3501 51
4383 2860 38
4943 1526 45
1332 1454 89
1051 1309 65
3581 3910 84
3331 3904 41
133 3459 15
319 3682 91
