508 2846
445 80 59
213 479 33
57 152 27
226 283 64
296 114 55
108 157 81
159 196 99
34 168 87
354 313 41
181 228 40
157 95 29
213 134 22
450 295 44
127 381 89
61 402 15
312 505 66
33 24 51
446 372 23
418 41 83
454 411 97
268 5 100
48 489 63
375 325 52
316 158 64
104 308 64
436 133 82
271 479 90
303 177 43
96 283 58
504 62 72
363 254 36
277 422 41
215 461 23
256 271 95
382 463 65
164 222 41
13 74 30
108 202 11
477 93 52
328 230 43
409 83 54
331 188 17
124 60 86
436 217 59
193 500 47
342 129 85
417 422 60
30 413 79
451 95 78
159 405 47
380 21 18
391 298 77
459 123 74
78 194 35
75 109 13
22 51 85
166 371 30
402 321 80
191 362 45
11 115 73
418 461 26
482 413 32
357 111 44
221 255 85
87 401 69
275 160 82
140 402 51
253 123 82
247 323 56
59 342 19
475 400 48
433 495 65
241 221 64
372 419 100
476 100 39
231 253 24
293 47 19
418 67 39
127 503 10
483 373 91
116 300 73
54 236 83
120 115 45
65 257 50
74 210 62
79 121 81
38 29 32
13 23 45
355 486 73
349 126 47
177 206 72
81 449 45
506 319 68
482 145 77
471 99 41
57 323 21
293 398 70
118 29 78
442 9 59
174 427 89
469 454 14
454 66 50
449 196 19
77 142 82
58 230 64
7 145 53
18 95 78
179 412 98
452 427 88
429 228 66
108 69 77
342 96 97
121 212 87
115 326 23
227 199 93
70 105 71
192 449 80
332 429 35
306 137 80
53 268 26
306 348 99
44 429 88
100 160 57
330 326 59
132 336 45
324 226 77
14 242 24
413 31 92
300 268 73
120 182 44
124 469 76
2 119 97
61 292 60
83 161 30
295 466 33
164 200 55
343 314 49
349 58 28
188 50 15
404 164 15
116 451 54
73 136 88
400 271 74
214 495 60
378 131 53
6 21 29
300 429 57
22 139 61
377 252 31
408 282 33
68 145 16
295 282 59
60 263 77
28 324 26
28 183 78
441 412 14
264 351 51
1 204 75
174 195 19
346 446 94
141 414 24
182 331 34
235 433 44
298 189 25
454 59 28
152 44 79
357 350 31
82 132 22
444 71 64
394 42 26
478 96 88
437 226 82
452 285 52
425 290 33
267 183 92
465 205 56
182 40 78
238 3 44
136 442 44
31 97 74
61 387 36
103 70 30
500 324 98
89 295 52
316 335 82
357 317 32
357 15 64
427 318 41
46 126 79
447 54 20
343 383 78
446 16 47
180 9 53
332 248 45
214 481 53
361 482 90
25 224 100
396 323 65
2 44 77
419 495 65
427 126 26
458 150 46
166 317 48
126 434 52
304 424 39
101 99 45
317 131 45
294 35 65
10 419 37
437 62 32
274 289 43
86 499 98
484 478 70
313 71 76
342 299 61
380 450 37
224 337 97
478 290 89
340 224 52
360 311 78
335 196 35
500 205 34
389 370 89
310 82 22
140 296 18
138 165 49
262 386 16
105 289 69
428 72 16
432 385 71
344 399 63
359 488 48
214 34 86
296 29 30
107 438 91
29 60 92
56 248 71
474 391 100
202 63 84
96 195 12
334 305 37
297 464 96
146 50 10
341 167 86
147 444 95
55 474 50
158 282 67
100 192 37
281 117 16
37 393 98
481 459 39
307 137 89
102 29 51
136 328 86
180 36 74
498 287 21
186 204 99
67 371 62
34 487 22
98 384 55
145 465 82
78 247 29
105 100 49
27 83 48
490 164 58
49 31 64
46 401 55
327 80 63
108 261 59
223 413 31
362 389 11
369 452 76
129 62 76
231 148 36
129 221 49
200 410 68
435 464 14
298 489 70
144 226 18
427 423 94
278 469 34
153 257 34
119 399 45
38 366 41
73 437 26
452 473 19
20 138 80
255 193 10
208 337 62
481 32 61
428 498 84
78 7 96
197 305 17
5 98 47
87 507 47
113 23 45
407 211 18
328 288 13
213 91 39
318 208 83
210 145 13
358 123 79
407 409 94
99 336 62
465 265 92
491 226 84
279 137 29
102 53 18
166 85 70
272 119 67
7 117 89
407 281 32
317 233 82
6 79 41
368 247 90
451 362 42
32 469 70
269 339 30
3 307 62
335 246 21
489 374 21
470 407 20
449 64 57
467 305 20
242 400 23
386 255 94
104 91 30
289 105 35
253 306 14
144 205 20
207 0 24
26 371 25
453 428 58
414 213 41
242 362 81
371 239 39
443 343 74
439 101 81
495 210 82
316 48 77
198 338 93
12 285 72
137 148 72
323 506 69
13 159 100
137 284 70
479 487 85
344 56 50
9 496 39
295 48 57
181 115 97
423 238 22
187 490 43
360 163 15
95 16 91
42 47 66
482 170 53
495 18 59
399 397 40
272 134 33
338 419 75
84 147 48
125 34 65
443 431 35
237 431 83
340 201 65
366 320 27
89 8 74
223 212 25
150 312 78
478 340 27
504 77 11
141 342 54
169 480 91
319 120 97
223 252 68
446 357 26
92 242 15
458 374 80
297 4 41
454 34 88
233 389 58
118 417 23
465 414 67
197 416 53
175 439 12
437 462 79
44 266 21
231 260 97
196 424 27
63 341 22
241 348 43
199 364 85
2 17 25
34 90 84
159 454 19
174 22 93
17 303 50
67 383 78
340 498 69
65 121 92
86 210 98
390 15 10
132 213 54
