4252 6881
1776 878 68
2728 845 55
2229 1319 71
1834 3536 18
4235 3631 22
3178 980 37
3110 3258 97
3994 1504 75
556 4167 22
1964 1270 72
3605 2730 63
1680 909 21
3914 3604 86
2809 3735 18
2636 857 15
896 25 75
2171 1936 62
2124 3469 39
3091 2159 87
2864 1248 43
3942 668 71
312 520 96
44 3341 70
1402 2372 83
2593 245 54
2196 1015 54
1515 2772 97
3399 1580 69
3394 1244 69
1109 3653 55
635 591 24
2122 1042 66
1040 99 65
229 3554 12
290 123 82
348 4058 78
2354 2937 97
4090 1001 52
1189 3517 18
1612 3775 57
1475 2599 28
816 2084 61
3056 994 32
1872 1729 35
4001 563 98
762 2098 46
1293 4079 33
4054 1473 57
3932 526 61
1180 2592 35
3016 1621 77
1672 3918 44
658 4072 38
4166 75 78
2132 324 15
3542 1805 56
2417 4224 59
3900 2487 63
3317 4207 75
647 1420 37
2001 4067 19
742 3946 81
278 2083 50
2240 2026 60
3393 3369 65
59 4095 44
1022 4013 81
1345 2519 36
3753 658 39
1597 1277 81
2995 1615 32
3918 1072 52
1542 1896 73
309 556 83
3538 2080 82
3277 4203 50
443 2733 11
2597 1563 43
2670 2228 46
1767 549 19
1231 3924 14
2559 1105 25
3807 1394 98
1017 2513 30
2192 2186 10
3697 839 40
3667 3600 71
3037 3293 39
2391 62 84
571 1150 87
469 1929 53
2778 2375 81
2313 1015 18
4030 1011 75
930 248 100
503 3122 16
2603 106 60
1050 4095 17
1250 1621 86
2134 3622 64
3333 3707 84
1703 3604 97
3248 564 36
2069 2891 38
2002 1109 26
2153 2030 68
2062 3314 62
3353 3518 57
2904 1578 34
2009 2143 21
2444 2987 38
1448 3491 16
4082 2394 14
2641 1836 66
3291 1907 24
3396 2216 16
2737 2085 84
741 2712 39
3146 2273 23
2727 2165 94
3299 95 18
312 3991 94
469 3474 87
2061 497 35
2291 3180 17
3361 2920 38
2807 556 48
3664 3260 56
3782 1968 49
374 2903 79
4138 223 24
1953 696 54
1934 4060 63
448 878 89
4129 2357 34
2176 1347 53
3818 716 93
3818 3852 70
3946 3645 56
3003 2763 82
1189 1557 59
2291 3960 45
53 3413 19
2928 1161 49
204 2368 34
3899 2396 51
986 3180 37
