1002 6963
385 580 44
903 606 38
465 322 99
844 480 16
641 172 100
154 33 43
817 768 88
219 687 76
889 73 61
44 890 19
328 338 98
963 672 20
533 478 83
344 550 94
714 209 58
678 363 97
441 701 23
815 326 21
364 606 17
682 553 72
412 594 60
284 221 14
706 569 58
754 404 65
85 632 77
577 421 82
780 926 18
740 456 55
359 647 20
340 867 40
795 502 46
423 488 46
67 232 44
313 769 28
887 70 62
392 487 33
430 357 73
287 223 94
279 670 92
705 24 24
725 815 97
490 293 92
883 19 21
545 72 33
641 263 33
172 853 68
655 427 50
755 199 52
718 185 91
138 365 60
715 848 20
447 302 27
430 295 23
570 483 93
905 289 69
684 451 79
614 452 88
434 846 24
911 257 22
340 30 12
203 59 89
674 484 63
38 323 41
339 897 85
908 139 97
20 726 22
925 200 17
585 548 58
540 887 84
38 110 14
377 85 32
850 596 11
434 259 62
890 872 70
675 670 52
397 637 41
738 418 50
578 952 56
352 127 97
487 95 81
119 885 60
444 190 89
852 939 29
93 585 58
555 864 71
170 895 56
711 8 66
169 631 89
628 815 40
62 583 53
285 28 25
216 916 61
585 297 72
18 371 31
164 978 18
936 264 81
15 471 39
388 871 58
450 322 13
864 824 18
435 842 10
630 235 65
710 232 28
688 236 21
672 313 28
49 342 42
448 580 78
112 595 83
212 264 85
86 659 67
647 342 19
368 380 63
403 846 33
951 150 57
202 484 17
645 463 55
713 253 29
717 774 29
699 643 12
471 371 34
745 247 41
701 382 34
175 264 51
780 85 40
218 752 68
73 20 28
771 318 24
346 452 67
740 884 97
865 550 29
183 6 70
0 481 19
356 973 25
733 292 90
304 168 75
627 883 25
96 871 61
757 642 94
823 19 17
710 873 79
366 376 93
142 520 93
179 30 54
121 847 100
269 380 67
685 968 100
212 244 98
515 728 71
192 10 45
75 267 81
427 826 58
234 559 17
232 243 56
776 891 48
114 395 17
476 865 75
334 836 18
182 522 20
731 923 40
350 860 27
656 522 34
580 885 12
657 184 78
823 568 83
3 539 92
58 613 24
410 570 50
810 162 24
396 399 28
79 268 88
666 388 43
755 427 23
998 65 65
893 465 63
9 319 91
709 456 55
732 733 48
856 507 90
924 602 100
42 622 72
323 692 26
460 386 23
523 389 78
471 161 57
963 452 12
718 896 11
596 65 60
532 868 96
730 560 92
118 71 55
481 429 44
975 959 68
849 312 91
277 787 95
921 972 16
524 422 86
120 638 77
262 176 61
529 673 75
53 533 12
467 898 56
149 594 60
854 543 39
327 933 42
85 78 42
72 384 89
325 697 49
104 717 93
668 272 52
868 125 45
221 140 75
614 238 64
216 340 74
628 586 85
780 620 37
778 644 23
296 690 82
326 20 61
154 224 23
882 403 42
274 25 68
504 726 92
321 708 67
618 903 83
50 299 35
221 363 81
845 181 76
325 781 34
100 106 26
328 123 63
22 210 74
861 227 11
600 679 37
628 332 78
493 700 62
693 827 56
241 876 33
341 173 80
615 622 78
705 425 23
867 553 64
848 553 57
15 146 24
44 262 47
39 282 84
42 864 20
972 295 30
526 739 18
250 1000 82
673 288 77
909 498 10
735 871 64
83 443 30
497 880 83
628 109 36
274 600 42
127 557 78
777 928 68
316 592 37
132 535 33
147 220 96
587 339 76
885 600 44
549 809 54
95 337 98
558 177 50
525 476 100
176 417 84
286 623 32
884 5 87
400 115 22
305 303 83
487 936 67
417 971 57
567 528 53
712 347 30
628 391 94
450 769 96
158 451 82
718 151 38
914 159 15
132 885 74
934 204 76
398 87 83
89 224 88
1000 105 26
994 498 47
329 93 62
322 333 68
59 899 80
986 792 30
305 765 70
325 907 41
102 371 55
739 40 47
890 561 29
925 731 76
266 247 44
43 720 66
334 410 90
424 0 40
868 533 68
646 459 54
346 657 82
777 148 36
19 556 22
95 656 13
856 992 98
229 147 33
75 26 15
196 780 20
604 757 64
486 100 91
197 253 37
830 145 83
89 477 46
780 26 94
70 572 57
211 749 70
142 900 11
112 758 13
995 650 56
994 763 89
340 858 68
954 442 20
449 605 78
396 878 96
901 536 57
584 43 56
14 245 37
474 598 70
189 121 94
89 249 92
95 298 23
217 698 54
367 421 28
388 47 42
270 37 88
142 320 81
678 248 48
864 567 49
292 607 16
982 60 95
823 673 53
701 208 78
198 613 91
241 110 68
812 628 25
628 920 53
11 415 15
883 607 38
290 330 70
676 242 33
481 7 14
150 556 62
509 18 28
888 165 61
129 139 57
228 470 27
438 867 73
790 903 38
694 789 10
910 569 57
775 102 30
119 842 62
635 533 80
882 502 38
646 981 85
713 509 73
623 920 11
303 449 83
894 36 35
197 516 67
595 873 68
658 25 65
758 292 27
252 330 75
538 69 19
999 219 56
685 424 15
975 374 10
331 183 36
263 119 76
904 250 43
73 205 45
442 100 95
964 906 28
653 97 23
228 783 14
435 972 47
980 407 47
922 726 100
624 134 30
411 45 82
997 194 60
406 487 88
868 866 13
961 730 23
709 491 48
35 57 45
151 588 23
62 392 94
476 217 85
308 902 22
844 130 54
965 494 70
245 293 47
1001 372 75
884 908 30
739 966 95
951 471 64
206 581 75
79 159 11
979 767 73
676 433 46
901 348 55
343 20 12
2 390 52
821 155 69
654 772 21
671 195 44
177 91 73
117 227 89
606 39 79
778 868 32
97 240 23
980 557 20
503 206 14
370 993 68
860 370 96
224 109 71
489 869 94
205 579 25
409 444 19
502 384 82
83 126 34
187 892 88
807 705 89
478 727 29
525 353 63
470 845 74
699 288 55
456 689 54
22 28 31
658 724 53
463 124 55
418 884 57
67 357 15
779 768 72
991 21 15
804 144 49
68 50 62
289 200 40
394 379 77
415 516 10
249 599 32
463 767 64
520 484 48
62 517 60
891 222 40
479 670 32
874 655 34
13 761 65
771 94 24
222 574 98
346 432 65
559 567 19
789 571 36
145 279 31
522 823 43
267 326 63
440 217 61
283 995 55
50 619 80
316 395 40
585 698 45
46 290 50
721 999 51
727 737 86
827 793 26
365 717 44
606 354 75
898 406 49
703 903 28
701 441 33
657 440 96
524 970 66
80 919 78
221 325 52
58 238 87
914 362 53
164 628 45
797 429 39
916 642 57
312 752 79
97 638 80
693 188 62
100 551 72
215 715 74
888 829 10
930 388 26
882 351 89
936 844 13
4 74 55
12 344 41
972 609 18
833 84 55
568 141 90
875 956 56
865 451 59
488 185 98
28 390 61
437 860 85
189 333 90
816 63 83
97 171 43
429 738 14
354 235 96
545 611 45
409 747 59
626 98 30
654 584 79
470 239 34
19 972 94
550 881 98
763 911 74
263 448 45
737 682 85
995 533 74
832 301 74
216 517 40
255 614 47
487 290 28
829 114 45
548 672 100
936 572 56
399 123 33
570 983 31
580 433 58
206 57 94
136 444 27
951 595 40
279 260 36
247 549 47
186 176 23
350 777 38
5 556 77
940 662 61
890 908 52
824 632 55
376 473 24
265 831 15
345 220 33
488 890 96
680 31 55
153 481 100
799 79 25
448 341 91
462 523 85
515 755 87
670 329 97
157 334 45
670 788 10
394 233 63
734 670 71
787 457 75
754 675 55
479 478 100
953 330 81
773 108 66
320 896 30
598 919 65
723 415 19
381 442 49
112 18 88
71 233 54
700 965 38
216 1000 55
744 790 70
134 957 19
840 228 29
740 783 17
503 896 69
969 78 15
944 80 69
386 28 90
519 238 18
870 535 91
566 839 65
997 466 35
901 685 33
308 667 54
136 297 70
677 821 28
517 996 59
170 34 53
444 451 79
677 719 48
238 818 18
301 127 48
2 168 79
999 558 53
857 750 64
214 733 38
885 894 36
315 163 44
540 875 40
388 633 29
61 858 29
73 876 16
904 893 85
598 951 93
656 125 82
545 879 89
85 603 62
194 721 34
701 332 99
903 980 79
178 42 58
767 718 28
50 906 46
599 155 33
678 948 87
163 399 36
702 447 61
604 670 91
602 301 54
236 683 98
915 919 16
933 568 85
940 491 11
857 281 29
317 944 37
820 755 63
518 510 10
367 666 14
172 13 94
198 733 27
704 953 64
451 515 24
486 221 54
579 459 52
79 380 46
388 110 79
874 26 68
933 26 28
771 363 55
241 611 85
941 540 14
625 12 54
304 427 91
379 177 62
773 351 74
869 888 12
619 913 31
676 610 38
496 107 19
632 776 58
38 484 94
262 153 21
305 849 80
715 53 75
880 118 60
106 350 98
586 320 43
728 868 82
868 832 89
593 304 51
503 919 37
309 235 15
10 839 62
883 877 79
784 939 38
153 565 65
892 170 19
92 922 31
550 670 37
865 986 44
497 149 95
536 554 97
677 648 42
989 970 60
899 917 22
406 306 50
54 559 71
773 850 85
450 348 54
723 886 97
460 863 45
194 633 75
183 363 64
804 79 95
760 378 79
392 552 25
969 971 54
435 784 13
692 338 63
317 506 29
775 981 13
827 497 37
488 918 21
961 773 11
472 126 87
275 480 31
94 577 21
917 640 64
885 537 78
843 326 78
340 325 78
366 236 63
57 668 27
820 20 54
217 352 66
199 907 68
523 160 35
108 958 72
411 417 74
406 614 47
566 765 24
735 823 79
30 521 15
189 719 34
905 370 41
21 296 16
684 165 36
701 678 43
486 515 12
951 545 40
861 757 24
606 197 38
458 314 38
906 896 15
654 307 45
177 354 41
439 828 86
682 971 63
719 742 92
319 356 23
345 106 64
766 377 34
468 250 38
646 237 13
660 150 20
123 836 56
91 39 33
505 573 38
908 643 83
105 255 80
283 874 13
711 681 95
899 793 39
806 372 12
587 439 60
100 238 96
958 369 14
521 491 84
817 473 23
427 825 95
751 715 34
959 53 71
610 659 41
767 682 44
395 95 49
672 772 51
398 262 30
775 568 88
250 589 53
460 641 67
423 740 17
332 257 65
727 868 13
841 337 15
618 272 12
944 218 91
474 239 31
381 69 51
956 889 88
785 231 49
365 700 23
33 415 68
975 703 96
481 44 13
127 296 54
821 760 98
861 395 61
339 133 62
900 113 93
772 62 54
465 844 44
543 178 32
188 348 63
817 181 37
57 896 40
740 162 44
448 549 64
634 803 73
330 581 89
443 262 45
31 43 20
42 254 29
401 240 74
288 587 51
761 669 57
963 254 30
444 626 90
255 130 26
183 613 21
88 890 43
312 268 41
731 375 71
133 441 99
873 435 78
601 874 49
386 918 46
205 328 71
211 401 38
124 92 71
206 730 28
121 699 86
194 321 42
2 957 58
577 617 13
918 310 54
744 704 85
781 40 55
36 955 18
373 261 33
703 141 37
130 243 88
471 774 47
896 184 85
747 776 26
181 716 29
325 706 99
896 976 73
652 282 79
578 157 24
513 952 91
