144 167
1 110 33
117 105 45
23 3 45
39 45 16
76 71 41
81 12 94
124 133 54
10 89 19
31 109 60
16 42 54
96 128 46
122 52 64
92 70 42
142 130 69
142 96 54
5 87 81
101 32 82
28 78 56
86 103 78
37 141 21
66 126 64
109 120 15
64 124 95
121 31 63
88 87 12
114 97 47
116 20 28
13 82 93
123 82 91
126 82 44
91 59 81
77 7 66
72 118 75
76 105 23
77 101 67
124 134 67
25 85 30
133 58 88
15 69 74
27 15 12
126 112 79
55 103 35
79 135 40
76 85 16
140 12 91
72 118 30
38 65 51
142 64 91
94 44 55
0 70 57
66 125 67
27 55 37
93 16 95
61 116 10
134 59 25
20 15 47
52 51 68
88 25 83
24 41 18
133 124 59
28 59 100
61 64 35
61 109 54
92 122 58
121 48 10
65 143 43
92 81 55
109 95 22
56 23 97
133 140 16
118 134 53
26 24 15
110 64 83
63 48 63
22 108 88
21 6 25
54 50 47
48 85 32
129 54 51
15 108 93
30 33 84
8 112 44
84 58 65
94 118 89
93 48 59
83 135 12
48 22 18
33 117 97
67 2 38
10 9 96
18 125 97
2 123 43
73 85 95
39 4 18
135 21 82
61 34 12
42 26 55
84 22 65
69 133 51
132 96 18
9 83 72
77 55 50
66 1 40
112 124 11
122 32 10
48 79 27
108 88 55
113 23 21
116 3 45
64 60 85
117 68 68
94 3 13
43 97 55
22 57 94
104 40 68
99 60 76
31 30 10
82 116 70
121 47 64
20 37 33
31 134 62
61 60 79
129 8 16
44 63 15
131 87 68
129 18 83
124 98 55
79 41 48
8 70 64
28 85 80
23 36 85
122 10 57
28 7 35
133 81 63
74 112 69
79 65 36
62 4 76
24 59 29
90 77 45
86 83 29
44 109 75
134 67 34
6 122 37
71 103 44
97 70 77
77 13 85
116 120 58
141 9 44
129 104 36
63 132 68
16 72 42
94 114 58
108 102 44
102 117 14
40 28 31
109 41 73
132 104 42
108 61 75
111 81 77
137 1 90
4 141 71
1 39 99
116 65 15
39 22 16
103 66 25
109 61 97
70 143 70
