1088 9933
445 377 13
8 140 19
375 718 37
613 140 100
634 37 47
749 369 69
1071 721 64
497 309 13
573 530 13
54 875 91
740 73 37
621 577 21
331 516 22
275 956 75
541 23 57
1010 334 13
563 388 12
575 256 59
107 800 74
535 331 13
1054 580 50
844 993 89
470 633 25
205 381 72
521 347 60
722 625 91
480 1016 43
862 611 18
541 544 19
444 985 35
682 224 52
906 514 35
925 365 42
632 182 72
508 624 52
839 964 36
582 59 89
769 396 43
872 273 46
924 578 42
62 541 41
1042 857 72
214 483 40
354 489 57
1002 98 100
50 595 89
1059 555 55
799 961 53
555 1044 45
1054 758 91
235 484 80
1030 273 48
106 591 38
736 1085 10
238 551 44
599 166 44
215 712 67
1010 377 75
87 703 31
856 827 18
314 547 73
727 263 97
544 405 92
438 827 86
296 439 36
639 99 64
218 637 23
196 234 54
734 809 35
284 162 12
81 100 66
405 43 57
691 491 70
846 326 41
725 287 45
960 739 69
816 857 87
175 242 78
923 600 69
824 579 75
771 183 19
132 964 29
266 160 20
398 299 25
728 593 14
969 394 46
859 340 78
910 114 61
912 695 38
608 852 12
736 309 48
378 586 49
211 156 40
157 561 92
238 849 28
621 969 58
1032 274 83
1081 1086 29
158 271 21
598 779 94
430 493 36
794 417 24
181 931 19
600 1084 51
1034 506 10
772 347 25
1068 919 65
388 570 32
136 547 21
422 323 40
82 250 100
315 671 25
807 937 85
459 151 16
982 1072 49
491 37 97
852 134 51
163 501 37
681 541 17
1068 107 87
416 485 36
885 688 10
585 503 23
254 28 28
21 582 87
1068 517 20
865 431 57
106 1015 55
875 1083 20
964 692 44
788 196 98
700 1010 12
544 2 73
919 372 16
353 45 44
33 576 37
46 70 17
80 71 62
744 809 32
937 507 64
95 637 95
435 884 91
147 428 31
931 99 66
1027 679 58
15 923 91
281 688 98
856 140 14
457 361 92
522 1002 33
421 798 20
46 542 39
115 269 69
336 758 94
1052 544 91
99 446 52
1003 1055 10
735 941 14
771 844 49
235 979 14
251 685 19
58 624 85
775 183 18
559 235 87
611 803 64
560 774 49
479 860 24
1003 261 94
843 841 56
271 819 69
661 367 50
108 368 42
992 995 11
627 367 30
43 459 57
363 857 71
579 813 85
494 891 43
672 188 78
657 299 70
36 439 64
859 277 42
666 882 32
848 1047 55
437 427 30
459 980 47
101 267 93
611 315 36
834 866 39
274 23 17
354 196 77
746 743 35
870 997 95
55 223 98
709 452 85
45 323 14
865 846 44
959 453 15
1021 525 10
244 341 93
973 258 79
925 910 33
767 1031 40
264 39 77
823 401 19
513 930 79
292 115 74
720 78 94
659 53 28
514 227 68
183 497 29
275 654 43
912 1005 90
880 547 56
532 758 53
270 993 44
850 380 27
643 566 28
498 214 39
826 799 39
518 650 71
290 814 44
138 434 49
101 320 46
791 1054 39
25 685 73
920 967 94
689 773 82
326 509 13
354 284 35
966 347 79
630 765 74
352 682 98
726 770 66
433 972 90
121 747 25
274 643 95
249 568 40
780 319 71
847 14 43
799 253 57
807 193 99
617 426 12
89 769 50
698 581 65
615 830 28
671 6 30
420 906 59
886 508 79
19 839 98
653 605 75
868 694 81
225 980 84
1065 925 25
517 563 24
342 361 82
697 596 15
698 581 47
269 732 89
888 573 95
831 1005 72
948 439 57
327 227 38
1006 393 51
240 831 43
789 187 15
376 283 80
124 841 67
602 245 69
759 348 33
1070 332 95
290 164 51
531 769 29
1083 958 19
388 515 70
31 273 78
77 252 28
283 851 70
264 766 62
206 604 25
525 485 20
728 52 51
260 186 42
926 845 21
834 765 26
325 82 63
1057 227 83
1018 560 79
442 644 34
1078 723 99
687 672 27
62 375 94
440 90 93
337 962 51
267 1 21
409 964 58
553 765 70
631 870 36
96 718 34
12 524 83
702 803 97
215 188 65
1047 1013 22
518 606 11
91 252 73
920 840 94
594 920 58
290 905 42
374 334 45
104 15 94
89 249 90
711 740 25
323 885 20
814 40 29
96 586 65
1060 175 74
595 959 49
17 248 88
681 797 38
333 671 84
965 1065 18
298 900 80
652 750 40
893 256 40
1052 448 91
277 40 89
862 1040 25
881 251 23
439 735 38
536 303 90
1077 643 12
37 320 71
680 456 29
437 387 46
465 279 64
759 70 38
740 810 73
410 587 80
224 261 42
862 885 51
224 311 95
875 412 47
673 1043 46
525 557 23
388 232 90
688 784 70
752 682 63
625 1064 28
129 87 23
104 699 82
41 830 72
139 707 39
1029 575 96
178 644 68
366 545 34
691 35 96
343 155 93
412 727 69
396 813 74
115 250 32
199 353 25
1043 1025 18
67 660 92
836 881 31
260 354 60
430 669 89
683 462 11
433 489 13
152 840 33
94 498 82
185 230 100
205 738 30
312 115 19
894 744 28
425 106 78
1050 261 75
252 57 66
1019 663 29
127 1013 42
65 389 81
247 65 16
681 839 91
494 610 27
240 936 76
616 323 29
234 318 88
738 791 62
732 876 10
599 999 68
131 1082 25
98 1012 96
731 141 41
1027 192 54
133 1032 57
917 863 51
485 556 100
191 939 100
92 1014 99
686 54 19
880 338 56
740 273 52
128 106 19
747 664 15
237 923 72
937 574 28
959 925 95
255 728 36
748 630 52
855 804 67
747 746 11
88 519 96
272 593 96
353 633 93
557 71 43
387 228 97
120 665 66
921 753 61
109 94 24
244 939 16
370 680 53
965 224 29
165 509 76
171 1024 79
997 960 55
216 887 53
457 881 11
184 767 63
131 252 96
900 1057 13
349 889 78
231 170 57
1007 783 48
692 514 45
604 415 40
0 246 13
698 236 69
864 404 17
136 745 38
942 185 69
317 717 47
322 166 19
91 1076 14
776 764 14
155 472 78
237 891 23
465 681 56
244 33 97
350 868 56
900 67 92
152 593 36
560 122 99
692 801 27
15 1 34
925 12 11
947 1006 83
12 734 71
178 322 94
252 488 59
888 720 13
922 749 48
320 126 20
588 724 24
355 839 51
236 362 76
1077 981 53
845 891 24
709 859 11
495 33 48
393 1072 14
951 886 81
258 235 36
714 406 23
167 186 57
168 98 89
603 752 43
94 678 42
4 386 36
498 344 83
846 565 89
864 979 32
853 567 17
903 515 46
737 798 13
667 357 49
33 904 67
585 275 94
262 26 65
590 693 94
893 734 90
314 664 61
673 175 19
294 844 41
991 447 27
5 306 89
813 424 16
737 880 59
1041 841 74
1008 1069 45
518 37 32
712 455 69
719 144 27
487 626 85
584 392 34
143 1052 39
115 669 18
1070 735 25
668 448 69
212 904 61
341 204 84
491 1024 52
1052 315 95
760 755 97
248 137 61
405 927 81
788 757 50
869 448 48
998 1071 50
196 318 65
113 351 45
678 975 20
806 966 12
