2725 3757
1414 2589 65
2132 646 47
1933 878 49
1559 1474 35
2207 1824 74
2723 1852 96
1407 1816 23
938 2520 62
223 1821 27
1624 662 82
1613 2568 98
609 1329 63
299 604 39
1314 2197 11
785 287 27
2568 2210 94
2602 2182 38
66 1098 38
2545 385 92
2230 435 61
2038 335 25
2660 2144 93
810 2140 96
586 1780 43
2012 483 100
2262 211 48
2562 40 39
2252 828 30
2481 631 71
1944 2028 14
168 1112 92
1296 1627 57
1935 2697 31
2398 596 16
2348 800 33
2369 2337 69
1714 2515 73
1783 1381 22
427 1850 72
1930 19 43
2189 2121 88
2653 1649 79
1810 1691 72
982 259 33
2589 1171 24
159 246 23
1066 2647 45
1760 2415 86
1309 1387 60
2175 1388 44
456 2377 73
1635 402 67
1517 2402 52
1472 1066 37
185 100 25
557 2330 53
1181 1778 42
1654 1260 83
1154 1240 81
252 2464 72
2256 892 44
2289 24 13
396 1002 68
1336 408 72
788 2295 57
2689 1184 29
1029 582 20
2393 1587 80
2376 751 40
1095 1296 94
2186 2535 99
2617 2061 20
2551 41 92
39 891 48
1517 1361 94
527 518 80
1922 532 84
2707 1689 19
2025 1545 55
54 2180 60
1294 560 83
2024 1113 38
434 1157 35
2066 652 90
2006 1107 43
2505 39 42
2701 2066 36
739 36 59
2666 378 97
714 2296 82
191 440 12
314 813 10
765 782 67
914 1297 55
2385 287 92
68 929 15
2467 248 54
317 218 88
1500 1396 40
1284 2364 13
527 1408 89
2466 1667 87
1890 42 55
208 2085 18
1478 0 77
408 2621 20
422 2623 95
331 885 24
1294 603 15
218 1980 91
1573 1585 52
2387 2471 38
2486 2188 87
619 2214 72
14 826 69
2697 1990 13
1659 1894 41
2351 2099 94
1191 1877 67
2228 747 57
348 442 74
45 296 90
1788 1044 54
575 1743 95
830 1801 54
1225 1488 79
778 2005 51
1759 2155 81
1972 1002 78
1224 264 81
2429 1178 81
104 48 32
2332 2711 41
1346 1034 41
234 416 86
2538 1910 51
1147 1384 14
1816 990 61
2409 2438 33
227 1610 51
449 1509 72
397 1400 78
1327 1945 32
2471 1148 69
679 888 64
529 2248 72
945 1679 30
1131 194 26
2307 678 56
1088 1359 65
915 94 64
2469 1161 51
1062 2154 67
1597 1755 47
1029 207 24
804 2186 10
1773 707 57
2199 2027 39
208 2439 40
2037 1044 20
2045 912 19
1975 1587 61
1913 2250 73
2442 2130 13
2115 882 98
2517 1272 64
9 711 54
1452 2690 65
1145 1219 84
2134 1809 70
427 711 75
2275 443 28
254 596 98
1092 970 57
2047 1430 31
1932 2653 92
2268 1893 43
591 40 82
876 2391 25
1498 1754 25
270 2280 14
1228 988 97
2701 1959 80
1089 2423 82
804 811 79
190 1417 28
111 1086 72
2204 34 48
1062 998 46
341 314 11
734 2507 43
1933 120 85
1938 85 95
1194 226 28
1089 317 67
1257 930 42
1670 2625 69
2226 1502 36
1464 801 16
527 2371 55
747 1071 26
1456 2037 90
1409 2580 100
2510 2357 99
149 1762 12
1692 1035 55
1106 1503 15
1809 1424 84
1842 2313 32
2283 316 89
1294 1849 91
1504 2443 79
2214 463 95
1270 1803 51
2588 2603 20
1942 1847 84
1931 1435 76
1590 2407 53
2073 868 96
201 2201 46
1453 1762 87
688 2315 34
1256 1033 33
769 1499 49
2240 2096 34
1381 1882 85
1122 2339 93
1475 373 65
1034 962 66
2403 206 86
1197 877 10
1834 2458 57
2464 2044 38
834 592 58
1701 1267 100
1119 2252 56
1086 2254 50
857 35 52
1439 1766 75
487 1385 53
434 793 21
294 1326 38
2071 1016 85
1699 2032 46
740 2163 76
1688 1630 61
2517 1035 23
868 2021 60
496 2353 51
1735 1786 21
1374 477 47
521 1293 69
58 671 13
1690 163 86
2499 201 15
216 1130 13
875 326 97
294 66 67
16 1424 87
482 1805 42
13 2600 74
1639 1985 91
2094 2205 15
561 657 27
2400 1864 74
811 1345 98
2201 435 73
1967 922 40
479 365 80
1817 1567 64
2382 32 55
1137 2045 35
1007 2152 67
2544 1507 76
2351 2295 57
2359 333 25
38 769 86
1458 2610 24
2018 1381 68
1866 1261 85
438 2467 64
864 574 25
470 2435 59
2666 2219 58
1395 1668 58
276 581 26
2397 1644 100
833 2522 17
1201 2290 39
1285 929 89
2043 1718 19
823 1100 91
2378 2699 33
2394 400 21
2446 168 97
1436 503 26
290 2525 64
1901 35 68
1514 1180 48
2219 1684 48
1213 1889 64
2520 1397 19
738 1272 50
501 2606 54
1486 714 48
618 1773 32
1177 755 68
1785 1404 85
1928 767 78
667 376 93
1606 1364 35
2057 1362 94
1216 1438 22
1086 1166 59
2010 1670 23
2207 975 61
815 1782 99
30 1377 75
364 1091 47
428 397 20
635 1544 48
394 64 16
644 914 73
2352 446 30
853 356 26
2646 970 80
1075 812 87
1624 2312 72
1716 1350 16
490 2420 88
2055 1363 48
1292 468 56
1944 2558 35
936 2332 57
664 1018 56
1786 1652 25
371 64 49
1512 2239 64
660 2328 78
379 1377 58
1015 1772 70
282 660 42
1282 909 12
1927 2233 44
1816 781 42
1600 1800 35
1846 2633 63
2424 987 37
2472 2299 51
169 674 37
1482 1886 83
276 70 22
2014 1522 15
168 2021 87
2360 454 31
2139 1132 56
598 722 50
2202 514 59
534 2336 33
1965 2630 69
2604 2452 93
723 2663 76
706 528 87
2129 169 48
300 2191 76
906 1621 69
420 1343 66
903 2216 46
1049 2339 23
2460 1675 87
1702 514 36
602 2050 39
1253 559 29
635 918 57
356 619 43
1029 783 53
1725 2651 74
1649 2449 36
1931 1932 85
763 617 36
987 2355 21
672 711 73
1832 2057 42
1675 1244 62
2362 1241 90
2459 1617 42
2525 2163 21
1657 362 49
2428 600 64
966 2439 46
808 1738 14
2517 1088 52
1724 780 60
1251 375 17
2638 1144 69
1168 1531 83
151 106 97
118 1579 72
2144 463 72
528 2277 91
1522 575 91
2378 138 10
1847 1358 32
660 92 87
1902 1604 66
2190 2204 97
620 2299 64
1631 1046 24
2517 2523 73
2607 165 99
1058 2411 43
2548 1214 26
1452 2193 93
1837 1188 18
492 817 96
1596 269 88
1079 824 34
537 363 37
1316 2115 55
2082 1343 20
2576 978 31
465 1827 47
1988 1256 20
999 890 41
1509 2266 98
684 277 65
1370 1973 36
1771 376 83
916 1104 73
2405 1584 53
545 308 21
1796 1853 88
1743 2195 16
644 551 96
1960 4 54
498 1753 16
1675 2698 72
79 760 16
2589 95 38
1212 2057 76
207 2445 87
1850 2370 20
2203 1819 53
2323 209 13
2630 1303 23
999 1467 21
783 429 25
485 1804 71
2466 918 97
1049 2198 27
2703 821 96
829 245 68
729 2544 74
2212 614 87
750 1396 32
74 1111 23
378 1440 27
1194 970 84
498 1967 23
563 2650 94
1745 2630 90
775 331 10
251 1415 37
1613 495 70
251 1143 85
2445 314 18
910 2540 37
1522 230 85
2581 1946 38
1642 922 71
1378 1919 78
325 180 64
841 2405 40
229 1280 85
2241 1615 36
803 2434 31
2230 2438 64
519 901 81
98 1326 33
485 82 34
21 794 97
2102 571 14
1401 984 43
1899 2619 32
1826 1469 53
1237 653 80
1666 2349 61
432 2182 54
1697 1499 27
934 1664 60
1388 2065 90
460 233 61
1767 2257 58
1782 1089 33
2243 1596 14
300 2195 62
1972 1208 35
1049 368 66
2211 1741 31
2288 1995 75
502 1725 63
1153 1482 75
87 1028 17
1055 659 48
2174 792 59
79 2690 21
163 2341 22
261 1132 88
143 1835 52
1460 2080 55
2676 1249 95
2181 1769 99
2464 1745 59
703 1552 27
120 189 90
202 2065 80
1931 213 25
2538 204 48
2257 165 76
738 2541 42
40 1765 86
1118 336 60
2420 1917 71
2635 988 97
210 217 44
301 2200 67
273 1986 49
1640 2445 21
2597 2702 40
673 2723 80
2403 1397 75
2523 2639 17
1719 2480 99
428 2707 23
2675 19 61
1266 1245 17
715 145 95
1963 1355 98
2039 949 66
593 808 16
1868 1083 97
1013 1385 61
905 302 70
354 1333 70
254 2549 43
2144 1478 50
1277 2217 24
248 2566 83
1317 2235 25
1662 1576 37
2705 2301 51
799 2597 55
1021 422 82
514 2076 10
2095 1615 49
1143 1483 40
79 784 21
609 1482 97
1542 1674 70
459 1788 25
1724 201 80
1817 1489 36
388 2059 84
2125 1940 42
2559 995 28
1477 2566 67
884 998 14
2231 333 76
2032 2009 17
1539 744 47
2040 1717 93
669 1507 82
2 828 76
2120 2033 48
194 1161 58
308 1974 31
910 1967 99
2517 1854 73
598 1072 90
1482 760 83
1043 2337 52
1247 1398 53
207 275 52
31 2012 83
1089 1555 25
965 371 72
1132 896 35
659 2633 62
1885 1602 74
1002 69 56
1115 877 70
774 443 16
747 611 65
607 436 68
1634 1189 23
2560 2140 66
1598 2528 68
1363 672 41
1281 1426 48
1160 2691 59
1344 2617 69
768 696 87
742 1694 99
267 906 95
423 1418 75
1999 1788 45
411 602 78
256 458 35
1111 1490 71
2650 1998 16
2581 2707 16
1372 560 60
474 458 16
2101 872 30
2454 414 20
312 1571 72
1208 1543 97
2061 1935 72
427 142 30
375 1806 81
1515 1105 65
94 1089 46
1503 198 38
1816 2574 80
1515 2255 24
1396 1188 71
1052 1448 76
1985 1337 27
0 2085 81
2615 999 42
2561 2550 87
2143 151 32
1142 1055 32
655 2359 35
1475 1623 42
2343 2102 74
2017 1241 97
2509 1681 66
830 129 35
2538 1162 49
269 1981 65
129 2100 53
2504 2292 41
1150 184 15
1271 2434 72
1919 1290 14
1801 2379 18
906 2656 20
2484 1564 33
1134 1933 68
2214 1748 55
2676 590 74
1515 2477 41
35 1170 70
506 926 27
2643 2046 93
1467 1471 64
2319 2176 37
2368 1286 11
2686 745 45
809 2266 98
2481 846 90
16 2613 37
2573 590 87
170 733 21
1982 938 27
1936 317 79
107 2043 62
366 769 35
594 216 49
2260 1878 95
1969 52 91
1175 566 98
1182 2031 17
2685 91 33
574 1217 35
1405 1761 56
1645 1635 19
2429 2020 99
418 2160 45
737 1182 10
1648 1758 28
2287 1624 70
1991 1976 48
512 2001 90
183 811 33
1340 172 11
2377 1946 80
1340 366 48
229 1989 63
1131 1920 84
263 277 19
2155 1479 72
1623 1783 67
139 99 82
2455 744 36
2595 2612 50
50 1337 25
2302 1381 19
1113 936 63
728 658 22
1630 2551 45
1307 2504 23
523 19 59
164 504 10
2549 245 66
2554 536 78
1198 2048 97
1096 2249 76
657 417 36
512 463 29
1720 1829 58
1165 2599 19
1813 1324 31
1709 1811 100
1323 518 67
2481 2116 10
2474 2131 12
2114 264 24
120 799 76
1182 1366 96
1781 941 21
918 817 85
247 485 33
2545 2385 84
1384 1303 86
2511 737 79
1 879 83
190 909 58
1927 878 55
2264 3 37
1045 2709 66
1462 1671 43
874 1715 91
1970 2054 19
1561 1593 49
2597 1149 67
326 315 15
1088 699 72
898 1775 70
2089 2604 57
2551 2409 96
1516 1268 46
1116 2074 43
345 460 100
338 374 65
2465 1418 66
1866 2105 26
1346 2585 21
2469 962 73
798 2572 33
1728 87 78
354 117 12
2029 1091 63
1843 1743 92
360 2255 75
229 2604 21
853 1351 94
8 777 37
1936 1351 79
1282 1681 50
1467 298 16
2097 168 92
1704 1010 46
1846 2379 62
2522 1296 35
2276 2405 42
1494 499 94
117 2048 10
2563 888 47
227 2012 38
624 806 36
2406 2243 63
2332 1213 64
2071 462 33
52 2286 33
1439 895 33
1407 1230 36
893 2469 48
2110 218 28
1941 1997 80
2244 673 86
1516 2545 90
163 1250 43
940 113 18
2709 592 91
1536 332 83
531 2178 85
1680 2419 96
1078 24 66
46 2343 57
1773 732 20
2344 2030 21
1858 2701 13
1725 1050 96
1079 1941 80
2499 2643 62
261 1496 54
726 378 56
604 2040 11
298 2253 98
48 1692 48
680 1973 99
2071 2335 55
795 175 96
2201 584 83
1299 1626 25
401 639 24
1608 2083 73
1369 2560 100
978 114 24
273 2525 30
2601 262 28
873 589 94
331 724 40
2590 2190 71
2185 2218 14
430 1770 88
1212 247 65
1522 1717 38
1939 1858 66
902 1220 57
2381 187 57
1352 1422 85
223 1259 33
59 1810 15
599 1854 96
1263 1931 46
1020 1490 50
2693 1727 72
403 307 69
2240 864 40
815 784 38
964 1393 33
679 1989 10
481 1840 19
1696 825 16
898 2247 50
567 810 89
1731 899 36
1170 1252 19
411 440 52
1472 2025 10
21 336 84
2630 785 87
1379 2527 27
579 1917 92
1580 356 54
1480 563 24
992 1069 14
173 2480 81
338 1145 26
826 1718 33
2677 2682 86
1989 1019 74
24 1635 34
1113 1646 23
2672 1538 22
1194 2414 30
1345 692 55
2615 1434 14
1512 2408 93
275 1297 21
39 2087 69
649 2646 40
285 2656 45
1416 744 62
583 15 85
908 628 17
507 2003 85
1244 1142 98
2300 1054 17
2455 354 54
1808 2408 74
1734 1522 62
1099 1442 16
386 2399 91
1147 8 80
283 2022 84
2212 2673 78
165 1475 11
83 2469 28
1938 2041 90
169 3 98
758 1478 91
837 325 73
1433 1267 41
931 731 44
1953 1937 17
978 2310 15
1590 2183 12
1293 870 65
1595 1652 90
2720 1499 64
1753 1137 48
2469 1281 70
1066 893 98
1965 1469 53
2387 1482 87
2138 1892 82
1178 870 58
177 1877 91
709 314 23
1455 1158 15
2001 605 24
162 2313 42
2682 127 34
363 2595 17
1464 1547 64
2189 1846 53
192 1176 15
1047 1347 20
1595 720 75
84 1282 65
117 2031 52
2682 16 40
550 175 66
1086 1437 77
2155 2703 24
1681 2480 24
602 1099 51
110 2350 24
2239 2663 43
631 2464 31
2697 250 60
1585 1715 21
1117 2062 13
2479 859 16
21 1969 33
76 1094 56
2246 2656 85
767 2330 63
1473 410 67
383 1733 41
2049 2389 39
797 2418 34
1937 1 75
1463 2105 30
2534 1746 45
2063 2500 76
1634 1077 98
1482 2019 86
1973 1239 24
777 1187 75
2540 1205 30
1004 848 26
1441 272 58
2693 1802 63
