3516 8344
775 2810 78
713 306 20
2112 2728 16
2682 2720 50
119 456 19
228 2907 33
1217 599 34
2926 2693 21
2097 2632 76
2938 426 54
1581 1466 49
3373 2787 76
2550 843 18
1378 1737 89
2613 3117 15
110 1837 10
1276 83 71
1567 3106 40
2341 150 69
3024 1141 53
1908 158 52
550 2925 94
2121 1170 99
2958 2662 83
811 746 46
1107 3339 60
1786 1145 25
2722 2590 74
2070 2531 18
1931 1049 16
2296 2405 69
2603 235 76
2757 1461 99
2706 3359 98
2742 655 29
3422 371 62
2487 1190 20
2052 2365 31
3081 2026 68
1662 790 73
1397 998 63
2971 557 45
929 1776 80
3191 2916 34
537 3459 46
1462 1851 45
1794 556 75
448 52 32
205 2751 20
2925 3242 56
3235 2475 10
1804 486 77
2793 391 43
711 83 11
1501 1028 53
3007 2616 65
3410 1725 34
2 1024 18
2846 478 55
387 148 55
2830 283 68
1923 1343 22
1188 304 98
2082 478 21
2221 2224 30
680 2105 10
891 3 87
2343 1556 40
1669 1102 31
833 2735 35
808 3017 16
1389 2256 10
1982 1942 63
1743 3144 79
940 1295 76
3117 3401 30
1496 2831 29
1765 3368 44
728 3457 90
567 491 33
3483 1072 19
686 1977 69
2749 3018 17
792 1541 46
2730 2961 45
2652 147 73
157 1755 10
2383 2397 86
600 1021 70
1943 7 45
2018 77 58
589 1236 58
880 1558 67
1514 2854 80
3360 811 90
2605 767 77
3467 2288 36
1287 196 98
1142 1601 43
181 1974 51
188 692 64
2254 1476 71
1072 2739 87
406 699 34
2624 2641 50
1499 1269 31
1192 2774 98
702 2435 97
1368 1559 73
2849 3328 30
999 3453 98
1184 3486 33
2977 2504 68
310 1894 26
3508 2962 19
3407 1692 48
3470 697 29
811 177 33
505 2643 26
1476 821 72
2125 2354 36
478 1463 71
3158 87 22
3165 3102 50
1680 3000 20
2141 2402 39
1354 2082 51
1594 1498 63
2411 1258 33
2459 358 28
3244 2117 55
2807 1917 64
820 98 55
2205 1317 74
1519 1244 15
549 195 81
1439 2894 61
3323 3167 95
2314 2678 53
2332 212 65
784 1952 43
1850 3423 46
2044 1238 14
353 2384 96
1514 1113 84
1938 2941 23
1076 476 52
2464 3462 16
1262 1077 14
373 769 79
653 2836 26
2749 2815 61
2781 2071 55
330 3424 74
3045 2480 29
1195 3502 18
1651 643 33
2436 3143 73
2868 1465 77
1279 1722 20
561 641 68
2504 2321 36
1240 1926 68
158 1257 19
2438 2442 37
942 2963 29
2604 3304 10
1599 1007 67
1246 2543 73
2596 751 48
1314 3162 29
3177 2242 81
105 1677 92
2741 1921 55
2050 854 46
2284 3041 17
2851 1376 91
3312 1539 44
708 2663 55
1160 2259 84
1245 1752 56
1680 967 19
1894 610 59
1442 948 97
3487 2694 61
637 2227 70
1744 1211 53
3451 1256 54
2324 1829 87
3374 2468 24
1345 32 61
1075 1068 11
2497 407 92
850 3461 92
2591 2229 22
1194 438 100
2922 2244 53
2666 780 54
3047 1571 18
2039 3383 86
43 2766 89
1424 3087 32
3499 247 30
2858 2908 55
1586 11 78
697 2937 85
2665 623 27
3493 2455 29
212 3129 16
261 2711 30
521 1581 35
3191 1932 13
2443 2831 10
384 1822 31
2298 1348 56
571 3100 14
2921 3405 80
586 3291 34
3386 769 49
488 256 78
2668 3193 19
468 1139 15
849 2459 20
3135 668 50
1314 402 97
1774 3117 28
1901 693 10
939 2240 45
2518 2674 55
408 369 28
692 17 55
2669 1421 74
2689 2040 18
1177 2970 48
390 29 77
2111 3058 46
259 3345 52
1715 3009 69
1117 2451 50
1222 1792 34
1906 2747 37
701 853 51
1071 186 28
1936 1895 98
725 728 98
3488 3408 96
2643 3412 34
2669 2410 45
2977 2001 80
705 1665 70
177 1917 20
943 823 25
3422 2247 78
117 786 17
1120 574 18
3205 1189 55
3110 3076 92
2210 149 26
2042 1918 91
89 2500 54
3192 1562 27
1593 914 35
2599 3165 60
2985 1023 94
899 1037 62
429 2421 46
1882 2079 61
239 232 51
2321 831 55
1255 2043 57
446 2460 54
2809 3364 90
2291 952 31
2049 1174 47
1193 3375 49
1537 2246 34
2234 1429 36
1377 2243 32
2192 1757 30
3475 1123 30
1553 1142 37
2182 1812 94
2835 35 36
632 0 61
3482 2156 74
710 1555 37
1454 2969 73
1447 168 74
2723 3185 51
1675 902 58
2645 1578 18
1635 1152 72
616 2231 33
1241 1679 56
2349 617 48
2728 1294 66
1038 3432 55
3165 1739 10
1269 2121 80
1224 2470 67
347 2813 71
2660 2121 81
116 524 17
1533 2605 28
1332 254 35
2479 1246 20
360 652 32
1872 1591 55
2583 1013 36
1670 957 94
2813 559 55
34 3395 97
3203 1979 36
821 2636 52
2052 121 80
279 295 74
3237 2899 11
3130 3136 73
1472 2280 23
1545 2533 70
307 499 93
2290 1575 72
111 742 63
2790 3246 82
2832 1857 65
131 3200 68
1496 2280 100
1925 2289 68
1142 275 89
1230 3201 58
2020 3024 31
1248 885 80
3373 463 24
2650 41 72
2236 3174 68
2451 2656 47
664 454 50
1220 3160 66
1172 1032 93
118 4 87
355 137 11
1008 540 48
1942 1158 83
1272 921 88
1324 2809 40
898 2626 80
2733 1416 72
3008 2268 22
483 1188 85
1810 746 75
864 383 55
2417 1475 29
3300 1676 76
3021 1860 84
691 1589 85
2602 3145 77
2359 1677 94
952 205 53
1278 1559 35
856 2597 27
1200 256 25
1470 2690 41
2574 132 73
1744 3235 40
684 1738 53
1995 3120 18
1912 1425 14
838 2104 78
809 2372 14
1289 632 27
1264 2355 69
183 3028 78
3247 2880 100
1323 3105 33
2403 1802 60
3231 114 38
2532 1668 60
53 197 43
2298 731 33
1170 263 38
2294 371 42
713 1493 92
2772 2902 64
2069 455 28
2667 2197 74
601 2042 55
3378 1456 16
1114 69 65
578 1450 43
235 2606 94
1522 3072 12
2030 2662 89
806 2844 95
3243 1802 27
1165 56 86
47 938 51
2864 2601 29
2616 58 60
3286 1039 79
838 2331 56
2974 1103 71
1788 1959 65
