1157 2547
396 58 77
957 428 60
1138 931 67
1017 997 96
306 73 65
805 627 64
1114 440 49
705 624 38
983 1050 67
497 260 100
598 827 15
176 392 31
125 59 41
778 695 64
1012 400 26
1149 3 87
1152 435 15
386 48 83
297 967 92
267 957 51
655 681 87
641 1140 60
671 183 22
266 1126 45
963 418 23
1030 417 28
661 836 64
773 1112 34
310 128 71
855 917 22
597 1107 42
563 636 56
1118 466 69
675 768 82
520 674 100
80 882 33
361 665 61
13 1011 81
284 801 46
77 787 21
852 660 75
968 956 91
249 520 99
686 228 53
406 756 98
599 391 42
1013 834 75
143 977 80
839 1051 78
639 52 91
238 448 88
369 266 70
849 609 52
987 157 37
200 1113 50
919 389 11
982 716 10
113 214 29
1076 134 37
718 74 47
53 292 74
119 712 98
636 186 57
907 941 40
873 648 92
1145 898 25
347 1014 45
13 264 60
888 72 71
1122 519 83
597 871 23
712 921 63
785 266 61
451 485 28
844 648 72
461 347 30
309 424 45
525 631 30
40 1154 92
167 148 29
17 187 60
1127 1079 19
786 728 82
497 1006 40
328 1045 48
704 913 76
717 101 31
27 182 95
241 852 54
1146 2 33
1077 671 90
29 893 88
499 92 57
867 193 45
998 39 97
899 674 13
600 792 95
1091 1000 51
710 47 72
1061 362 19
251 1087 97
812 231 54
743 762 10
1118 606 72
165 1074 88
838 372 38
691 381 12
169 650 98
888 890 43
969 860 47
853 987 43
157 340 84
522 876 97
225 1142 37
1100 633 70
1027 600 26
22 892 69
424 346 20
718 614 48
458 935 50
801 433 40
408 845 87
665 288 51
1113 763 26
198 314 77
38 501 15
610 603 34
537 1103 25
664 290 65
989 689 48
821 707 80
98 253 61
407 529 57
776 1050 90
678 834 46
264 1103 81
634 133 62
1104 923 91
526 245 64
1097 205 21
990 560 14
1123 889 70
288 830 46
414 768 57
757 776 54
1148 752 62
150 888 35
1091 626 85
443 692 66
891 1061 80
464 699 73
33 427 81
952 35 42
1082 62 18
749 416 99
455 1149 11
354 206 83
293 364 98
31 156 90
612 548 90
973 446 52
857 196 43
828 451 18
892 296 67
1021 166 92
996 332 66
1019 1018 50
802 190 95
1062 318 49
546 622 39
966 616 14
602 123 35
727 845 36
815 485 77
681 431 19
792 646 62
127 611 58
710 216 34
838 799 84
790 562 56
631 235 28
389 231 89
668 555 30
741 13 19
596 740 71
570 200 31
1123 710 66
268 231 59
845 556 27
1100 937 34
954 1044 37
639 1134 60
1109 1032 64
1007 590 41
286 447 25
1126 452 77
78 198 45
530 76 57
160 475 44
337 806 89
760 66 82
99 391 12
903 226 76
613 260 32
640 339 87
552 594 14
867 450 50
133 1135 25
120 140 22
352 644 47
412 111 39
847 301 24
335 992 48
148 1047 32
675 646 35
543 215 52
797 571 93
76 698 58
1014 276 31
50 1150 26
553 752 32
824 266 45
620 642 66
738 611 72
486 1028 24
1039 155 65
514 45 22
231 679 32
5 242 68
459 399 19
641 481 63
322 687 88
752 49 41
799 651 10
959 460 33
797 335 55
298 849 89
534 252 70
672 314 30
287 22 69
1072 885 20
771 608 34
290 605 83
458 143 35
1069 580 87
506 1002 32
1108 486 16
971 767 11
1122 536 44
901 107 86
1094 324 65
348 347 69
641 940 61
1148 1133 83
313 830 22
490 867 64
409 766 31
825 64 12
959 632 66
105 70 64
1103 217 92
810 114 63
262 945 52
904 928 50
863 50 67
333 682 72
726 523 67
234 178 57
10 800 55
782 1092 50
585 613 96
335 330 97
827 416 31
796 199 78
113 1088 76
333 674 50
0 327 48
480 1058 45
644 25 12
468 650 86
1141 587 23
378 488 43
213 756 61
839 1068 66
769 968 25
996 489 91
59 812 85
1072 772 54
380 775 62
48 755 81
765 256 98
587 1084 61
594 579 15
89 103 37
308 997 12
805 765 40
593 80 37
478 530 51
513 471 53
1002 34 12
331 805 34
196 900 48
168 220 35
240 266 25
234 210 94
737 269 63
296 933 13
1125 556 23
87 1012 63
1069 555 42
863 386 43
21 1065 54
1111 610 95
164 75 46
611 1093 23
345 156 57
679 653 63
229 440 18
1149 664 34
833 910 32
927 560 23
457 1079 65
317 125 55
549 1 45
688 268 11
890 1088 14
170 156 56
77 824 78
612 1069 52
42 766 49
33 116 82
557 456 28
158 567 10
293 920 73
788 652 22
158 340 37
94 987 29
919 1149 42
560 791 34
1029 839 79
970 765 50
92 1124 47
150 919 50
352 551 70
485 889 81
491 1083 88
832 209 83
952 186 15
759 118 48
202 503 76
819 39 34
424 741 53
930 53 71
698 447 94
870 172 14
372 428 12
142 565 45
29 201 57
730 822 33
828 1052 45
803 387 100
332 655 30
1056 297 31
306 1032 37
5 696 44
394 21 17
821 762 68
712 397 13
833 546 71
248 1117 77
155 1018 20
752 418 89
143 988 28
559 475 51
13 829 13
567 333 49
1036 243 77
599 554 77
347 232 14
978 917 36
1088 477 17
633 580 58
1020 221 41
697 220 82
975 1056 95
580 642 67
15 844 29
180 652 49
923 1027 62
234 1134 99
407 1013 92
1030 522 14
207 691 50
130 198 58
855 822 79
728 944 68
280 798 79
489 893 60
468 57 49
590 1093 38
926 498 92
969 190 79
626 187 93
112 816 18
364 479 87
763 802 24
1116 982 10
500 1035 15
364 928 90
1091 1089 42
51 231 97
884 1046 79
981 275 68
655 493 54
1156 500 96
906 1028 32
966 282 88
96 1082 88
27 874 24
306 841 56
450 15 40
626 302 47
585 522 45
532 1131 10
130 1092 80
115 837 100
152 967 60
724 66 18
761 98 73
774 320 96
440 46 11
20 832 79
43 530 42
866 200 84
655 884 68
370 1024 46
570 949 91
967 606 30
766 465 69
722 730 85
377 939 59
1031 1147 30
992 463 74
1123 459 68
132 793 71
854 663 37
487 198 12
22 944 53
848 826 28
202 559 80
406 448 14
565 335 67
201 604 23
407 112 44
842 436 89
827 871 17
600 301 89
1095 959 29
148 108 53
703 619 68
756 1090 19
149 610 80
831 930 85
598 613 55
175 346 43
596 620 49
819 63 35
359 192 55
1086 910 45
705 399 25
92 1007 35
950 617 78
184 378 48
722 312 83
151 857 40
1077 507 89
669 348 52
115 1070 56
908 1108 81
61 483 57
1059 448 44
1045 768 18
579 954 49
421 1083 74
829 750 90
477 736 59
450 372 84
1133 363 41
938 862 39
1095 702 61
590 307 100
286 794 53
819 694 33
1093 657 21
485 991 41
39 869 24
506 341 71
1029 978 51
1086 986 49
870 64 81
1142 1133 12
655 779 17
437 1026 70
23 142 62
554 748 93
1009 1033 76
638 372 68
376 10 81
586 820 69
406 195 37
145 121 53
648 247 92
495 836 20
484 426 50
238 11 54
144 1052 31
482 921 15
527 796 33
20 254 78
965 669 40
18 889 94
397 246 31
942 1050 37
700 44 10
590 565 79
764 174 61
508 428 12
996 671 26
432 1128 10
426 114 89
681 779 39
1115 177 54
938 447 98
143 869 85
1034 528 20
789 77 52
769 192 96
522 931 40
427 451 44
1033 1042 50
867 52 70
512 695 57
722 1137 68
290 738 26
105 201 87
395 801 29
347 392 17
437 552 31
266 1086 80
149 287 33
543 21 27
591 316 67
573 884 84
908 876 62
702 806 61
1010 569 57
923 1012 32
97 867 38
675 261 92
490 258 87
542 259 98
213 1046 47
487 907 34
648 273 50
677 398 26
376 1129 15
273 636 65
851 329 76
395 945 48
827 18 77
884 1151 28
808 1074 97
948 197 28
1001 165 41
715 915 53
382 728 57
234 518 96
197 973 46
569 386 40
182 642 22
508 643 48
60 357 100
685 19 24
792 1052 83
113 259 18
150 197 60
1102 558 50
619 678 97
491 680 35
170 1048 50
1061 690 56
115 633 27
230 309 92
1019 991 12
88 874 39
127 1019 100
221 1135 24
426 434 18
141 1040 66
892 335 67
149 985 75
693 625 82
444 792 92
642 1101 31
996 849 52
214 298 35
808 1132 86
463 728 80
365 472 48
654 554 68
883 982 92
881 527 36
623 12 25
505 161 68
238 971 53
94 1072 82
863 355 75
1148 1034 33
7 193 47
488 1073 56
223 240 66
861 265 31
424 493 45
738 1112 39
85 619 16
858 330 36
828 609 38
280 442 42
770 292 51
485 564 97
536 495 35
251 794 97
506 873 20
1066 322 25
971 778 38
303 798 93
1043 930 82
75 543 34
705 855 92
901 1049 22
1122 69 40
247 239 42
121 1080 85
750 362 74
851 856 59
400 849 90
370 76 94
545 452 12
1117 249 89
913 403 57
61 1012 60
1113 179 22
879 78 64
412 555 59
519 508 10
20 654 37
490 93 40
23 511 74
813 66 87
83 974 99
244 743 89
971 905 98
488 1078 57
896 157 73
368 404 26
806 415 39
923 1032 27
841 408 13
349 515 47
621 1082 85
868 45 98
90 256 38
473 149 94
616 305 89
877 186 37
1111 1155 52
248 1133 64
1023 602 64
470 247 24
497 809 44
781 987 98
1036 639 84
1140 182 15
561 594 18
1071 363 45
686 968 33
847 177 57
317 252 18
184 410 48
260 1087 80
438 141 80
874 809 50
1074 622 22
120 410 59
883 893 26
398 273 73
779 456 54
754 170 94
202 662 100
560 559 95
525 1141 37
699 286 85
739 657 71
447 783 38
646 583 21
914 671 83
1050 56 82
432 291 42
743 837 93
199 832 10
677 937 28
1114 419 52
105 432 85
1074 1148 73
1005 456 27
57 279 64
858 831 75
854 937 95
743 235 28
322 861 63
726 861 89
428 447 37
855 389 34
908 448 78
443 107 69
61 445 39
555 624 83
812 695 21
4 431 73
199 1048 41
830 862 60
104 949 28
1141 501 74
465 103 23
1017 740 36
323 443 39
1074 872 28
69 965 64
108 597 36
289 212 58
195 382 61
476 616 78
653 30 81
121 1155 49
268 213 28
657 3 15
839 305 100
1078 975 73
982 85 47
127 223 27
937 547 64
278 827 71
72 730 96
1053 668 71
938 127 75
1030 557 98
681 152 24
827 220 65
420 497 32
1119 734 31
342 967 32
351 129 91
870 26 86
393 872 63
241 41 21
439 302 67
33 136 39
853 1069 12
678 38 94
1121 819 74
860 743 16
18 0 93
600 229 59
140 416 95
497 951 70
1 547 30
310 916 83
839 402 35
46 126 72
284 226 17
958 768 33
361 1009 17
503 546 26
714 721 54
95 233 70
741 707 70
1091 643 28
726 276 32
745 764 75
104 1010 54
542 609 62
1015 424 31
282 704 54
386 633 81
783 41 74
249 1156 87
397 217 16
53 237 77
949 712 99
131 204 96
776 622 77
136 598 15
563 361 13
672 846 20
1087 896 82
822 231 48
1125 867 78
964 40 53
290 532 58
627 317 78
743 422 66
362 598 17
686 899 57
107 461 50
196 550 10
274 670 86
903 59 59
572 673 18
318 769 21
835 1098 23
870 656 76
173 1028 47
123 77 27
1066 804 99
216 276 56
184 1154 77
236 586 35
788 761 16
523 162 58
463 192 68
442 278 55
137 589 71
460 97 34
27 1127 93
146 299 63
286 448 71
775 314 28
680 469 100
588 24 62
58 860 52
764 713 25
676 681 62
1097 959 47
299 969 71
1022 238 25
722 562 29
564 439 65
953 887 99
888 249 71
290 456 10
367 783 17
433 281 82
724 587 15
603 412 96
607 586 29
352 207 92
188 1096 28
966 325 21
285 858 16
273 641 74
792 1030 24
57 360 64
154 780 93
9 1053 38
594 443 14
999 33 39
428 542 62
693 809 62
293 269 99
660 183 10
764 618 70
995 556 60
353 368 36
664 550 89
170 1037 35
1000 696 40
262 237 47
989 121 15
568 972 34
538 967 72
