3462 4267
775 2832 95
819 390 75
1415 2384 95
2939 544 33
2709 1202 30
1251 11 94
2778 1916 67
1520 2761 68
2336 1134 40
2500 862 59
3019 567 55
3321 2555 50
2166 2680 51
558 1321 49
3214 602 63
1293 1639 53
2092 889 62
2855 1759 11
2928 834 22
849 1991 17
2009 3379 64
2573 1920 66
3131 2669 85
485 3233 10
1905 869 29
2804 343 29
11 3224 96
1577 2455 16
105 252 37
1680 325 47
3005 1432 85
1459 292 29
2872 978 20
2789 1544 47
281 2023 29
3295 1369 100
1307 1950 35
2239 784 23
2015 525 18
484 3117 87
1203 2356 16
854 1412 15
3415 2987 41
1558 2115 48
2701 679 96
3016 3062 50
3360 2173 91
1107 2580 15
2246 3058 50
87 2063 44
1945 2781 15
1698 205 34
1859 909 88
2464 1405 56
2046 2160 37
2218 2994 59
2189 903 28
229 2383 41
3051 83 14
620 1059 21
1913 1334 12
692 329 56
2297 1390 90
599 2382 76
1145 2354 55
3332 643 18
2660 1578 22
1769 906 61
2413 762 19
1271 1506 18
3229 1533 27
659 499 87
3256 620 20
754 1393 53
1600 2123 88
352 2240 33
1510 3035 43
1475 3001 21
866 1934 40
1551 2788 83
448 1308 81
126 1807 66
2531 777 45
1317 3262 23
3346 2780 27
538 347 57
1615 3124 57
2885 592 70
2614 448 23
451 2356 37
2562 1796 24
2673 2978 36
800 2442 20
2771 1232 14
3081 2632 58
1181 227 81
2656 1172 27
1705 814 37
94 1109 87
747 722 11
738 469 16
3230 87 59
1729 3075 75
2442 2355 33
1373 48 22
993 1026 74
130 390 94
1449 473 60
1844 1582 73
1817 854 98
1931 2889 37
3214 1449 42
1597 1688 64
2986 2279 48
555 512 10
559 2143 93
2638 3329 82
1417 208 73
3244 1066 29
2779 1389 48
2960 1241 23
3099 1047 100
626 454 31
1756 1525 70
276 2173 20
2317 1333 67
2218 3363 88
1289 597 92
169 1646 30
766 3299 23
835 3111 36
3334 3454 58
1507 172 67
845 783 12
350 2643 89
2256 2955 75
1393 2488 95
943 2076 41
2359 2304 46
362 2568 44
3026 1984 21
1694 601 71
87 2594 14
1797 2975 43
203 1 73
266 3188 23
489 72 63
3456 1499 16
364 1914 100
3121 2112 16
966 791 17
2882 3213 15
1406 2112 31
3338 293 93
3150 2919 71
3207 1119 27
3405 2229 18
1256 2018 12
955 3384 60
2522 32 64
2901 3090 97
1236 1028 97
646 272 54
1576 1414 70
563 1237 23
3008 2474 53
321 2557 33
3263 2163 44
1309 2636 100
1241 279 62
2262 3413 90
2396 3372 65
1370 2334 55
775 783 11
244 592 99
1123 995 75
1812 2083 81
2769 1826 76
738 2378 31
328 1977 82
2957 3223 81
2625 2495 73
2805 3353 54
1197 1664 36
2093 2307 73
1902 1906 78
3446 1529 81
3294 1121 92
805 683 41
1795 3027 97
3056 1747 58
3157 641 21
2838 2444 33
1103 2510 20
2814 1192 96
3227 1789 56
3132 795 19
713 1645 47
1735 1332 23
1379 1139 42
2044 1874 14
232 819 19
3387 2352 55
3233 1820 23
1861 93 41
2294 2047 10
1233 2728 87
1753 2697 48
2378 1811 75
2466 2835 93
3434 1853 83
2455 1739 82
3259 1530 53
1540 1498 35
1497 1148 98
61 2551 50
2649 2229 32
1692 3297 22
2599 1711 97
1093 1669 90
