622 2184
306 216 69
205 530 41
423 401 98
235 496 61
533 154 44
129 35 91
214 539 28
335 420 76
256 522 100
559 302 71
466 246 90
120 167 12
299 74 85
566 284 63
5 174 73
381 92 87
97 375 89
301 61 48
335 71 88
186 184 38
493 83 97
373 355 83
496 523 45
538 192 79
464 243 95
145 601 51
14 33 54
550 122 75
7 168 24
606 201 52
533 264 85
116 206 14
201 535 85
364 518 31
307 20 78
535 107 10
382 433 90
332 71 99
464 448 20
403 412 46
252 290 31
101 118 82
575 510 50
606 111 78
394 594 74
174 155 35
233 591 72
612 196 40
571 352 91
97 548 48
126 504 66
521 415 54
561 503 56
403 524 75
520 88 80
25 551 37
555 372 90
140 538 57
304 45 23
524 522 51
46 621 57
181 66 76
238 177 13
524 558 85
44 593 63
344 593 34
249 340 56
234 570 83
97 372 37
95 357 68
391 339 58
257 430 97
116 334 58
587 3 29
607 451 42
518 105 43
7 38 35
204 337 80
250 253 85
367 532 13
349 65 17
590 250 74
541 465 56
6 283 38
17 322 19
466 244 77
421 493 91
22 414 80
191 382 42
246 306 85
197 334 21
103 396 91
570 160 55
469 586 19
239 488 67
106 224 22
532 366 14
522 167 70
417 550 40
226 309 16
464 530 62
6 459 44
607 156 48
220 280 96
450 573 76
113 263 28
605 481 23
358 343 94
254 458 55
259 279 15
296 443 21
228 470 55
7 394 21
309 267 10
480 568 25
211 554 15
174 408 58
74 104 28
335 2 98
418 208 35
73 544 96
373 191 76
379 609 29
304 353 40
363 412 62
243 154 32
234 601 85
497 36 44
190 528 100
612 83 32
460 268 32
18 484 54
155 616 51
553 192 35
422 474 83
49 170 55
285 92 67
291 142 96
335 571 94
269 40 64
225 361 94
204 546 99
107 471 98
216 153 50
56 328 94
276 404 46
23 226 86
100 96 36
337 82 78
102 96 91
162 596 78
124 30 19
372 312 76
329 344 99
288 605 43
205 467 93
612 523 39
272 265 97
613 381 65
481 510 89
491 114 25
8 553 80
139 610 85
6 460 87
114 135 18
159 367 22
499 187 10
450 568 97
591 241 96
131 277 52
376 508 48
574 171 20
338 482 70
393 478 41
156 373 84
466 301 48
84 512 35
195 434 11
480 438 100
10 397 40
504 550 31
6 513 91
543 621 87
512 210 23
583 79 43
474 241 50
