890 4426
783 104 88
768 690 46
845 225 83
637 595 55
524 704 39
845 709 28
89 710 22
302 67 98
18 887 46
615 321 89
397 635 79
770 645 38
792 452 96
0 732 64
166 79 55
533 338 99
531 774 56
403 251 72
448 305 42
570 484 75
471 739 77
874 12 80
746 87 39
573 476 79
861 497 21
303 394 67
672 180 46
795 122 81
194 315 35
451 848 100
638 710 92
228 311 77
645 837 54
508 771 16
235 351 76
0 889 64
841 193 74
780 185 20
2 489 15
14 10 31
862 344 99
421 848 48
126 419 64
419 858 14
478 675 26
634 87 28
37 443 39
713 866 69
505 85 18
557 287 91
119 73 63
483 519 62
121 59 33
227 802 23
258 290 87
296 173 90
708 788 14
59 63 24
157 79 68
883 827 14
784 762 15
87 93 93
684 266 30
510 123 65
676 644 29
52 238 52
607 260 83
247 529 85
569 586 15
127 379 81
479 805 26
135 27 49
760 361 42
799 355 62
422 143 72
655 626 33
853 426 26
182 365 14
748 83 90
562 834 31
817 840 85
696 7 47
469 260 47
813 734 93
576 308 87
241 21 53
286 386 98
224 830 78
531 332 88
327 2 56
731 599 85
546 522 20
545 737 32
590 373 66
363 598 97
0 882 24
377 314 37
493 568 95
495 524 96
724 790 72
355 645 10
312 176 86
273 464 100
785 659 17
465 170 24
72 71 25
849 359 70
431 694 97
713 641 33
543 552 24
589 155 42
20 723 41
886 335 78
222 351 66
874 204 30
201 587 27
444 800 19
583 300 10
642 57 61
160 489 92
598 197 61
767 61 38
291 49 69
377 666 91
810 413 76
673 738 95
24 39 20
341 882 10
348 3 28
776 101 12
817 472 53
164 815 57
120 34 75
668 196 76
199 618 49
506 600 71
432 344 86
870 645 66
821 400 30
628 133 55
259 192 41
583 366 35
606 197 35
670 531 59
658 744 29
793 355 36
157 506 16
185 65 81
750 682 52
849 685 45
71 627 38
538 424 83
649 824 37
525 24 57
285 174 16
869 625 96
691 418 42
158 803 58
415 263 25
571 845 47
159 123 48
677 261 73
446 863 53
76 251 83
174 266 51
852 493 64
539 115 24
189 436 97
518 200 33
61 304 47
314 706 13
22 828 38
870 108 28
670 642 73
458 831 71
63 721 66
577 587 31
808 287 71
262 732 71
540 60 66
434 878 58
820 581 49
20 725 26
154 257 91
170 288 98
369 381 81
86 471 83
171 457 57
738 48 70
378 173 76
324 424 100
336 412 23
285 237 52
819 595 78
580 516 83
874 367 26
595 45 34
724 832 81
319 776 11
3 123 58
475 712 100
712 419 43
163 128 23
68 602 73
728 475 89
101 217 44
181 817 20
205 125 23
625 787 14
61 769 73
220 392 61
549 487 87
324 185 93
509 701 35
38 725 31
555 54 54
734 466 25
369 639 21
266 331 38
521 791 24
522 277 66
237 264 25
506 469 53
19 387 87
501 36 79
828 694 21
450 621 75
627 654 85
508 869 83
663 862 64
118 119 56
824 107 47
297 445 33
704 758 86
746 104 100
783 16 26
209 642 60
584 66 21
667 692 51
260 572 38
268 53 19
424 140 48
675 592 36
773 425 68
815 513 58
465 177 80
429 592 65
547 67 55
144 598 41
322 842 59
737 151 18
156 313 88
142 75 23
444 616 83
360 278 31
870 781 55
235 767 15
695 70 73
483 409 52
666 336 15
255 635 23
249 289 85
412 120 26
874 368 18
311 502 48
847 756 31
306 336 62
251 322 56
263 859 45
810 87 99
515 74 52
850 400 19
50 585 54
733 568 39
478 742 38
209 441 79
100 732 12
105 487 38
661 279 65
128 666 54
239 639 88
352 817 60
616 371 31
315 39 34
344 215 78
730 466 47
775 179 66
348 186 17
51 199 21
120 157 74
155 406 20
650 522 20
543 241 70
793 703 89
97 695 64
635 700 87
253 725 51
524 733 30
357 383 43
357 221 89
161 116 25
865 802 97
274 652 80
299 389 11
514 348 98
26 759 28
263 563 23
869 844 53
343 850 72
797 332 68
805 659 66
760 675 99
245 760 82
575 819 21
111 485 11
182 176 37
246 405 19
863 43 16
523 618 69
41 436 55
438 126 44
277 801 16
450 478 24
472 642 52
136 90 96
139 391 24
192 578 18
395 519 99
76 371 25
13 17 97
110 611 11
0 429 62
388 7 98
1 284 49
373 867 51
848 799 52
886 84 94
523 50 66
700 701 36
821 385 36
76 11 49
702 734 31
552 699 92
524 326 14
322 83 23
191 717 49
493 357 53
824 701 29
755 381 31
810 876 12
37 705 38
671 569 62
81 569 55
97 847 41
566 503 80
326 881 40
498 500 57
165 396 52
561 544 90
487 17 97
311 775 10
453 255 15
877 467 23
64 99 46
690 240 10
40 296 40
439 156 93
645 330 88
787 614 27
48 603 91
755 489 40
732 369 27
816 264 20
609 182 55
4 751 21
222 35 79
243 531 81
866 750 19
833 726 45
638 29 61
317 392 60
348 523 32
108 278 79
766 223 79
518 186 82
202 76 61
683 852 81
666 651 50
672 261 23
326 95 91
221 552 90
627 779 44
720 151 50
602 640 70
104 279 69
98 113 18
553 194 83
483 717 91
114 796 99
189 602 79
386 455 88
322 636 59
312 718 45
719 555 89
709 697 71
583 51 98
263 812 44
768 83 78
346 757 73
531 535 18
781 448 52
608 273 86
734 504 59
282 580 83
233 777 79
244 364 26
6 210 14
480 70 96
713 119 77
419 461 33
131 538 95
270 502 92
199 350 49
21 598 53
480 840 41
839 574 84
823 573 59
687 750 25
5 17 12
716 439 15
321 863 48
434 635 92
229 627 68
275 3 56
65 741 17
83 556 70
803 67 89
591 167 64
248 838 75
551 762 97
496 760 56
838 802 60
217 258 81
203 538 30
5 151 29
613 184 59
720 87 90
588 341 37
346 502 41
761 65 12
882 64 95
166 631 66
3 109 59
285 655 74
484 183 50
166 404 64
11 849 68
667 697 67
101 378 30
215 328 47
417 860 79
406 796 13
116 648 20
628 739 10
575 227 33
747 244 52
564 713 52
529 817 44
49 394 48
776 129 33
366 231 92
415 589 28
86 58 48
803 673 28
281 617 30
490 301 31
617 792 39
423 82 93
735 172 34
117 816 64
344 748 97
799 724 78
8 498 69
144 686 18
434 342 65
710 789 12
203 414 42
432 592 80
658 388 73
712 742 14
857 80 70
703 414 79
204 121 32
650 307 95
664 245 44
130 657 51
804 740 19
382 165 11
355 768 30
831 215 22
106 354 33
325 337 66
822 279 68
500 430 37
706 335 12
150 165 36
611 550 13
483 56 59
450 135 29
593 231 66
421 768 25
71 646 54
230 198 22
312 251 55
841 472 23
704 238 89
109 475 32
312 285 100
725 447 37
776 36 60
102 862 18
742 75 34
35 880 58
258 412 30
178 882 79
565 93 36
742 22 26
742 15 39
676 217 37
367 104 33
219 821 63
363 511 88
848 328 91
610 266 57
328 687 64
109 326 16
83 693 26
319 149 47
475 486 82
641 315 34
670 804 60
504 59 94
429 580 70
386 437 47
653 674 89
240 152 54
750 124 100
820 354 46
702 124 94
717 871 97
749 101 29
782 306 57
677 48 60
549 392 66
121 466 96
598 701 16
394 348 67
251 370 91
67 128 80
722 286 92
389 887 81
260 849 13
314 143 29
200 238 78
291 876 72
456 705 76
303 451 63
380 365 93
95 141 19
782 497 80
649 706 62
655 339 90
43 148 35
229 96 98
298 449 61
246 781 41
416 822 43
676 610 43
80 18 30
226 297 49
146 796 69
709 754 91
264 219 51
530 123 60
647 165 57
515 496 26
606 503 21
452 386 17
472 599 17
695 672 81
289 169 89
740 2 93
791 98 34
6 562 36
843 43 99
603 694 67
246 306 96
298 428 57
559 219 52
49 666 81
863 685 63
297 805 76
289 364 16
726 876 50
2 657 96
65 75 68
527 791 49
591 341 18
251 190 52
602 276 42
343 127 15
433 106 92
703 694 59
436 489 19
53 465 37
341 565 60
517 740 71
261 350 67
267 806 89
529 8 89
144 67 41
336 68 11
785 802 66
741 420 97
784 248 43
188 583 99
70 242 67
651 542 20
527 810 85
210 697 96
364 39 65
195 780 44
45 623 83
435 375 90
669 779 50
742 298 84
414 331 91
481 314 44
760 47 93
766 849 47
863 626 20
782 778 93
590 799 38
297 92 51
323 727 93
673 502 54
521 875 55
813 149 98
358 609 28
875 722 34
54 537 57
362 696 75
595 108 74
217 65 55
676 30 80
669 880 34
873 204 64
421 364 49
264 46 15
469 766 62
611 527 82
527 479 65
859 259 35
340 127 96
231 142 30
51 724 86
530 566 69
138 830 41
41 483 17
98 402 91
855 679 49
791 436 69
840 464 99
261 472 71
339 774 50
544 338 35
835 279 41
353 581 97
187 456 85
632 43 71
138 796 53
565 492 30
470 391 77
695 201 11
63 425 23
343 565 79
217 192 71
206 281 68
485 239 48
594 280 15
183 358 25
43 53 24
482 133 36
869 253 50
432 704 14
68 341 78
413 725 36
638 149 54
739 409 23
291 392 35
7 571 64
446 64 97
597 395 53
365 189 40
306 508 65
670 13 46
732 525 14
792 389 31
163 830 63
806 49 11
38 385 51
872 93 80
452 644 21
218 389 86
676 557 86
343 634 28
595 746 32
331 201 61
537 203 10
363 530 87
481 308 50
859 15 52
138 712 98
88 307 72
858 774 30
850 249 38
293 121 89
757 824 29
826 615 74
192 780 70
794 387 81
381 597 94
459 353 52
638 274 48
539 432 91
740 678 85
3 826 33
387 14 31
888 266 41
402 770 71
386 790 27
300 553 81
251 34 34
197 301 45
754 812 75
582 743 75
108 62 89
385 451 87
397 65 30
880 332 38
707 829 15
812 101 22
389 34 98
141 235 18
736 688 63
117 231 89
140 717 46
88 334 50
261 204 76
464 598 100
712 355 87
512 327 62
126 880 95
259 454 75
410 72 51
569 339 83
810 90 17
828 290 29
35 622 31
61 489 14
241 482 76
611 288 67
123 286 16
572 881 39
86 130 65
782 243 70
497 607 73
380 230 31
735 225 35
173 92 50
753 437 44
698 164 51
498 609 49
705 507 40
813 87 86
726 625 18
667 830 75
444 584 31
445 814 45
711 133 55
497 182 32
465 397 27
699 671 16
332 165 10
849 373 92
328 856 62
232 844 99
513 253 60
848 416 51
552 368 66
202 286 13
114 482 98
558 515 25
700 547 71
731 511 46
120 537 10
86 423 13
726 751 27
738 340 13
489 365 27
467 616 54
564 694 12
328 370 16
638 1 72
423 595 99
543 741 40
557 61 67
334 586 99
714 768 48
586 255 19
413 79 62
374 136 50
334 316 92
508 553 34
509 725 51
170 608 52
378 558 63
412 52 84
431 129 11
81 169 70
568 153 43
56 490 78
670 423 86
173 506 89
729 86 47
833 770 14
405 628 18
321 614 81
139 254 52
814 404 61
365 621 24
787 175 35
403 668 35
21 375 80
655 812 84
281 2 26
217 317 89
500 391 67
578 221 45
310 566 86
612 381 40
476 567 73
878 827 24
135 545 72
609 432 32
284 727 45
637 242 55
28 832 87
621 33 92
88 13 84
363 75 91
711 763 13
80 90 94
224 814 20
133 487 89
614 499 68
32 186 52
749 887 67
462 863 96
152 119 20
85 545 39
424 706 34
107 532 71
530 308 74
709 279 44
598 555 58
518 681 75
287 36 45
161 147 64
542 533 25
221 747 67
366 689 22
363 133 69
176 111 78
789 190 13
251 795 80
333 309 12
445 834 47
156 139 55
102 543 13
717 57 96
751 244 55
303 337 94
623 424 51
640 510 53
696 470 29
317 304 82
792 823 44
501 77 36
575 111 58
266 346 51
185 324 49
317 841 15
562 852 12
200 798 67
333 750 21
410 533 34
388 111 23
849 370 89
621 233 86
624 46 21
838 626 94
157 509 68
357 88 50
539 705 78
269 744 98
568 566 45
149 485 32
247 442 59
37 334 70
323 123 25
354 717 51
166 550 81
167 490 51
878 873 73
215 617 99
537 7 22
824 596 45
771 595 15
772 349 65
622 848 20
131 348 77
849 467 30
503 98 81
825 339 38
606 110 27
422 342 41
495 104 61
56 772 20
446 441 81
173 460 86
803 96 83
87 354 43
98 657 50
225 141 51
534 745 77
862 818 70
90 557 15
356 656 53
478 185 59
113 67 67
349 368 70
636 3 24
577 814 42
618 7 51
219 8 40
464 59 10
779 204 57
505 654 72
169 729 41
423 137 39
42 320 67
855 204 66
554 627 85
737 875 13
695 124 49
27 253 69
389 510 80
136 591 46
2 806 90
451 422 94
858 42 74
656 315 36
884 882 70
417 800 73
596 752 62
527 540 63
479 258 68
514 74 96
231 435 81
195 226 21
497 6 35
84 168 99
277 798 28
807 575 61
129 402 12
267 232 26
404 371 17
517 102 51
572 388 29
194 313 83
22 482 33
518 710 27
620 868 29
418 556 40
709 621 56
466 514 48
144 754 18
802 335 72
384 227 99
681 544 90
13 807 29
489 532 85
583 89 13
131 433 84
538 499 44
614 405 43
474 765 75
881 187 26
212 826 75
130 482 56
17 477 77
401 794 50
192 751 89
334 179 22
343 95 89
455 272 59
754 783 29
215 368 45
425 278 17
126 586 89
866 385 28
729 214 92
779 261 88
199 605 42
773 793 56
447 43 54
294 871 83
160 728 37
345 783 90
771 306 70
170 787 21
611 371 87
761 239 59
68 290 71
