219 478
106 216 61
97 120 50
68 96 83
195 0 45
117 20 43
184 188 74
89 64 48
180 176 91
95 129 29
174 187 87
144 51 37
41 103 15
127 32 51
189 126 22
179 198 57
78 183 56
99 109 17
118 37 47
166 124 47
4 204 63
77 10 24
56 142 11
58 10 53
189 103 17
70 15 98
160 181 18
212 113 38
153 70 63
87 17 31
120 60 61
106 175 20
56 75 90
208 5 40
3 81 74
24 84 89
152 212 84
30 90 97
127 103 96
9 72 40
35 21 92
167 183 68
146 148 53
186 152 37
3 18 35
146 187 32
179 171 22
11 146 59
50 44 63
174 52 76
152 125 71
72 213 10
134 196 20
76 50 74
184 57 83
150 198 88
160 91 14
146 187 59
138 95 98
132 74 99
67 43 14
105 140 57
102 17 42
196 167 11
4 177 15
32 94 84
87 63 89
186 41 63
113 183 25
121 16 70
140 17 19
186 116 40
109 91 24
130 218 42
52 56 12
23 208 58
185 103 58
62 92 75
156 1 33
92 177 16
196 36 87
8 212 58
14 8 100
145 75 48
24 203 22
41 110 22
134 115 27
66 2 79
26 192 59
32 72 61
164 23 84
162 192 72
32 34 92
39 180 62
30 1 58
190 171 61
168 173 40
60 122 43
49 23 44
114 76 28
145 15 17
108 183 34
169 35 79
96 147 100
31 198 56
36 49 27
60 35 96
101 68 10
139 73 77
173 30 27
52 189 13
42 57 90
211 150 85
36 78 83
112 152 74
114 105 74
102 142 16
35 131 53
5 19 23
130 139 87
43 102 47
84 77 17
104 147 29
19 71 74
72 28 86
53 100 92
182 6 45
29 180 46
130 79 18
196 4 65
90 166 75
154 161 81
171 153 100
120 62 69
10 38 19
95 115 35
88 69 43
18 192 24
19 21 69
107 54 20
158 117 65
66 34 45
119 156 50
124 113 38
138 154 100
114 173 38
217 73 65
84 170 78
94 170 65
128 82 81
13 187 39
173 3 79
11 80 41
200 134 53
57 104 29
170 79 67
5 117 26
118 164 55
165 85 92
80 216 66
79 166 82
169 129 96
30 178 45
106 171 41
103 133 70
5 88 29
183 19 59
172 127 17
54 81 46
122 50 42
58 95 54
134 11 27
123 38 15
127 165 94
78 21 100
65 217 40
34 61 77
158 80 69
205 115 11
190 6 68
77 82 59
73 3 22
146 48 72
139 84 17
140 216 89
89 47 47
13 154 17
155 160 95
77 25 35
24 85 94
195 126 45
121 76 29
205 171 16
