774 2887
498 290 24
121 299 61
429 772 32
768 198 68
500 581 26
699 466 97
688 493 84
730 101 34
456 57 82
591 441 10
213 580 95
120 243 42
538 206 77
204 443 26
703 745 98
773 158 53
154 230 58
666 457 84
19 55 13
347 671 25
316 300 76
396 457 68
258 712 34
207 160 95
103 80 31
129 404 29
82 718 59
405 354 40
151 739 79
732 372 37
423 393 82
462 308 63
313 554 73
551 464 65
97 518 42
335 44 91
53 663 53
769 322 51
617 677 39
247 558 87
12 134 85
602 415 73
306 341 24
405 245 87
763 158 74
228 109 25
576 525 53
15 451 58
208 308 25
128 388 69
492 228 35
145 128 47
665 623 43
403 380 95
593 449 11
556 354 94
449 769 77
283 264 57
16 471 78
607 587 66
578 152 26
522 287 83
392 310 29
124 495 54
192 47 58
521 678 75
499 237 36
771 556 77
45 411 51
764 261 60
9 423 93
11 266 46
278 79 28
568 349 37
350 339 65
474 295 30
44 387 42
506 238 84
234 640 24
691 289 52
133 250 32
354 768 91
547 176 14
248 374 90
77 276 93
20 682 51
107 284 44
386 334 28
608 198 84
232 116 24
355 249 27
84 456 33
426 488 43
681 185 20
249 241 31
520 289 98
120 335 100
241 9 98
333 619 98
90 519 20
195 258 84
481 723 58
350 347 90
568 19 73
288 82 93
87 467 68
143 468 19
227 363 40
190 129 25
535 765 17
451 563 21
192 524 31
37 592 57
336 113 56
351 69 68
514 24 80
179 475 96
451 360 99
719 292 67
544 415 74
166 361 98
141 665 56
489 698 88
108 639 45
639 484 88
346 254 89
369 685 87
47 14 99
323 413 45
756 564 78
649 622 24
190 389 97
150 583 95
576 11 77
737 310 100
615 426 70
392 523 14
265 141 82
342 102 67
164 125 57
634 175 27
95 538 50
383 288 47
349 34 91
248 628 27
688 695 69
374 141 35
591 205 22
569 497 19
434 628 73
429 585 100
15 495 50
556 302 80
241 0 39
329 307 39
65 306 100
603 601 45
237 474 48
17 483 36
767 85 78
646 314 20
71 530 66
306 100 93
402 190 65
124 189 16
379 41 71
139 401 35
191 245 53
672 144 55
735 712 45
611 264 59
391 548 81
240 157 30
496 480 99
353 416 45
247 498 73
330 399 98
6 299 66
435 681 35
335 644 13
475 524 39
198 686 56
182 120 94
473 353 24
24 254 43
543 594 69
553 712 43
263 427 97
696 446 49
173 226 42
163 697 38
620 376 45
355 622 39
746 442 22
48 171 81
502 710 26
378 457 79
581 141 26
91 508 26
17 437 87
641 165 25
639 734 63
34 541 40
340 276 93
7 650 26
374 105 78
749 194 45
298 609 52
582 159 20
720 514 60
618 611 21
653 480 92
429 405 24
687 499 98
389 244 88
233 388 85
60 40 50
623 761 17
205 569 74
372 480 99
356 574 40
370 314 22
162 506 36
113 185 62
438 738 83
131 550 57
369 83 95
573 388 81
39 751 40
468 58 10
506 294 100
11 56 38
78 475 100
652 329 99
533 631 21
229 340 78
764 410 60
429 203 85
712 398 74
428 708 39
108 715 41
341 501 84
691 274 15
443 56 99
772 386 28
722 455 44
633 233 76
335 268 20
222 50 49
407 76 52
675 3 37
304 522 41
627 177 36
158 358 69
76 384 49
726 275 83
103 74 22
355 345 90
65 121 65
249 667 60
621 195 61
541 230 99
64 395 22
149 232 100
377 213 85
369 560 39
710 328 26
164 295 27
383 302 92
271 488 81
149 192 10
542 269 14
202 417 22
695 656 13
428 406 69
618 492 79
467 180 35
305 494 71
17 639 69
72 371 12
489 485 93
473 74 92
609 91 35
322 19 27
382 422 82
514 90 39
462 632 37
550 739 46
246 326 17
681 31 88
502 446 24
506 313 16
717 52 61
423 559 15
584 667 60
558 217 89
292 371 33
662 710 79
506 202 92
635 641 66
189 547 64
174 98 54
472 351 67
517 401 100
175 8 36
561 388 63
501 731 34
661 51 28
479 164 52
524 284 80
568 675 76
454 280 48
39 638 81
656 77 61
594 759 31
463 112 16
620 339 88
144 219 44
638 437 68
125 57 52
318 305 32
582 771 62
115 303 77
730 272 69
498 572 45
166 738 38
411 371 47
57 462 19
753 562 62
601 756 62
289 462 57
226 17 80
335 482 42
721 154 10
494 114 99
660 668 83
593 758 84
292 5 64
560 716 43
240 434 40
180 181 21
370 244 19
350 610 75
514 416 43
220 369 27
93 732 25
278 227 17
551 758 10
651 620 22
704 390 77
131 237 58
606 554 72
693 415 43
452 356 47
693 299 87
99 346 95
297 571 75
675 66 37
350 637 86
93 152 62
166 386 94
682 396 94
43 673 96
469 562 77
682 668 68
522 381 40
2 258 42
446 694 17
401 443 44
224 294 73
102 206 80
387 298 91
522 319 56
36 281 90
230 622 86
663 417 41
503 38 87
518 223 93
588 649 69
647 411 62
674 436 93
672 463 71
309 413 69
420 18 87
275 6 63
574 157 20
121 543 55
526 254 68
132 645 38
658 195 43
207 649 54
191 188 28
456 741 63
539 189 92
39 579 79
577 407 78
724 369 41
169 443 37
737 192 100
323 374 61
471 354 46
386 451 77
389 308 55
689 298 67
416 117 45
438 246 87
238 470 59
352 592 48
62 372 11
301 568 14
408 683 36
32 256 86
639 95 22
691 754 20
219 701 19
340 538 15
529 363 85
691 297 40
303 576 45
639 586 12
293 536 68
286 182 32
268 429 28
372 171 22
666 700 77
272 687 36
370 638 52
190 463 58
717 524 63
649 687 41
761 596 31
219 447 93
465 256 87
573 699 46
655 659 75
362 658 45
272 255 10
629 323 47
283 205 41
168 505 64
366 700 31
334 752 49
286 13 71
731 5 68
338 677 39
410 527 75
313 546 96
346 523 40
447 140 64
419 693 55
561 248 84
768 476 47
733 584 58
559 461 12
599 426 96
118 163 99
501 327 79
11 244 65
73 369 100
289 172 70
94 477 67
660 205 31
591 729 92
444 175 85
732 641 19
213 549 33
477 439 75
396 541 72
751 531 20
677 103 69
413 546 73
427 312 27
88 695 80
98 770 17
546 67 11
662 163 62
164 331 42
136 362 62
738 101 65
179 564 91
753 489 71
438 24 35
84 422 75
730 26 68
463 488 22
51 434 71
708 47 60
204 8 16
165 91 29
581 155 82
67 578 54
64 412 94
218 566 34
413 713 73
630 454 87
249 715 46
616 506 64
222 276 69
105 324 38
4 506 39
52 254 88
722 748 37
180 240 37
574 137 70
534 427 66
665 345 23
216 121 10
612 277 74
543 156 22
421 459 86
273 634 47
164 541 85
631 57 78
662 368 57
285 125 13
131 533 51
20 714 44
199 398 26
463 320 26
290 285 76
716 477 15
437 598 29
48 755 52
584 551 88
534 232 61
620 517 43
496 385 44
248 726 86
105 256 84
764 593 49
214 127 20
623 133 43
437 263 40
411 313 69
689 645 47
243 513 54
747 639 33
686 400 88
379 500 80
54 267 54
346 710 60
347 234 56
46 443 86
463 554 87
753 38 44
701 406 90
242 359 71
752 24 51
488 52 52
507 103 76
594 756 23
244 204 26
84 329 80
524 108 64
632 5 47
148 684 93
405 459 34
241 1 81
677 425 87
693 449 64
8 669 57
269 160 79
424 674 82
89 703 16
653 755 73
566 378 83
107 140 83
625 705 33
639 305 78
756 329 62
772 282 95
116 220 22
760 62 36
8 309 53
6 46 100
486 533 31
437 473 64
497 271 63
773 270 66
726 745 80
51 282 39
327 482 92
546 436 87
462 510 34
459 96 69
626 0 17
181 382 32
37 56 82
687 445 23
248 638 83
402 689 94
413 69 20
552 378 15
107 663 32
301 325 73
322 527 66
352 575 53
599 136 93
182 240 46
596 191 80
96 25 92
72 486 72
407 63 78
419 204 29
270 240 79
492 425 14
272 706 28
390 70 24
760 135 47
270 218 26
647 20 61
48 122 15
742 316 69
583 258 13
387 528 97
770 571 85
375 182 94
87 229 51
516 454 69
644 54 25
647 532 62
140 287 51
160 534 89
371 651 20
165 291 59
214 705 89
112 768 67
228 305 47
13 377 46
771 359 63
256 706 23
18 179 59
636 356 88
344 286 96
598 537 29
34 405 21
619 261 34
748 41 98
332 11 14
116 585 17
272 400 95
364 488 69
36 415 70
394 340 75
86 401 48
515 179 72
480 670 78
146 685 61
116 83 60
40 227 93
30 347 76
314 678 21
297 218 86
243 32 90
594 182 35
477 590 89
126 66 42
142 93 48
465 22 55
40 37 29
700 294 38
770 686 40
510 746 94
654 666 71
21 610 100
302 337 17
130 200 49
760 202 67
8 191 32
463 443 71
177 673 19
500 358 75
342 449 69
361 30 38
488 722 16
121 192 96
164 139 55
511 206 19
624 383 72
370 605 59
356 128 79
719 374 23
125 454 61
493 264 45
162 0 35
415 168 40
716 218 38
418 375 37
74 735 55
526 692 56
669 125 94
187 566 52
326 374 62
748 351 12
121 267 11
598 106 13
733 54 99
32 63 13
455 202 10
460 73 88
263 45 86
352 84 21
151 363 50
524 457 47
140 595 97
214 497 27
156 180 40
560 578 42
448 2 67
546 51 94
637 118 71
32 600 31
392 315 98
537 463 91
425 437 17
446 493 98
102 451 97
153 219 52
643 731 10
491 179 10
442 555 57
118 706 17
719 181 88
543 446 26
737 426 57
502 261 29
536 278 38
351 490 70
58 33 31
367 739 66
299 696 51
26 32 56
372 6 15
696 480 26
686 370 54
333 204 36
181 622 41
418 591 21
431 265 98
681 487 45
196 419 40
749 214 52
40 79 12
644 311 15
107 12 74
13 706 89
298 247 22
552 281 70
582 730 22
643 568 15
43 27 64
448 242 78
176 284 63
70 616 60
191 422 65
374 561 26
363 20 68
389 645 57
715 197 20
325 288 100
175 85 76
695 219 12
511 140 43
702 403 36
200 364 67
111 265 31
703 299 40
197 638 77
75 627 75
236 119 81
645 302 48
94 679 91
165 559 31
347 679 41
458 437 81
55 692 86
8 172 15
372 430 48
330 480 15
330 388 36
2 282 48
517 636 11
505 704 64
741 62 43
607 297 99
44 119 30
369 51 86
743 617 47
240 695 27
614 577 89
271 234 90
394 313 34
332 166 22
650 86 46
225 14 10
686 525 61
651 715 84
72 450 45
639 720 49
203 289 92
409 95 20
170 283 60
440 273 57
395 298 19
44 263 90
162 474 94
377 283 75
496 528 95
678 571 25
36 506 58
671 652 24
555 203 26
318 152 31
19 106 51
346 187 31
503 92 60
548 297 49
716 81 45
529 278 25
719 76 98
749 524 33
701 383 28
735 210 82
71 161 59
759 164 69
453 441 69
645 25 80
380 309 42
512 679 35
263 362 86
22 434 84
43 596 78
559 26 91
751 620 64
644 344 15
240 250 40
257 155 92
696 509 12
447 422 76
389 403 92
540 321 39
464 196 92
247 422 97
433 75 42
22 329 20
500 412 29
521 351 37
701 94 58
568 543 57
735 374 16
438 79 49
227 679 96
592 213 68
132 578 34
727 165 59
513 570 76
635 651 17
431 494 83
221 621 98
280 457 58
91 243 80
221 518 61
184 49 41
21 648 97
214 677 36
404 268 14
578 139 27
36 70 23
383 475 61
11 424 33
168 753 11
360 603 76
227 495 65
409 64 31
693 361 21
515 169 39
517 453 100
470 749 30
672 475 71
650 636 98
452 590 51
155 417 25
304 568 64
214 475 69
509 536 56
717 8 84
560 668 40
107 475 52
607 187 64
202 287 71
528 175 44
344 750 98
620 95 12
762 533 65
182 546 62
115 729 58
475 743 44
472 48 39
80 772 43
332 274 32
343 366 86
681 245 99
310 553 17
394 215 59
240 260 86
642 438 49
111 507 24
740 637 31
129 470 23
591 124 69
289 715 89
137 437 15
485 104 32
518 668 62
603 193 99
280 677 77
308 278 71
248 90 57
619 565 26
228 737 93
416 21 35
738 176 83
425 143 76
605 239 53
59 524 44
576 457 58
318 621 14
169 227 25
769 392 83
489 297 13
3 56 58
340 522 18
58 246 49
624 567 95
47 267 75
688 747 65
257 311 76
171 96 15
449 531 85
306 127 60
140 215 96
125 408 37
722 469 74
263 515 76
275 13 76
53 465 28
328 722 42
523 201 30
405 293 84
169 157 65
176 390 13
250 731 26
165 664 20
192 341 72
509 340 46
527 366 95
640 720 84
85 295 58
94 107 41
145 270 23
203 200 15
382 2 73
199 622 82
65 338 71
265 29 60
424 438 77
653 236 81
714 214 63
403 380 61
471 291 16
100 449 68
112 78 60
515 337 32
256 622 98
81 36 73
285 96 94
511 507 65
721 766 79
256 320 89
656 379 34
392 376 96
659 382 19
108 573 38
395 727 10
469 637 48
497 517 95
98 178 100
749 72 29
149 329 71
4 453 76
225 508 58
134 480 78
614 627 47
210 743 97
644 413 60
596 477 61
618 305 42
357 378 76
682 667 94
148 118 82
633 773 38
765 467 38
603 353 30
88 400 64
682 326 93
286 307 24
42 210 14
365 517 60
725 208 77
622 194 79
373 732 96
27 600 22
741 592 35
65 222 79
467 336 82
