3879 7555
3523 1841 18
3752 2120 60
1087 3163 78
1326 1596 13
1455 1065 82
1208 3006 42
659 2234 99
1131 3722 31
3217 3282 47
3654 2469 49
3729 2795 16
3227 2686 62
985 316 13
303 1066 42
3416 579 76
741 1322 39
1441 608 50
455 3260 94
1502 2328 73
3170 445 72
3610 800 65
970 2174 18
2850 1403 24
681 2929 58
659 3585 88
961 2258 97
3366 3599 87
3373 1022 17
1256 1220 18
1978 3017 17
3093 2632 87
3633 1617 63
3465 2271 15
75 1193 11
3776 870 70
549 3531 47
1415 1962 54
2055 1342 22
285 1994 24
3827 3706 91
3601 33 89
586 1812 88
196 78 26
74 144 76
2983 3607 16
1015 2280 39
2448 823 16
2507 2739 66
2277 3279 12
3829 2141 96
2074 91 76
317 604 66
707 2405 31
3271 3162 77
1745 2273 41
1751 629 90
2033 2238 49
586 1046 57
1388 1663 53
3281 818 52
2002 1900 99
3610 3444 60
1377 3155 82
3683 3415 79
3544 1427 18
3268 3211 75
3108 3302 29
1904 2845 55
1850 450 18
1579 1490 43
1961 2236 33
3445 3813 35
419 787 35
2499 2543 39
1534 3065 81
3699 606 82
2865 1320 79
3618 1727 20
916 3533 33
2820 2898 67
2869 2365 72
1994 3552 48
675 2681 25
3788 1162 53
3009 1695 15
3639 2449 82
3158 2794 31
2 1782 31
1910 2388 26
550 3070 44
1263 547 25
3287 2012 55
926 2142 72
85 2990 91
2479 3067 12
0 1325 85
2214 2006 25
2138 595 20
1472 116 56
2776 3731 42
1328 2070 30
428 1143 18
157 1506 47
2733 1419 51
1443 3552 93
804 1527 60
2450 3057 36
1325 2726 71
2083 447 11
627 236 89
2004 3162 79
1886 3009 45
875 771 78
561 1633 27
2815 3441 80
3645 1306 35
423 2325 63
1568 2483 96
338 662 25
197 2585 75
1442 2312 13
906 2370 42
2480 3086 28
1890 2688 39
2722 2862 23
3175 143 98
2623 2141 68
306 787 10
1978 835 56
1486 1819 86
2807 2574 52
4 2079 69
3210 2602 35
1541 434 27
304 819 81
3151 1541 38
3607 2327 94
1092 2063 30
1802 290 55
521 1738 84
1704 65 14
3584 1604 95
3802 3335 28
2643 2883 68
2195 1494 100
2762 68 44
2055 3567 60
