162 378
1 45 16
57 56 14
43 86 86
38 72 71
65 35 64
145 134 43
88 29 61
56 113 25
157 33 82
10 12 31
85 27 99
136 65 98
150 28 89
21 47 56
161 68 77
121 24 18
30 128 91
135 89 44
59 42 73
46 146 16
35 137 79
59 50 67
108 141 85
1 122 22
83 91 57
140 13 76
137 14 48
110 8 67
132 77 99
62 75 19
142 11 53
56 143 10
94 114 70
154 156 17
67 58 98
28 8 31
101 26 56
157 76 55
17 69 29
130 45 35
159 116 39
110 19 56
134 78 42
150 151 71
0 30 34
80 138 87
35 142 18
73 79 33
36 4 67
100 45 77
150 136 61
143 83 54
20 28 56
77 11 24
108 56 21
118 133 14
32 89 43
49 117 77
14 16 19
38 136 73
53 46 74
70 13 81
62 16 37
114 96 67
86 128 35
106 111 17
90 76 96
130 101 48
27 111 25
117 74 26
9 45 86
53 102 36
44 48 17
35 128 92
26 105 56
117 112 13
64 35 58
142 160 27
109 108 93
119 89 16
24 128 58
60 129 43
107 4 97
15 17 45
34 117 67
39 124 96
33 35 47
135 143 50
32 50 15
72 23 66
43 159 44
123 151 65
125 30 25
93 103 55
4 74 96
78 49 14
9 146 40
87 117 72
71 104 70
105 89 47
92 116 46
71 118 92
29 104 78
149 41 73
12 55 83
144 40 41
80 67 43
120 64 78
67 123 47
81 141 21
12 52 78
24 16 75
107 119 72
157 71 66
154 29 12
29 66 46
75 103 70
136 26 47
136 143 47
95 49 43
34 2 63
88 108 64
85 75 61
35 85 14
126 127 31
1 108 28
158 151 33
8 45 61
64 132 87
94 148 50
142 99 91
128 15 83
106 121 98
111 64 35
59 143 22
46 93 88
160 143 76
48 5 16
59 5 97
159 115 25
23 141 84
117 95 55
154 139 22
20 145 63
27 158 10
46 141 22
119 81 20
147 27 62
7 43 28
161 30 10
53 151 61
11 29 53
155 5 93
82 20 92
23 77 49
140 31 95
102 88 68
19 27 61
56 40 77
97 50 48
147 132 91
37 57 18
143 31 78
81 40 33
55 40 56
62 133 76
55 104 24
15 99 57
87 153 32
24 155 30
102 21 30
30 7 86
44 30 76
29 106 29
65 143 64
82 95 87
65 158 89
135 79 12
14 24 95
76 99 92
117 33 47
9 16 58
153 158 43
124 147 68
138 68 49
80 7 51
73 16 91
118 65 25
36 113 73
68 78 49
51 50 86
124 33 66
1 67 57
120 23 10
153 61 34
46 21 46
153 24 62
117 123 18
105 51 67
49 98 20
113 104 52
69 109 50
2 60 39
17 4 69
36 47 93
102 134 99
112 155 48
3 19 37
90 139 93
31 151 82
161 16 12
22 82 100
42 81 21
24 160 48
98 20 90
93 98 68
15 27 34
57 95 75
123 56 76
45 17 28
108 19 100
111 156 52
79 66 86
132 57 78
52 83 26
124 157 54
37 3 92
132 139 10
101 160 28
14 74 26
142 138 48
123 110 23
137 156 43
66 134 24
7 65 67
19 22 28
34 115 38
66 79 38
77 46 50
58 12 21
6 57 43
127 78 56
78 96 42
53 63 87
29 35 71
12 93 50
102 94 86
75 125 40
38 50 71
161 131 66
70 35 27
87 84 79
23 89 19
147 13 100
150 136 95
140 102 13
103 120 95
10 91 100
46 112 79
40 17 33
120 37 17
145 18 55
41 8 13
56 104 33
22 125 87
79 66 30
0 50 46
152 92 49
27 53 29
59 99 100
6 126 46
58 62 75
141 104 69
126 146 39
140 47 32
144 39 62
133 16 23
115 143 85
99 20 23
2 116 95
96 45 66
155 131 55
54 113 16
89 16 35
149 77 89
59 98 66
4 10 11
36 77 23
130 48 95
74 55 77
119 122 12
105 61 27
129 156 80
158 50 65
148 155 87
44 138 93
158 131 61
26 161 27
115 73 61
80 119 89
25 83 69
103 46 23
119 104 89
22 78 14
63 31 35
108 114 86
144 133 87
91 131 42
98 16 73
85 96 87
129 54 75
62 153 37
121 94 26
145 86 71
150 29 83
119 76 79
60 25 100
35 61 52
28 92 86
15 64 32
8 113 35
4 27 80
18 131 51
31 75 27
111 52 58
67 112 97
12 17 96
151 54 22
23 79 32
53 143 96
14 47 77
50 110 19
75 138 41
75 125 44
83 133 26
19 97 27
96 114 47
36 143 79
11 96 37
152 96 69
134 159 42
52 140 76
122 17 13
133 102 42
150 139 88
65 43 55
137 29 77
12 105 62
9 158 79
17 146 66
156 19 77
149 143 55
111 95 97
109 8 78
57 19 59
139 140 84
36 121 55
119 109 43
154 104 39
152 97 62
24 124 77
111 91 26
35 123 22
108 77 27
40 112 98
38 141 33
149 7 92
96 25 43
139 82 74
40 149 16
120 75 69
79 154 80
141 8 77
116 77 36
109 86 47
47 33 11
67 128 47
119 132 86
