2031 9330
493 1052 87
1779 1265 51
1173 820 49
279 826 93
297 756 48
364 1180 49
1001 1251 77
125 116 37
1907 1929 18
175 634 43
1324 773 63
1673 10 28
745 385 78
1969 495 62
1794 223 76
134 1042 61
183 890 80
1133 1754 10
969 1771 26
641 1065 93
370 1470 57
290 161 49
71 688 39
1787 1088 48
22 693 39
1611 1317 95
560 1442 49
1402 1854 36
301 562 67
1567 1016 62
1658 582 48
174 1339 79
1405 1934 68
1779 217 79
160 1478 17
1114 1265 50
1747 136 74
1131 305 89
1573 1045 47
1542 1364 51
237 292 100
589 1574 35
1023 1609 49
304 1169 77
1755 314 34
1436 220 72
1631 1532 60
1131 345 54
608 1598 66
1623 1214 78
1955 1168 47
1469 80 31
77 764 10
1409 860 15
353 1782 94
1517 2017 38
323 2003 21
1934 12 18
952 703 24
1859 198 63
1683 466 71
1644 671 12
270 875 66
335 1265 56
293 1502 36
482 1700 46
1510 1492 85
1518 1284 92
71 665 39
268 535 12
832 1607 85
640 1786 50
1713 1911 32
1239 1996 38
1747 1854 84
984 112 47
1762 782 82
1389 1559 20
692 1974 70
6 117 65
1076 1157 76
1680 511 14
1356 1030 71
48 257 21
395 1224 62
1692 775 78
765 365 21
366 1786 22
710 1130 92
825 102 15
1765 1331 51
498 734 98
374 1732 50
978 250 28
392 1395 97
1640 983 82
215 520 12
896 1834 14
705 1749 96
766 956 22
1816 1844 15
1390 763 23
236 620 60
712 783 76
1409 1149 25
579 1647 100
255 335 38
660 320 79
1547 252 10
145 1898 46
415 1129 47
1526 800 71
1158 1146 29
1471 602 77
699 1029 61
1676 1029 62
335 717 28
379 615 65
1654 776 48
416 1022 27
1956 580 96
805 1105 28
624 411 12
35 1200 28
330 868 22
1821 401 71
1937 1023 30
936 528 47
334 669 19
476 440 50
304 1304 45
237 633 12
40 1430 29
1184 1257 20
1790 1441 15
1559 853 35
64 1366 27
1666 1123 51
298 538 14
414 1089 66
27 1175 44
980 1489 63
837 1887 78
1559 226 80
1614 883 45
463 425 19
814 12 70
468 1421 86
983 1887 33
250 1227 60
663 431 50
1139 1112 37
32 1206 10
1182 624 76
244 1965 23
743 1550 74
720 96 88
1523 493 19
1166 583 35
1849 20 93
1517 635 99
1329 202 19
441 25 97
1143 1789 62
707 117 92
525 1767 30
212 1456 36
170 1758 24
475 1924 70
1462 513 23
548 1322 25
264 365 78
820 1524 41
1676 405 31
176 1418 84
563 998 84
571 705 14
428 1070 22
272 1801 69
23 979 69
617 652 20
45 1686 58
1216 406 81
1276 616 76
1420 698 25
1562 398 21
206 1801 89
1117 637 96
1618 1163 98
1782 1070 46
1242 510 47
1540 1248 57
542 803 66
1736 1656 33
118 1700 54
1902 1082 61
506 1631 40
1426 1574 30
287 1642 23
94 1155 45
1436 1842 43
1638 904 82
571 568 61
77 703 16
1590 413 95
1052 1487 67
1063 1410 78
587 1560 71
1280 1910 50
307 1944 63
1199 424 98
420 709 100
1246 1969 93
1636 1128 41
1790 412 82
428 1046 46
1782 1785 85
1319 1830 97
1300 299 11
1129 906 93
83 932 58
681 55 47
1365 1534 16
418 1280 64
170 247 68
923 1559 73
363 168 58
1743 177 27
1743 1434 49
1058 784 89
625 810 13
1047 679 47
54 76 28
1886 997 89
1106 1597 34
1745 1715 61
1739 1029 26
1227 577 97
300 562 63
2005 554 49
863 696 42
393 1213 51
1654 1787 48
1229 1096 96
1715 141 26
928 1727 17
1040 2001 76
1913 596 97
856 564 38
775 1388 69
1889 1794 21
870 976 57
902 1555 27
1799 193 94
920 105 68
1183 1371 88
796 1214 18
1433 1792 39
5 706 68
1800 713 53
251 129 65
1784 1878 68
1369 212 85
1821 67 83
857 979 16
276 759 39
1348 1536 94
294 723 100
2021 1188 17
894 1550 99
656 256 31
1700 1827 91
374 1647 41
1608 1792 30
623 1473 53
1704 233 62
115 505 72
1214 187 12
1732 802 77
489 1775 16
990 1552 61
1119 850 16
1066 1193 81
1346 954 27
436 388 57
841 1043 20
852 385 66
37 1521 33
530 1204 92
1063 372 81
1493 983 83
1483 1628 30
77 36 98
698 1635 56
222 600 94
492 1121 19
111 1637 92
292 1905 27
896 1542 41
1636 1717 18
171 1498 68
641 1523 81
314 976 26
1373 1592 69
547 1458 58
1296 89 44
345 581 81
1601 1727 91
1954 1392 92
976 1335 31
1302 621 90
683 219 43
772 922 12
922 1209 83
1202 811 81
722 1743 84
716 183 18
668 978 82
89 78 95
285 1793 29
1492 52 89
696 603 93
458 581 15
587 1843 76
1883 1872 42
362 109 22
193 1295 31
235 1124 96
394 725 31
688 149 88
1770 693 49
282 1571 89
323 1484 63
1053 1296 45
426 798 96
1487 523 85
1544 1485 52
1477 897 55
1217 573 17
1974 1194 20
1020 430 28
385 1926 97
1166 1630 39
294 778 37
1123 700 82
11 135 18
1431 787 52
1950 1740 63
370 1719 33
1314 1037 43
689 228 37
1184 834 64
509 1198 32
310 1032 52
295 750 92
60 748 28
134 1018 91
1004 511 67
238 1006 12
1276 375 88
1898 1553 90
1771 439 37
409 202 81
457 1988 69
297 321 74
987 117 10
1483 344 38
238 1250 96
927 1238 97
1726 699 97
966 754 35
212 263 14
1156 1096 66
167 355 38
1417 1111 23
411 1426 82
1234 160 91
157 2019 90
1523 923 52
1972 348 69
1839 197 39
1599 869 55
1343 1627 50
183 19 93
1640 1237 25
693 1205 69
324 196 88
1221 19 39
478 989 58
311 656 41
507 1249 17
1556 1721 78
1942 39 80
76 1907 21
629 2015 66
652 1688 63
538 50 63
815 669 78
147 565 78
1402 332 93
509 65 20
771 332 73
61 7 40
1337 567 67
537 1864 79
618 909 52
704 1371 96
890 712 89
327 1927 39
680 297 55
1675 480 21
664 599 56
42 859 67
1543 301 84
1009 528 57
1761 1872 27
1812 1796 45
1199 1265 40
1993 1451 39
175 577 29
350 58 95
480 2013 17
1821 1362 29
1255 1311 86
785 839 22
870 1677 59
2016 1188 33
1598 620 37
468 1 93
332 1795 31
963 1727 40
1072 477 61
423 708 25
1542 2022 28
1212 286 18
1454 1200 40
26 994 44
858 1285 90
1519 602 70
354 879 39
295 1671 43
1022 224 34
1659 1196 11
73 868 98
145 444 23
974 1045 37
1724 31 75
1318 750 83
605 1626 86
289 854 13
5 766 26
726 882 72
455 65 46
1138 1872 30
1177 438 73
114 970 21
1732 749 29
744 1881 17
52 1082 78
1121 383 12
267 1001 11
495 2030 13
99 483 80
1264 368 67
339 1596 26
1732 913 34
1768 1317 95
1098 508 64
754 418 51
516 229 23
578 1106 89
1904 548 52
1947 38 40
1709 1423 12
201 1357 22
1083 1440 86
1372 1133 75
1045 1949 42
14 682 44
1854 329 22
1984 1658 83
1131 1674 75
1037 502 42
1844 297 71
1014 1407 44
918 1402 25
618 791 59
1165 1006 89
1302 1936 44
317 295 79
1368 1471 21
276 1898 86
1659 1056 22
1230 799 42
1108 1750 49
402 1863 34
1227 536 83
1160 1103 52
546 534 46
921 780 36
1677 1789 58
184 1149 94
1225 1602 19
1636 797 57
134 1383 90
1570 274 29
144 1242 23
500 1230 98
70 1690 35
1283 1272 31
674 1542 32
1561 1311 38
1068 1903 14
521 407 90
995 1872 14
1599 537 100
106 1949 46
1500 1158 25
2010 1168 92
615 755 44
73 1156 11
288 1954 78
1169 1344 89
1865 456 46
1950 1988 76
1063 1350 89
973 247 74
1344 1475 13
1521 575 32
484 2004 59
1006 737 61
2015 1916 97
1164 1627 36
608 1917 21
746 1627 56
548 215 85
1475 1329 10
845 561 95
771 708 95
73 1300 18
1167 1091 80
1307 943 94
388 551 40
872 802 27
1962 45 86
1138 336 61
596 1833 85
354 864 22
327 380 76
834 1473 31
1223 1055 60
1856 714 50
1277 1326 73
55 1054 43
133 400 60
765 1775 15
398 287 98
371 1222 19
901 375 66
88 77 37
1337 499 64
400 1991 77
118 114 31
1612 248 16
290 960 78
276 684 76
1428 865 40
1560 1906 84
1185 1521 90
1469 133 21
1706 349 65
