1117 7111
343 302 62
605 236 11
185 412 14
289 380 90
314 472 38
164 283 48
43 576 13
79 1110 33
197 979 28
207 1096 31
1082 152 67
389 418 16
99 1050 95
754 734 47
318 592 18
496 725 15
90 466 52
217 745 12
541 829 96
1101 463 69
715 428 33
73 503 67
297 468 29
380 341 77
370 899 22
894 1052 56
357 213 12
813 697 95
698 293 50
534 207 46
288 845 90
819 376 56
830 74 77
103 692 38
284 1066 21
373 383 19
523 330 63
796 504 73
679 601 46
260 677 94
503 1069 25
168 300 47
618 568 16
533 708 76
787 213 32
773 266 66
626 1031 93
1090 559 58
7 459 64
171 92 83
504 639 99
1112 160 53
164 562 100
388 509 75
825 560 56
634 153 54
830 186 53
627 925 30
375 293 54
171 902 80
745 129 49
325 946 11
967 633 64
574 772 23
812 997 71
753 29 13
34 392 37
597 113 10
176 430 79
798 590 61
742 204 100
207 857 74
403 161 55
649 435 87
776 219 38
126 791 30
863 282 19
56 729 25
688 448 18
105 429 82
603 584 63
394 906 20
928 782 29
393 101 66
388 121 30
83 350 93
957 880 35
291 391 96
903 336 67
105 1043 67
1079 633 51
740 561 91
1083 144 48
57 937 55
861 842 37
285 906 81
754 790 71
267 752 95
18 1101 44
342 962 36
278 196 58
579 150 66
600 471 40
77 726 37
208 55 51
286 386 49
904 152 28
538 895 35
1089 1035 17
76 352 35
84 537 24
637 133 65
141 15 22
604 5 86
70 982 51
617 967 49
289 877 68
1102 672 32
259 832 25
244 192 21
66 620 46
160 986 45
754 16 47
891 199 76
1055 321 81
555 1027 95
872 1094 99
630 654 21
1038 453 97
222 357 15
488 676 86
269 330 69
314 198 76
1005 754 54
700 511 31
1091 457 73
765 225 61
358 646 72
650 278 19
347 563 35
1051 2 80
808 831 61
199 955 93
325 235 14
420 782 29
1057 727 85
326 236 77
404 196 39
695 42 21
481 818 86
235 80 55
249 359 47
878 638 29
791 868 14
627 41 40
1009 276 94
31 47 40
25 544 53
570 244 38
303 860 15
680 456 47
525 776 33
586 975 16
1095 950 91
651 778 50
780 399 74
929 374 94
95 692 43
362 959 37
48 809 30
797 355 42
767 599 45
82 487 99
1004 180 73
130 892 17
883 599 78
1085 443 81
8 713 63
963 622 97
845 468 61
861 1073 22
150 184 82
527 338 43
410 217 36
775 473 20
43 242 56
468 415 73
75 1038 27
323 1086 45
1112 931 75
271 573 13
953 232 20
594 174 31
24 535 71
1032 891 96
668 5 99
654 848 71
748 155 82
547 646 91
432 786 15
828 453 39
712 971 47
614 754 81
839 786 97
578 470 64
646 852 89
721 239 70
128 651 94
144 906 96
977 981 75
51 550 32
70 246 68
177 336 15
1041 437 71
142 15 48
714 101 55
168 108 87
862 222 55
791 970 97
47 1016 96
242 1091 76
738 539 14
66 887 38
439 56 69
956 202 45
530 156 69
456 401 48
204 57 92
667 803 59
401 89 86
817 564 12
65 1017 50
769 566 83
397 854 24
632 263 40
411 712 48
181 546 23
810 818 98
624 844 86
938 242 11
360 27 81
384 110 69
727 161 59
870 830 33
910 54 14
291 71 80
967 268 19
264 88 70
329 525 74
434 446 73
369 1099 92
562 1044 50
895 179 89
116 773 23
527 532 21
362 484 24
1109 228 22
692 689 23
384 143 97
832 54 89
153 945 82
368 1022 10
370 966 61
244 193 97
736 388 80
1028 38 87
1063 620 66
316 723 95
745 711 12
1104 933 18
594 373 84
591 807 12
931 1076 83
939 128 42
1035 379 43
337 266 74
728 387 18
606 50 75
400 452 22
896 413 85
667 46 37
195 780 39
186 986 49
113 531 68
999 685 10
396 319 85
749 39 46
966 813 18
475 842 70
1037 103 56
537 668 34
1048 558 70
216 38 23
671 973 25
930 1012 38
457 830 21
550 950 45
24 555 93
278 548 93
179 502 34
558 389 40
729 790 29
342 517 86
399 476 56
105 1064 57
188 793 36
485 74 11
537 367 94
917 396 91
124 177 46
893 682 42
152 740 19
640 392 39
159 1114 92
695 794 39
763 787 85
670 1031 30
645 600 48
680 666 82
549 349 81
372 131 38
837 594 94
532 864 38
497 208 95
915 758 31
804 233 11
803 1083 81
965 346 96
605 295 68
502 962 89
455 251 42
1016 289 31
1021 755 77
604 946 38
175 1041 47
175 174 13
706 275 95
442 289 84
720 668 64
750 741 48
61 710 51
46 986 35
848 202 51
589 704 36
1098 913 93
319 920 26
491 318 91
393 911 61
275 976 75
861 254 39
229 820 20
71 1099 41
1065 506 31
411 1091 91
792 145 24
785 347 100
778 909 93
1032 300 76
1033 221 50
545 389 49
1022 881 70
604 7 90
623 1064 87
1103 1045 82
840 496 85
583 864 12
601 779 63
797 361 64
271 869 92
624 725 63
894 984 41
962 1101 93
897 368 34
1002 1010 24
1016 159 22
778 1030 43
1107 351 53
997 1028 83
634 853 28
294 346 71
478 461 85
596 572 32
271 830 62
422 462 19
985 644 13
87 160 14
45 876 58
126 1103 72
1094 298 50
368 314 96
376 366 39
70 440 70
649 562 31
990 469 55
701 436 21
221 666 35
429 573 47
61 1070 50
445 520 70
854 45 75
517 1039 10
607 966 42
334 739 52
669 572 46
699 467 85
1062 565 42
739 328 93
1091 615 72
798 252 58
191 704 35
641 987 10
986 174 95
1025 1068 61
782 1073 70
492 639 95
41 1019 19
689 278 24
164 989 49
316 725 55
928 1075 51
614 913 92
704 1062 18
851 275 33
439 491 87
1046 484 79
16 623 54
401 166 69
38 3 100
134 63 25
1015 339 41
919 547 87
179 807 11
1092 582 66
242 1115 51
459 239 38
144 177 80
983 321 39
880 610 78
789 825 45
614 543 49
670 43 88
320 128 62
0 324 76
1069 179 14
259 265 46
1063 763 89
401 1106 76
296 11 13
663 1087 89
964 305 14
640 498 57
426 6 71
546 61 87
798 1091 32
394 658 95
922 94 21
776 842 29
459 259 24
1058 267 37
933 739 55
1023 739 21
481 196 82
1098 298 70
1047 663 17
711 975 38
198 317 55
1015 1079 88
851 553 74
422 506 33
247 790 79
528 43 75
938 1038 77
363 512 38
1101 1114 85
278 536 65
78 805 96
886 40 37
307 443 84
935 1063 11
788 616 18
195 586 43
410 925 61
686 230 77
389 1009 97
845 520 75
595 846 12
376 233 76
791 428 91
906 268 39
333 789 70
717 100 21
591 875 42
848 32 69
222 856 93
520 883 55
463 801 85
863 476 60
79 629 74
977 581 61
438 1089 14
729 346 21
946 960 26
773 843 47
886 296 72
301 489 45
468 136 17
486 627 11
141 1015 71
638 384 88
558 801 24
406 303 27
53 150 21
81 999 26
745 1002 25
506 891 12
550 1116 52
798 296 89
627 969 25
868 1014 80
25 47 46
456 422 28
555 579 54
143 187 76
171 729 39
578 498 66
1049 660 94
644 218 91
672 804 66
435 358 65
270 1094 72
644 540 18
863 752 43
995 915 50
27 370 93
620 346 52
723 873 61
283 760 87
1076 276 26
249 329 64
126 396 40
958 929 24
238 879 77
988 98 78
599 1109 55
35 1083 53
252 601 46
680 980 54
795 30 50
616 567 55
577 115 17
955 731 59
111 1104 50
25 571 58
626 639 41
870 822 58
416 329 73
94 541 27
785 178 85
816 471 100
648 55 52
854 520 43
733 301 27
411 634 96
1109 808 23
519 862 12
192 198 67
993 968 98
418 623 26
406 763 88
277 903 100
708 859 57
521 618 66
879 723 44
1018 211 12
605 487 39
352 156 48
483 988 15
292 874 38
983 800 100
484 1082 97
496 1003 46
869 37 72
850 325 38
640 483 99
394 847 12
535 668 25
875 6 24
868 926 34
231 1001 33
139 160 16
14 72 41
534 374 19
438 245 37
649 451 78
801 861 85
242 959 29
615 781 39
153 610 48
477 374 75
973 299 77
963 153 53
755 306 79
494 1085 67
86 23 18
481 470 18
1016 118 74
342 186 14
586 699 77
146 161 36
95 97 73
873 420 20
446 680 18
351 359 32
617 169 42
983 462 57
162 317 51
561 317 44
40 158 29
672 1082 60
57 626 32
1103 414 29
455 158 72
399 151 21
666 846 74
991 635 100
159 793 25
736 481 17
753 947 12
412 827 18
580 265 80
227 51 75
864 677 89
861 1070 52
721 741 95
854 424 35
593 702 92
313 559 91
486 328 67
454 634 67
266 668 62
936 213 31
380 149 55
267 137 59
206 941 22
386 1099 33
243 612 27
817 1096 99
865 238 10
1023 818 68
148 132 63
940 291 30
536 1030 59
197 895 92
335 977 91
904 171 74
598 158 37
318 879 98
336 439 54
1116 82 92
539 600 37
734 35 31
898 223 97
681 987 74
284 446 25
411 296 63
833 192 37
100 395 56
345 127 78
832 1043 28
414 688 52
909 869 13
1004 306 56
821 445 10
1114 230 62
995 1054 87
951 646 95
357 1111 93
568 849 67
953 836 42
301 719 87
817 560 90
130 579 64
136 374 61
661 952 22
414 61 94
351 79 22
436 428 23
772 402 23
440 221 23
855 982 27
847 12 65
381 534 66
723 675 67
941 484 89
232 250 62
761 256 46
289 69 77
