5287 9632
4638 4449 44
4058 2614 53
3586 531 80
2378 3666 60
195 4412 100
1954 897 68
2636 357 87
4035 2094 39
1729 1826 63
2 3011 88
1878 742 30
2272 3832 48
3785 937 91
4206 3280 12
4820 1821 27
2020 5205 71
1883 1283 31
742 2752 13
4750 2080 64
3654 2371 54
2382 4095 20
3814 1722 94
3309 334 85
1258 3596 35
1389 3460 94
1089 1378 29
301 701 25
4847 4536 93
1011 5269 72
4922 4436 18
2562 898 60
2971 4558 99
4299 3346 61
298 3391 70
4775 3917 66
4102 4747 70
2590 3975 36
2592 2686 10
4960 3872 95
2061 516 58
5009 3267 31
4014 1942 89
1163 486 25
2832 720 29
3981 3003 60
407 3906 31
2604 285 24
1288 2322 63
4467 477 11
2451 3536 88
1621 3570 66
3895 4197 43
2842 92 51
1658 1010 28
2125 535 17
4362 3312 10
3513 921 27
3833 2928 85
65 906 61
4639 4650 66
5107 168 45
2040 237 90
4719 2360 44
5066 963 17
345 2538 84
2513 338 76
69 324 22
3443 2640 47
5271 2551 32
4268 4893 56
4746 2883 50
3766 2798 45
5059 4952 72
3370 1568 46
2332 2985 14
2336 925 21
2479 942 19
83 544 43
4522 1749 51
3340 3502 39
3259 4400 36
369 3055 85
827 2232 62
3962 4508 79
336 1616 52
2704 4429 57
1779 3839 41
5144 44 64
1894 3026 68
5198 2779 60
3623 911 50
4628 3018 14
496 1437 48
4469 3503 19
2485 4412 54
1744 1405 26
3951 1566 33
2324 4455 43
5145 4765 19
2922 4159 94
3195 2071 14
1121 4801 13
5182 5011 65
241 2175 11
482 802 47
5213 792 87
1430 3063 73
4189 306 95
1464 924 72
3003 1427 94
3742 2970 65
1869 3876 30
1137 5004 72
3194 1578 48
1692 4510 38
2137 2932 80
1251 4974 82
5064 3931 38
998 4494 41
2463 43 43
4435 3720 30
4915 4632 55
3714 1561 42
2087 5175 89
2829 1031 89
574 2364 98
4064 3362 72
1072 4215 71
3883 342 42
3715 3418 85
166 1056 95
1837 3481 20
5065 1106 48
634 1449 76
974 4996 51
3361 4415 76
4366 610 96
3272 3940 50
2285 4786 46
4211 3428 69
2533 624 67
5267 533 65
2763 4834 72
2206 3393 69
3875 3572 72
5163 4992 76
2321 4951 46
1731 4986 73
162 90 10
415 4335 56
1135 3941 79
4490 4775 97
4901 7 94
3804 1522 63
246 3701 47
5248 4912 68
5129 685 35
3064 314 21
2957 2240 25
4001 3804 57
125 3626 36
3630 722 36
5109 479 59
2060 19 56
372 2316 51
3807 2958 39
2854 2600 76
1792 3474 58
3445 949 24
5114 4712 36
4423 825 64
1135 2014 70
4443 2529 38
3502 4792 22
872 421 87
616 2035 60
4343 2969 17
3691 1617 34
376 4771 70
4823 1101 22
2953 4911 67
1488 4208 49
3617 4443 67
4242 788 91
561 1118 60
2541 2977 58
124 4077 43
5274 2698 53
2639 1028 22
3827 915 77
3070 2476 56
3712 1377 19
3483 971 99
192 4977 32
896 190 90
4920 3425 38
2936 2663 71
2901 4679 36
1692 87 75
3533 5175 31
2713 3728 56
1782 364 92
3893 4814 85
3421 2412 57
3016 539 81
2479 12 74
1302 3108 29
97 4512 15
77 2217 31
448 611 51
2224 2244 93
2248 1942 48
5257 790 17
2388 3218 72
5001 3316 52
4466 5107 17
2895 2924 73
811 4759 39
5155 1784 54
3160 731 31
3813 2048 86
1363 2737 41
2309 3155 25
3122 1492 77
845 3492 72
1239 2538 34
2123 4960 39
100 3109 11
343 2546 70
3553 4248 86
3546 3110 55
3138 5249 77
4793 3978 54
5205 2983 14
1940 100 15
4495 3726 55
503 2433 78
2949 2081 27
2628 459 59
3085 686 55
2799 197 38
4930 3661 32
2598 510 53
2427 2270 38
605 1178 63
2497 1020 81
4658 5087 80
4676 804 73
3459 3115 68
4773 3678 54
1795 4408 73
2544 3110 94
2452 491 30
3586 4263 16
762 2255 16
5044 3580 23
4494 2648 51
545 4810 94
4967 2130 77
839 2444 91
1606 31 47
3982 3891 47
3153 1774 53
1997 1901 97
3076 604 15
956 4626 84
1306 3189 37
3056 285 31
4737 2137 88
2901 508 92
2224 2754 35
750 3067 51
4382 3432 29
2655 3593 62
3195 1287 33
2981 3452 13
2637 1891 75
3764 271 93
3629 761 44
2315 2110 66
4513 415 63
242 1995 40
2395 4768 27
2234 875 68
1758 5065 87
3953 4344 100
2625 3130 14
3465 1044 82
1897 2298 46
4289 3107 62
3842 4601 53
4170 3374 84
107 4592 66
2651 4412 36
3073 2090 57
4405 5021 59
4192 1049 35
2297 1811 21
3943 4226 54
1795 2917 50
3129 779 84
1945 4869 37
2150 4973 35
2034 4202 31
1134 98 11
2233 1439 26
5 4247 94
3544 4457 25
4785 3603 43
4591 3544 68
3163 1446 71
3045 2661 12
2431 4016 92
2318 2278 84
767 1378 90
5149 3869 67
2494 1599 30
4640 2041 80
413 643 35
3864 1749 12
95 3908 21
3494 552 86
1919 2966 66
2182 2844 65
706 1310 88
4154 4044 40
2423 1769 86
5004 623 63
3758 4279 20
165 4427 78
2205 4535 18
679 5261 56
4555 2223 28
899 4708 30
4815 2907 91
1105 5271 48
3306 3930 62
649 2271 21
3722 4074 44
123 2172 45
2206 2273 27
2357 268 64
901 2673 48
4651 5104 33
3568 628 73
4949 4167 52
1591 702 20
2321 2240 37
744 3548 51
2448 242 80
1667 737 77
3547 4983 97
4049 4516 54
215 4383 37
4034 1560 63
4650 141 46
